,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,377.1,159.9,502.9,0.5,63.0,484.5,2359.7
JCB-PRM,51,406.7,203.3,640.3,8.7,63.1,409.6,3735.3
JHUAPL-Bucky,51,448.7,297.4,459.3,20.2,121.3,608.4,2057.8
IowaStateLW-STEM,49,495.6,267.0,772.3,27.5,73.5,514.0,4748.0
CovidAnalytics-DELPHI,51,538.1,206.0,900.4,7.0,77.0,595.5,5237.0
Covid19Sim-Simulator,51,559.5,249.0,739.0,8.2,100.6,714.1,2843.6
JHU_IDD-CovidSP,51,562.4,375.3,620.0,6.3,109.1,711.5,2395.8
Columbia_UNC-SurvCon,51,624.1,333.0,823.3,2.0,99.0,696.5,3429.0
LANL-GrowthRate,51,632.4,327.0,897.3,1.0,116.0,778.0,5161.0
COVIDhub-baseline,51,662.1,430.5,923.2,1.0,179.1,736.7,5213.7
Baseline,51,678.0,402.6,948.7,2.4,160.9,762.5,5334.7
UCLA-SuEIR,51,721.0,446.8,1001.8,14.6,177.0,719.8,5189.8
NotreDame-mobility,51,733.5,404.6,1036.5,13.0,121.6,808.4,5602.2
PSI-DRAFT,51,806.3,355.0,1090.9,9.0,142.0,1014.0,4185.5
WalmartLabsML-LogForecasting,51,1290.0,820.7,1370.7,24.4,448.3,1680.7,6110.8
USACE-ERDC_SEIR,51,1523.0,512.0,2617.1,10.9,111.9,1046.6,12786.6
