,predicted_cases,actual_cases,error,perc_error
USC-SI_kJalpha,6099836.0,5186390,913446.0,17.6%
UCLA-SuEIR,8942555.9,5186390,3756165.9,72.4%
UCF-AEM,8951488.0,5186390,3765098.0,72.6%
JHUAPL-Bucky,9175909.8,5186390,3989519.8,76.9%
Covid19Sim-Simulator,9245940.7,5186390,4059550.7,78.3%
IBF-TimeSeries,10772123.9,5186390,5585733.9,107.7%
IowaStateLW-STEM,10945362.0,5186390,5758972.0,111.0%
COVIDhub-baseline,10955546.0,5186390,5769156.0,111.2%
Columbia_UNC-SurvCon,12434681.0,5186390,7248291.0,139.8%
