,count,mean,median,std,min,25%,75%,max
IEM_MED-CovidProject,51,3788.6,1681.6,4977.0,18.1,639.6,4514.0,21379.8
LNQ-ens1,51,3955.8,1509.8,5602.7,81.5,587.8,4410.6,23622.0
USC-SI_kJalpha,51,4376.6,1924.0,5951.4,31.0,743.0,5549.0,34140.0
RobertWalraven-ESG,51,4508.4,2022.6,8997.6,29.5,884.5,4109.6,61807.5
COVIDhub-ensemble,51,4654.7,1344.0,9822.9,4.0,447.0,5445.0,66041.0
Karlen-pypm,51,4717.7,2056.5,6839.0,62.8,955.5,6274.6,38735.3
CU-select,51,4900.1,2038.0,7566.1,67.0,789.5,4805.5,33995.0
Microsoft-DeepSTIA,50,5233.7,1948.2,10160.3,7.3,731.2,5730.4,65149.7
LANL-GrowthRate,51,5835.2,3174.0,7204.7,16.0,1196.5,7728.8,37133.5
Covid19Sim-Simulator,51,6997.7,2771.7,12471.9,10.9,738.6,6587.9,63606.4
JHU_CSSE-DECOM,51,7048.9,3784.0,8036.0,148.0,1513.5,9241.0,33312.0
UVA-Ensemble,51,7196.7,2181.0,15370.2,46.7,813.4,6905.2,101845.5
OliverWyman-Navigator,51,7631.8,2782.0,14890.6,51.0,1172.5,7251.5,88811.0
Google_Harvard-CPF,51,8571.1,3242.6,13721.2,53.0,785.5,11447.1,74382.2
BPagano-RtDriven,51,9103.6,2919.1,15887.5,16.6,1369.0,7928.4,69588.9
SigSci-TS,49,9626.1,4069.0,18133.2,1.0,1701.5,8751.0,110246.0
OneQuietNight-ML,51,9681.4,6873.0,13440.1,157.0,1808.0,12015.0,84914.0
MIT_ISOLAT-Mixtures,50,9798.4,2855.5,23757.9,129.3,1313.9,9565.0,162952.4
CovidAnalytics-DELPHI,51,10568.8,3068.0,25082.1,14.0,1184.5,8499.0,165592.0
JHU_UNC_GAS-StatMechPool,51,11024.5,3146.0,17519.6,5.5,1039.8,13348.8,85908.0
JHUAPL-Bucky,51,11084.9,3756.8,25539.7,185.2,2401.7,9409.7,170758.3
CEID-Walk,51,11558.7,5478.5,18598.7,10.1,1669.8,14372.6,94194.6
COVIDhub-baseline,51,11727.1,5717.0,19198.2,18.0,1441.5,13645.0,99429.0
IowaStateLW-STEM,49,12760.5,6072.0,19732.0,63.0,1769.5,13334.0,115614.0
UMich-RidgeTfReg,47,13541.2,5938.3,21812.9,89.2,1689.3,14344.6,129682.2
MOBS-GLEAM_COVID,50,14726.8,6713.3,27962.0,11.8,1470.7,14091.8,141330.4
TTU-squider,51,15372.7,7698.4,33170.3,294.9,2036.4,16880.5,233169.3
JHU_IDD-CovidSP,51,15988.1,6752.2,34125.7,226.5,2383.1,14611.1,213908.7
COVIDhub-trained_ensemble,51,32644.1,25016.0,36866.6,2579.0,10169.5,34933.0,212017.0
