,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,1986676770.1,70492816.0,5493045660.9,529.0,7269085.0,979594074.0,32089348225.0
LANL-GrowthRate,51,2041847623.8,129675156.2,5438277548.6,3192.2,10982520.6,839570420.0,33027791960.2
JHUAPL-Bucky,51,2890717458.7,294047412.3,9369276175.6,405315.4,14807343.6,1248429386.1,52107905521.1
JHU_IDD-CovidSP,51,5624751626.3,211941805.9,25623508519.1,12030.4,55921713.1,1796134062.5,181180933560.8
UCLA-SuEIR,51,10157750200.4,280731052.1,53444954618.6,239248.8,22191776.4,1545972703.9,382537813297.4
Covid19Sim-Simulator,51,11675025562.9,956083220.2,45957066800.7,4008372.1,146765068.1,3795281161.5,307918637893.0
IowaStateLW-STEM,49,14976727994.4,1133264896.0,61847863959.1,2427364.0,136108812.5,4325094200.5,412454235076.0
COVIDhub-baseline,51,16432947313.7,1315730529.0,69451507637.5,813604.0,216574082.5,5732228746.0,487902250000.0
CU-select,51,17452732793.8,857201284.0,48268853875.6,211600.0,9466988.5,6750352536.5,244289982049.0
CovidAnalytics-DELPHI,51,165919890109.4,209004849.0,1007107889780.6,727609.0,33621293.0,5294628610.0,7177148160400.0
