,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
19009,68,84.0,,,,119.0,9.5,,,,,16.0,,,,51.0,-58.5,,,,,,,,False,False,,,,
19011,326,266.0,,,,519.0,141.7,,552.4,,,-60.0,,,,193.0,-184.3,,226.4,,,,,,False,False,,False,,
19013,1322,2569.0,,,,3069.0,612.0,,1047.2,2338.0,,1247.0,,,,1747.0,-710.0,,-274.8,1016.0,,,,,False,True,,True,True,
19015,281,588.0,,,,500.0,234.7,,426.7,,,307.0,,,,219.0,-46.3,,145.7,,,,,,True,True,,True,,
19017,286,441.0,,,,515.0,203.2,,350.4,,,155.0,,,,229.0,-82.8,,64.4,,,,,,False,True,,True,,
19019,198,378.0,,,,433.0,231.7,,,,,180.0,,,,235.0,33.7,,,,,,,,False,True,,,,
19021,218,469.0,,,,356.0,46.2,,300.4,,,251.0,,,,138.0,-171.8,,82.4,,,,,,True,True,,True,,
19023,129,455.0,,,,301.0,406.6,,,,,326.0,,,,172.0,277.6,,,,,,,,True,True,,,,
19025,76,98.0,,,,164.0,48.2,,,,,22.0,,,,88.0,-27.8,,,,,,,,False,False,,,,
19027,140,343.0,,,,493.0,72.6,,,,,203.0,,,,353.0,-67.4,,,,,,,,False,True,,,,
19029,171,196.0,,,,288.0,46.5,,,,,25.0,,,,117.0,-124.5,,,,,,,,False,False,,,,
19031,215,427.0,,,,302.0,76.1,,,,,212.0,,,,87.0,-138.9,,,,,,,,True,True,,,,
19033,384,903.0,,,,1164.0,252.8,,747.4,,,519.0,,,,780.0,-131.2,,363.4,,,,,,False,True,,True,,
19035,81,385.0,,,,193.0,68.8,,,,,304.0,,,,112.0,-12.2,,,,,,,,True,True,,,,
19037,94,140.0,,,,280.0,52.5,,,,,46.0,,,,186.0,-41.5,,,,,,,,False,True,,,,
19039,170,308.0,,,,220.0,48.5,,,,,138.0,,,,50.0,-121.5,,,,,,,,True,True,,,,
19041,184,287.0,,,,334.0,144.6,,,,,103.0,,,,150.0,-39.4,,,,,,,,False,True,,,,
19043,96,252.0,,,,324.0,68.1,,,,,156.0,,,,228.0,-27.9,,,,,,,,False,True,,,,
19045,543,973.0,,,,770.0,518.2,,1032.3,,,430.0,,,,227.0,-24.8,,489.3,,,,,,True,True,,False,,
19047,262,322.0,,,,369.0,137.6,,217.5,,,60.0,,,,107.0,-124.4,,-44.5,,,,,,False,False,,True,,
19049,1414,2324.0,,,,1705.0,1288.9,,2252.6,,,910.0,,,,291.0,-125.1,,838.6,,,,,,True,True,,True,,
19051,79,63.0,,,,205.0,43.2,,,,,-16.0,,,,126.0,-35.8,,,,,,,,False,False,,,,
19053,93,112.0,,,,199.0,66.9,,,,,19.0,,,,106.0,-26.1,,,,,,,,False,False,,,,
19055,140,259.0,,,,343.0,81.5,,,,,119.0,,,,203.0,-58.5,,,,,,,,False,True,,,,
19057,479,651.0,,,,1696.0,227.2,,667.3,,,172.0,,,,1217.0,-251.8,,188.3,,,,,,False,False,,False,,
19059,200,287.0,,,,315.0,139.1,,,,,87.0,,,,115.0,-60.9,,,,,,,,False,True,,,,
19061,1150,1547.0,,,,2069.0,744.0,,723.3,,,397.0,,,,919.0,-406.0,,-426.7,,,,,,False,False,,False,,
19063,55,210.0,,,,163.0,62.5,,,,,155.0,,,,108.0,7.5,,,,,,,,True,True,,,,
19065,198,574.0,,,,485.0,111.2,,,,,376.0,,,,287.0,-86.8,,,,,,,,True,True,,,,
19067,102,259.0,,,,361.0,150.8,,,,,157.0,,,,259.0,48.8,,,,,,,,False,True,,,,
19069,85,273.0,,,,223.0,89.9,,,,,188.0,,,,138.0,4.9,,,,,,,,True,True,,,,
19071,58,133.0,,,,168.0,16.8,,,,,75.0,,,,110.0,-41.2,,,,,,,,False,True,,,,
19073,43,140.0,,,,162.0,21.4,,,,,97.0,,,,119.0,-21.6,,,,,,,,False,True,,,,
19075,124,266.0,,,,266.0,61.1,,,,,142.0,,,,142.0,-62.9,,,,,,,,False,True,,,,
19077,74,154.0,,,,201.0,67.6,,,,,80.0,,,,127.0,-6.4,,,,,,,,False,True,,,,
19079,162,280.0,,,,313.0,31.5,,,,,118.0,,,,151.0,-130.5,,,,,,,,False,False,,,,
19081,95,266.0,,,,198.0,108.1,,,,,171.0,,,,103.0,13.1,,,,,,,,True,True,,,,
19083,164,189.0,,,,367.0,104.8,,,,,25.0,,,,203.0,-59.2,,,,,,,,False,False,,,,
19085,136,266.0,,,,272.0,48.3,,,,,130.0,,,,136.0,-87.7,,,,,,,,False,True,,,,
19087,172,378.0,,,,359.0,169.5,,378.4,,,206.0,,,,187.0,-2.5,,206.4,,,,,,True,True,,False,,
19089,172,273.0,,,,231.0,56.1,,,,,101.0,,,,59.0,-115.9,,,,,,,,True,False,,,,
19091,95,168.0,,,,213.0,21.7,,,,,73.0,,,,118.0,-73.3,,,,,,,,False,False,,,,
19093,84,112.0,,,,144.0,16.0,,,,,28.0,,,,60.0,-68.0,,,,,,,,False,False,,,,
19095,179,252.0,,,,309.0,301.3,,,,,73.0,,,,130.0,122.3,,,,,,,,False,False,,,,
19097,195,385.0,,,,269.0,234.2,,,,,190.0,,,,74.0,39.2,,,,,,,,True,True,,,,
19099,681,1029.0,,,,730.0,259.8,,704.8,,,348.0,,,,49.0,-421.2,,23.8,,,,,,True,False,,True,,
19101,94,322.0,,,,325.0,376.7,,,,,228.0,,,,231.0,282.7,,,,,,,,False,False,,,,
19103,1149,2520.0,,,,2753.0,630.2,,3160.6,1439.0,,1371.0,,,,1604.0,-518.8,,2011.6,290.0,,,,,False,True,,False,True,
19105,156,224.0,,,,381.0,87.8,,884.3,,,68.0,,,,225.0,-68.2,,728.3,,,,,,False,False,,False,,
19107,87,105.0,,,,210.0,39.5,,,,,18.0,,,,123.0,-47.5,,,,,,,,False,False,,,,
19109,283,532.0,,,,307.0,95.5,,,,,249.0,,,,24.0,-187.5,,,,,,,,True,True,,,,
19111,411,574.0,,,,671.0,314.7,,446.5,,,163.0,,,,260.0,-96.3,,35.5,,,,,,False,True,,True,,
19113,1840,2646.0,,,,4531.0,1396.4,,2774.8,1210.0,,806.0,,,,2691.0,-443.6,,934.8,-630.0,,,,,False,True,,False,True,
19115,86,140.0,,,,203.0,39.1,,,,,54.0,,,,117.0,-46.9,,,,,,,,False,True,,,,
19117,76,77.0,,,,261.0,30.5,,,,,1.0,,,,185.0,-45.5,,,,,,,,False,False,,,,
19119,121,189.0,,,,163.0,51.7,,,,,68.0,,,,42.0,-69.3,,,,,,,,True,False,,,,
19121,246,651.0,,,,372.0,678.9,,,,,405.0,,,,126.0,432.9,,,,,,,,True,False,,,,
19123,250,427.0,,,,577.0,106.4,,,,,177.0,,,,327.0,-143.6,,,,,,,,False,True,,,,
19125,398,770.0,,,,788.0,307.3,,520.6,,,372.0,,,,390.0,-90.7,,122.6,,,,,,False,True,,True,,
19127,397,490.0,,,,1041.0,180.5,,427.8,,,93.0,,,,644.0,-216.5,,30.8,,,,,,False,False,,True,,
19129,125,175.0,,,,413.0,78.0,,,,,50.0,,,,288.0,-47.0,,,,,,,,False,True,,,,
19131,54,294.0,,,,214.0,59.7,,,,,240.0,,,,160.0,5.7,,,,,,,,True,True,,,,
19133,135,273.0,,,,154.0,774.6,,,,,138.0,,,,19.0,639.6,,,,,,,,True,False,,,,
19135,95,252.0,,,,210.0,70.5,,,,,157.0,,,,115.0,-24.5,,,,,,,,True,True,,,,
19137,129,203.0,,,,230.0,31.4,,,,,74.0,,,,101.0,-97.6,,,,,,,,False,False,,,,
19139,402,840.0,,,,743.0,289.0,,544.9,,,438.0,,,,341.0,-113.0,,142.9,,,,,,True,True,,True,,
19141,152,189.0,,,,248.0,104.1,,,,,37.0,,,,96.0,-47.9,,,,,,,,False,False,,,,
19143,49,42.0,,,,94.0,11.8,,,,,-7.0,,,,45.0,-37.2,,,,,,,,False,False,,,,
19145,344,133.0,,,,343.0,68.2,,,,,-211.0,,,,-1.0,-275.8,,,,,,,,True,False,,,,
19147,116,182.0,,,,174.0,116.8,,,,,66.0,,,,58.0,0.8,,,,,,,,True,True,,,,
19149,202,301.0,,,,367.0,57.5,,287.7,,,99.0,,,,165.0,-144.5,,85.7,,,,,,False,False,,True,,
19151,37,70.0,,,,93.0,14.2,,,,,33.0,,,,56.0,-22.8,,,,,,,,False,True,,,,
19153,6754,10815.0,,,,10463.0,4735.1,,9026.1,7538.0,,4061.0,,,,3709.0,-2018.9,,2272.1,784.0,,,,,True,True,,True,True,
19155,963,1533.0,,,,1919.0,442.0,,311.8,,,570.0,,,,956.0,-521.0,,-651.2,,,,,,False,True,,False,,
19157,157,294.0,,,,331.0,186.5,,,,,137.0,,,,174.0,29.5,,,,,,,,False,True,,,,
19159,80,168.0,,,,139.0,155.0,,,,,88.0,,,,59.0,75.0,,,,,,,,True,True,,,,
19161,89,147.0,,,,287.0,40.0,,,,,58.0,,,,198.0,-49.0,,,,,,,,False,True,,,,
19163,1812,2835.0,,,,2626.0,2009.4,,2747.2,1927.0,,1023.0,,,,814.0,197.4,,935.2,115.0,,,,,True,True,,True,True,
19165,166,154.0,,,,265.0,38.1,,,,,-12.0,,,,99.0,-127.9,,,,,,,,False,False,,,,
19167,270,462.0,,,,542.0,146.5,,204.0,,,192.0,,,,272.0,-123.5,,-66.0,,,,,,False,True,,True,,
19169,1016,1743.0,,,,1667.0,837.0,,1285.9,,,727.0,,,,651.0,-179.0,,269.9,,,,,,True,True,,True,,
19171,174,203.0,,,,327.0,116.8,,,,,29.0,,,,153.0,-57.2,,,,,,,,False,False,,,,
19173,52,77.0,,,,173.0,131.4,,,,,25.0,,,,121.0,79.4,,,,,,,,False,False,,,,
19175,113,147.0,,,,346.0,51.8,,,,,34.0,,,,233.0,-61.2,,,,,,,,False,False,,,,
19177,48,105.0,,,,175.0,83.5,,,,,57.0,,,,127.0,35.5,,,,,,,,False,True,,,,
19179,650,854.0,,,,994.0,349.2,,720.8,,,204.0,,,,344.0,-300.8,,70.8,,,,,,False,False,,True,,
19181,776,1764.0,,,,1164.0,593.2,,1090.3,,,988.0,,,,388.0,-182.8,,314.3,,,,,,True,True,,True,,
19183,257,518.0,,,,417.0,448.8,,259.7,,,261.0,,,,160.0,191.8,,2.7,,,,,,True,True,,True,,
19185,58,21.0,,,,181.0,29.1,,,,,-37.0,,,,123.0,-28.9,,,,,,,,False,True,,,,
19187,284,623.0,,,,737.0,85.3,,,,,339.0,,,,453.0,-198.7,,,,,,,,False,True,,,,
19189,123,245.0,,,,219.0,148.0,,,,,122.0,,,,96.0,25.0,,,,,,,,True,True,,,,
19191,288,539.0,,,,469.0,294.1,,,,,251.0,,,,181.0,6.1,,,,,,,,True,True,,,,
19193,902,1547.0,,,,1652.0,362.4,,1825.9,,,645.0,,,,750.0,-539.6,,923.9,,,,,,False,True,,False,,
19195,69,224.0,,,,152.0,78.9,,,,,155.0,,,,83.0,9.9,,,,,,,,True,True,,,,
19197,119,294.0,,,,239.0,85.0,,,,,175.0,,,,120.0,-34.0,,,,,,,,True,True,,,,
20001,317,553.0,,,,501.0,161.6,,,,,236.0,,,,184.0,-155.4,,,,,,,,True,True,,,,
20003,113,364.0,,,,430.0,65.9,,,,,251.0,,,,317.0,-47.1,,,,,,,,False,True,,,,
20005,181,217.0,,,,629.0,58.9,,,,,36.0,,,,448.0,-122.1,,,,,,,,False,False,,,,
20007,35,112.0,,,,141.0,51.8,,,,,77.0,,,,106.0,16.8,,,,,,,,False,True,,,,
20009,171,490.0,,,,800.0,225.7,,702.1,,,319.0,,,,629.0,54.7,,531.1,,,,,,False,True,,False,,
20011,137,595.0,,,,630.0,154.1,,,,,458.0,,,,493.0,17.1,,,,,,,,False,True,,,,
20013,77,231.0,,,,414.0,71.2,,,,,154.0,,,,337.0,-5.8,,,,,,,,False,True,,,,
20015,895,3010.0,,,,2426.0,824.7,,2588.3,,,2115.0,,,,1531.0,-70.3,,1693.3,,,,,,True,True,,True,,
20017,29,14.0,,,,110.0,7.0,,,,,-15.0,,,,81.0,-22.0,,,,,,,,False,False,,,,
20019,43,70.0,,,,149.0,11.6,,,,,27.0,,,,106.0,-31.4,,,,,,,,False,False,,,,
20021,337,840.0,,,,1200.0,352.5,,,,,503.0,,,,863.0,15.5,,,,,,,,False,True,,,,
20023,27,105.0,,,,68.0,148.2,,,,,78.0,,,,41.0,121.2,,,,,,,,True,False,,,,
20025,30,70.0,,,,80.0,18.5,,,,,40.0,,,,50.0,-11.5,,,,,,,,False,True,,,,
20027,80,266.0,,,,361.0,81.1,,,,,186.0,,,,281.0,1.1,,,,,,,,False,True,,,,
20029,52,217.0,,,,331.0,46.9,,,,,165.0,,,,279.0,-5.1,,,,,,,,False,True,,,,
20031,137,196.0,,,,331.0,34.3,,,,,59.0,,,,194.0,-102.7,,,,,,,,False,False,,,,
20033,8,14.0,,,,90.0,0.3,,,,,6.0,,,,82.0,-7.7,,,,,,,,False,False,,,,
20035,732,1435.0,,,,1603.0,396.1,,,,,703.0,,,,871.0,-335.9,,,,,,,,False,True,,,,
20037,610,1421.0,,,,1623.0,587.2,,,,,811.0,,,,1013.0,-22.8,,,,,,,,False,True,,,,
20039,18,28.0,,,,88.0,27.4,,,,,10.0,,,,70.0,9.4,,,,,,,,False,True,,,,
20041,224,637.0,,,,719.0,216.4,,,,,413.0,,,,495.0,-7.6,,,,,,,,False,True,,,,
20043,109,308.0,,,,260.0,143.5,,,,,199.0,,,,151.0,34.5,,,,,,,,True,True,,,,
20045,1209,2968.0,,,,4033.0,4018.0,,1137.5,,,1759.0,,,,2824.0,2809.0,,-71.5,,,,,,False,False,,True,,
20047,22,28.0,,,,59.0,1.0,,,,,6.0,,,,37.0,-21.0,,,,,,,,False,False,,,,
20049,28,84.0,,,,112.0,97.6,,,,,56.0,,,,84.0,69.6,,,,,,,,False,False,,,,
20051,332,455.0,,,,724.0,152.3,,,,,123.0,,,,392.0,-179.7,,,,,,,,False,False,,,,
20053,78,231.0,,,,175.0,47.1,,,,,153.0,,,,97.0,-30.9,,,,,,,,True,True,,,,
20055,215,1015.0,,,,1077.0,450.4,,370.0,,,800.0,,,,862.0,235.4,,155.0,,,,,,False,True,,True,,
20057,211,539.0,,,,1101.0,227.2,,333.0,,,328.0,,,,890.0,16.2,,122.0,,,,,,False,True,,True,,
20059,384,497.0,,,,1095.0,265.3,,590.1,,,113.0,,,,711.0,-118.7,,206.1,,,,,,False,False,,False,,
20061,622,2709.0,,,,1286.0,1473.2,,1139.6,,,2087.0,,,,664.0,851.2,,517.6,,,,,,True,True,,True,,
20063,30,105.0,,,,57.0,29.2,,,,,75.0,,,,27.0,-0.8,,,,,,,,True,True,,,,
20065,25,70.0,,,,49.0,262.8,,,,,45.0,,,,24.0,237.8,,,,,,,,True,False,,,,
20067,35,84.0,,,,234.0,1.3,,,,,49.0,,,,199.0,-33.7,,,,,,,,False,True,,,,
20069,26,119.0,,,,135.0,3.6,,,,,93.0,,,,109.0,-22.4,,,,,,,,False,True,,,,
20071,4,14.0,,,,60.0,3.2,,,,,10.0,,,,56.0,-0.8,,,,,,,,False,True,,,,
20073,57,175.0,,,,345.0,16.0,,,,,118.0,,,,288.0,-41.0,,,,,,,,False,True,,,,
20075,6,7.0,,,,97.0,24.9,,,,,1.0,,,,91.0,18.9,,,,,,,,False,False,,,,
20077,92,364.0,,,,186.0,34.9,,,,,272.0,,,,94.0,-57.1,,,,,,,,True,True,,,,
20079,402,1526.0,,,,1168.0,772.3,,,,,1124.0,,,,766.0,370.3,,,,,,,,True,True,,,,
20081,17,91.0,,,,118.0,214.3,,,,,74.0,,,,101.0,197.3,,,,,,,,False,False,,,,
20083,38,21.0,,,,77.0,12.0,,,,,-17.0,,,,39.0,-26.0,,,,,,,,False,False,,,,
20085,146,476.0,,,,529.0,1244.8,,,,,330.0,,,,383.0,1098.8,,,,,,,,False,False,,,,
20087,198,910.0,,,,679.0,385.9,,,,,712.0,,,,481.0,187.9,,,,,,,,True,True,,,,
20089,20,84.0,,,,64.0,22.1,,,,,64.0,,,,44.0,2.1,,,,,,,,True,True,,,,
20091,9757,17619.0,,,,18110.0,17389.5,,18405.1,10010.0,,7862.0,,,,8353.0,7632.5,,8648.1,253.0,,,,,False,True,,False,True,
20093,34,70.0,,,,113.0,8.3,,,,,36.0,,,,79.0,-25.7,,,,,,,,False,True,,,,
20095,114,196.0,,,,252.0,65.8,,,,,82.0,,,,138.0,-48.2,,,,,,,,False,True,,,,
20097,29,105.0,,,,64.0,13.7,,,,,76.0,,,,35.0,-15.3,,,,,,,,True,True,,,,
20099,326,882.0,,,,940.0,172.1,,617.4,,,556.0,,,,614.0,-153.9,,291.4,,,,,,False,True,,True,,
20101,10,14.0,,,,63.0,0.9,,,,,4.0,,,,53.0,-9.1,,,,,,,,False,False,,,,
20103,1167,1897.0,,,,2721.0,1327.9,,1030.2,,,730.0,,,,1554.0,160.9,,-136.8,,,,,,False,True,,True,,
20105,20,63.0,,,,81.0,11.8,,,,,43.0,,,,61.0,-8.2,,,,,,,,False,True,,,,
20107,115,245.0,,,,376.0,277.2,,,,,130.0,,,,261.0,162.2,,,,,,,,False,False,,,,
20109,10,28.0,,,,58.0,2.6,,,,,18.0,,,,48.0,-7.4,,,,,,,,False,True,,,,
20111,436,889.0,,,,1645.0,525.9,,1209.6,,,453.0,,,,1209.0,89.9,,773.6,,,,,,False,True,,False,,
20113,411,1288.0,,,,1003.0,780.3,,879.5,,,877.0,,,,592.0,369.3,,468.5,,,,,,True,True,,True,,
20115,182,483.0,,,,448.0,265.0,,,,,301.0,,,,266.0,83.0,,,,,,,,True,True,,,,
20117,212,266.0,,,,384.0,3.2,,,,,54.0,,,,172.0,-208.8,,,,,,,,False,False,,,,
20119,55,203.0,,,,102.0,36.5,,,,,148.0,,,,47.0,-18.5,,,,,,,,True,True,,,,
20121,441,882.0,,,,1292.0,508.3,,,,,441.0,,,,851.0,67.3,,,,,,,,False,True,,,,
20123,44,343.0,,,,187.0,207.6,,,,,299.0,,,,143.0,163.6,,,,,,,,True,True,,,,
20125,560,1540.0,,,,1639.0,338.8,,523.6,,,980.0,,,,1079.0,-221.2,,-36.4,,,,,,False,True,,True,,
20127,110,77.0,,,,179.0,10.8,,,,,-33.0,,,,69.0,-99.2,,,,,,,,False,False,,,,
20129,38,28.0,,,,97.0,109.0,,,,,-10.0,,,,59.0,71.0,,,,,,,,False,False,,,,
20131,84,161.0,,,,367.0,37.2,,,,,77.0,,,,283.0,-46.8,,,,,,,,False,True,,,,
20133,265,637.0,,,,848.0,510.6,,,,,372.0,,,,583.0,245.6,,,,,,,,False,True,,,,
20135,47,49.0,,,,56.0,19.5,,,,,2.0,,,,9.0,-27.5,,,,,,,,False,False,,,,
20137,25,14.0,,,,109.0,2.8,,,,,-11.0,,,,84.0,-22.2,,,,,,,,False,False,,,,
20139,191,497.0,,,,622.0,696.8,,,,,306.0,,,,431.0,505.8,,,,,,,,False,False,,,,
20141,29,245.0,,,,85.0,114.1,,,,,216.0,,,,56.0,85.1,,,,,,,,True,True,,,,
20143,77,154.0,,,,193.0,71.8,,,,,77.0,,,,116.0,-5.2,,,,,,,,False,True,,,,
20145,73,224.0,,,,146.0,12.2,,,,,151.0,,,,73.0,-60.8,,,,,,,,True,True,,,,
20147,68,182.0,,,,139.0,95.1,,,,,114.0,,,,71.0,27.1,,,,,,,,True,True,,,,
20149,424,574.0,,,,1107.0,213.2,,,,,150.0,,,,683.0,-210.8,,,,,,,,False,False,,,,
20151,53,245.0,,,,313.0,531.7,,,,,192.0,,,,260.0,478.7,,,,,,,,False,False,,,,
20153,21,84.0,,,,66.0,20.5,,,,,63.0,,,,45.0,-0.5,,,,,,,,True,True,,,,
20155,703,1862.0,,,,2489.0,826.0,,2356.6,,,1159.0,,,,1786.0,123.0,,1653.6,,,,,,False,True,,False,,
20157,38,168.0,,,,162.0,7.4,,,,,130.0,,,,124.0,-30.6,,,,,,,,True,True,,,,
20159,136,231.0,,,,345.0,95.3,,,,,95.0,,,,209.0,-40.7,,,,,,,,False,True,,,,
20161,619,2233.0,,,,2758.0,1686.7,,1900.6,,,1614.0,,,,2139.0,1067.7,,1281.6,,,,,,False,True,,True,,
20163,61,168.0,,,,107.0,10.4,,,,,107.0,,,,46.0,-50.6,,,,,,,,True,True,,,,
20165,35,182.0,,,,57.0,387.2,,,,,147.0,,,,22.0,352.2,,,,,,,,True,False,,,,
20167,72,112.0,,,,169.0,107.1,,,,,40.0,,,,97.0,35.1,,,,,,,,False,True,,,,
20169,832,1561.0,,,,1805.0,573.0,,517.8,,,729.0,,,,973.0,-259.0,,-314.2,,,,,,False,True,,True,,
20171,35,84.0,,,,142.0,5.3,,,,,49.0,,,,107.0,-29.7,,,,,,,,False,True,,,,
20173,7516,21679.0,,,,15916.0,4627.9,,17157.8,8654.0,,14163.0,,,,8400.0,-2888.1,,9641.8,1138.0,,,,,True,True,,True,True,
20175,170,301.0,,,,840.0,36.8,,215.5,,,131.0,,,,670.0,-133.2,,45.5,,,,,,False,False,,True,,
20177,2565,6678.0,,,,6864.0,4858.1,,2754.5,8502.0,,4113.0,,,,4299.0,2293.1,,189.5,5937.0,,,,,False,True,,True,False,
20179,22,84.0,,,,61.0,5.6,,,,,62.0,,,,39.0,-16.4,,,,,,,,True,True,,,,
20181,54,28.0,,,,144.0,5.0,,,,,-26.0,,,,90.0,-49.0,,,,,,,,False,False,,,,
20183,29,49.0,,,,102.0,25.3,,,,,20.0,,,,73.0,-3.7,,,,,,,,False,True,,,,
20185,24,91.0,,,,95.0,8.9,,,,,67.0,,,,71.0,-15.1,,,,,,,,False,True,,,,
20187,18,28.0,,,,74.0,281.0,,,,,10.0,,,,56.0,263.0,,,,,,,,False,False,,,,
20189,36,77.0,,,,239.0,10.0,,,,,41.0,,,,203.0,-26.0,,,,,,,,False,True,,,,
20191,412,917.0,,,,869.0,473.0,,,,,505.0,,,,457.0,61.0,,,,,,,,True,True,,,,
20193,112,266.0,,,,200.0,23.0,,,,,154.0,,,,88.0,-89.0,,,,,,,,True,True,,,,
20195,51,126.0,,,,63.0,245.4,,,,,75.0,,,,12.0,194.4,,,,,,,,True,False,,,,
20197,120,273.0,,,,259.0,235.8,,,,,153.0,,,,139.0,115.8,,,,,,,,True,True,,,,
20199,7,7.0,,,,58.0,7.6,,,,,0.0,,,,51.0,0.6,,,,,,,,False,False,,,,
20201,60,126.0,,,,195.0,6.5,,,,,66.0,,,,135.0,-53.5,,,,,,,,False,True,,,,
20203,7,84.0,,,,73.0,437.2,,,,,77.0,,,,66.0,430.2,,,,,,,,True,False,,,,
20205,170,343.0,,,,438.0,38.6,,,,,173.0,,,,268.0,-131.4,,,,,,,,False,True,,,,
20207,40,203.0,,,,130.0,87.8,,,,,163.0,,,,90.0,47.8,,,,,,,,True,True,,,,
20209,2090,4487.0,,,,5543.0,1089.1,,3528.6,13571.0,,2397.0,,,,3453.0,-1000.9,,1438.6,11481.0,,,,,False,True,,True,False,
21001,277,448.0,,,,849.0,1149.5,,,,,171.0,,,,572.0,872.5,,,,,,,,False,False,,,,
21003,414,651.0,,,,1000.0,889.2,,,,,237.0,,,,586.0,475.2,,,,,,,,False,False,,,,
21005,388,651.0,,,,806.0,1217.6,,,,,263.0,,,,418.0,829.6,,,,,,,,False,False,,,,
21007,73,126.0,,,,240.0,189.3,,,,,53.0,,,,167.0,116.3,,,,,,,,False,False,,,,
21009,1084,1617.0,,,,1854.0,8906.7,,967.4,,,533.0,,,,770.0,7822.7,,-116.6,,,,,,False,False,,True,,
21011,164,280.0,,,,508.0,5368.0,,,,,116.0,,,,344.0,5204.0,,,,,,,,False,False,,,,
21013,592,1162.0,,,,1224.0,1190.4,,,,,570.0,,,,632.0,598.4,,,,,,,,False,False,,,,
21015,3217,6188.0,,,,5762.0,11605.0,,3879.7,4296.0,,2971.0,,,,2545.0,8388.0,,662.7,1079.0,,,,,True,False,,True,True,
21017,354,791.0,,,,949.0,803.8,,,,,437.0,,,,595.0,449.8,,,,,,,,False,False,,,,
21019,817,1967.0,,,,1631.0,3624.4,,837.4,,,1150.0,,,,814.0,2807.4,,20.4,,,,,,True,False,,True,,
21021,420,518.0,,,,1197.0,1085.5,,760.4,,,98.0,,,,777.0,665.5,,340.4,,,,,,False,False,,False,,
21023,150,294.0,,,,292.0,3035.4,,,,,144.0,,,,142.0,2885.4,,,,,,,,True,False,,,,
21025,176,315.0,,,,476.0,207.8,,,,,139.0,,,,300.0,31.8,,,,,,,,False,True,,,,
21027,251,567.0,,,,612.0,3061.4,,,,,316.0,,,,361.0,2810.4,,,,,,,,False,False,,,,
21029,1887,2394.0,,,,2647.0,3882.1,,1551.2,,,507.0,,,,760.0,1995.1,,-335.8,,,,,,False,False,,True,,
21031,331,672.0,,,,473.0,1400.5,,,,,341.0,,,,142.0,1069.5,,,,,,,,True,False,,,,
21033,542,504.0,,,,462.0,2949.0,,,,,-38.0,,,,-80.0,2407.0,,,,,,,,False,False,,,,
21035,592,1449.0,,,,1418.0,3006.7,,864.0,,,857.0,,,,826.0,2414.7,,272.0,,,,,,True,False,,True,,
21037,2199,3766.0,,,,4118.0,7481.2,,2529.2,,,1567.0,,,,1919.0,5282.2,,330.2,,,,,,False,False,,True,,
21039,56,140.0,,,,191.0,51.2,,,,,84.0,,,,135.0,-4.8,,,,,,,,False,True,,,,
21041,165,490.0,,,,551.0,5169.1,,,,,325.0,,,,386.0,5004.1,,,,,,,,False,False,,,,
21043,397,854.0,,,,986.0,315.0,,,,,457.0,,,,589.0,-82.0,,,,,,,,False,True,,,,
21045,282,476.0,,,,579.0,878.7,,,,,194.0,,,,297.0,596.7,,,,,,,,False,False,,,,
21047,1053,2037.0,,,,2666.0,2881.1,,2827.8,,,984.0,,,,1613.0,1828.1,,1774.8,,,,,,False,False,,False,,
21049,526,1687.0,,,,1445.0,11066.4,,,,,1161.0,,,,919.0,10540.4,,,,,,,,True,False,,,,
21051,421,588.0,,,,876.0,1689.0,,,,,167.0,,,,455.0,1268.0,,,,,,,,False,False,,,,
21053,282,1050.0,,,,598.0,606.8,,,,,768.0,,,,316.0,324.8,,,,,,,,True,True,,,,
21055,108,196.0,,,,276.0,1075.0,,,,,88.0,,,,168.0,967.0,,,,,,,,False,False,,,,
21057,144,280.0,,,,309.0,954.1,,,,,136.0,,,,165.0,810.1,,,,,,,,False,False,,,,
21059,2432,4410.0,,,,3538.0,9061.1,,3221.3,,,1978.0,,,,1106.0,6629.1,,789.3,,,,,,True,False,,True,,
21061,193,245.0,,,,364.0,1073.8,,,,,52.0,,,,171.0,880.8,,,,,,,,False,False,,,,
21063,75,182.0,,,,301.0,32.1,,,,,107.0,,,,226.0,-42.9,,,,,,,,False,True,,,,
21065,188,434.0,,,,559.0,370.6,,,,,246.0,,,,371.0,182.6,,,,,,,,False,True,,,,
21067,6056,9849.0,,,,11585.0,18108.0,,5756.6,4693.0,,3793.0,,,,5529.0,12052.0,,-299.4,-1363.0,,,,,False,False,,True,True,
