,mean_rank
LNQ-ens1,5.6
COVIDhub-ensemble,5.9
FAIR-NRAR,6.5
Google_Harvard-CPF,7.3
CU-select,7.8
LANL-GrowthRate,7.9
UVA-Ensemble,8.0
OliverWyman-Navigator,8.1
COVIDhub-baseline,8.9
CEID-Walk,9.0
JHU_IDD-CovidSP,9.2
JHUAPL-Bucky,9.2
OneQuietNight-ML,9.4
IowaStateLW-STEM,10.6
PandemicCentral-USCounty,11.3
UpstateSU-GRU,11.5
COVIDhub-trained_ensemble,16.7
