,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1654877.6,175945.8,3517967.9,8.1,25640.9,1160265.2,14071582.2
COVIDhub-ensemble,51,1728565.1,212521.0,4160575.3,0.0,14357.0,860412.5,23483716.0
Microsoft-DeepSTIA,51,1873625.7,281079.8,5479256.5,33.4,34411.0,1234278.6,36408837.2
JHU_CSSE-DECOM,51,2785006.6,502681.0,9129942.3,16.0,124256.5,1822505.0,63776196.0
USC-SI_kJalpha,51,2799207.4,256036.0,7041317.8,16.0,31508.5,904597.0,32080896.0
OliverWyman-Navigator,51,4080490.2,275625.0,11955030.6,169.0,33762.5,1605613.0,54375876.0
UVA-Ensemble,51,4311033.9,236123.5,14855800.7,185.5,38196.3,1454207.8,82437949.1
SigSci-TS,50,4391994.4,375769.0,19106526.9,1296.0,73922.5,2132225.0,136469124.0
Karlen-pypm,51,4650936.3,308691.4,12636436.8,458.0,58507.1,1923577.8,77018176.0
MOBS-GLEAM_COVID,50,4962477.1,254357.7,13668214.9,352.4,45280.1,2616283.8,84005113.8
CEID-Walk,51,4981139.7,386518.4,21618170.3,33.8,55518.0,1967242.3,153662873.7
COVIDhub-baseline,51,4988318.3,349281.0,21099385.2,400.0,39205.0,2181785.0,149303961.0
COVIDhub-trained_ensemble,51,5007597.6,268324.0,15819046.6,576.0,58878.5,2721092.5,102434641.0
Geneva-DetGrowth,51,5283079.3,219622.7,15670519.3,0.0,30096.6,3540938.7,88963948.4
UChicagoCHATTOPADHYAY-UnIT,51,5733827.6,585898.4,19271249.0,1.3,61917.9,2310469.5,121456269.3
IEM_MED-CovidProject,51,5760090.7,330841.8,24937291.2,1.2,34785.0,1384569.0,169450323.8
BPagano-RtDriven,51,7120073.4,357723.6,14507094.6,92.2,60999.0,6545198.5,66515442.5
Covid19Sim-Simulator,51,7121054.6,205022.8,32373788.5,501.7,23589.2,2095346.0,230527134.5
IowaStateLW-STEM,49,7878265.8,427716.0,28970494.9,676.0,99570.5,2119962.5,176810209.0
CU-select,51,12274797.1,167281.0,73138906.4,1296.0,21280.5,1354057.0,523265625.0
JHU_UNC_GAS-StatMechPool,51,14057142.6,311364.0,54479300.8,1722.2,51118.2,5232571.2,366894870.2
OneQuietNight-ML,51,14348582.7,497025.0,65776718.0,1.0,89522.0,2948189.0,451690009.0
RobertWalraven-ESG,51,14891686.3,856032.0,56611504.5,0.2,90172.0,3884216.6,347056779.9
LANL-GrowthRate,51,17471129.8,793881.0,67900533.1,240.2,62256.5,5364948.5,464704249.0
JHU_IDD-CovidSP,51,18173090.3,548489.5,60085721.1,34.8,68655.1,2911701.3,372779598.8
TTU-squider,51,21710664.0,2572716.6,57380361.4,3.6,215621.6,13296787.8,362849733.4
Google_Harvard-CPF,51,21831245.6,694071.2,98100746.2,3855.6,146556.6,3452455.4,676201515.0
JHUAPL-Bucky,51,26028570.1,906114.8,104342820.2,905.7,142140.9,2760998.7,684441269.4
MIT_ISOLAT-Mixtures,49,28785414.6,1746029.1,81107970.3,20655.1,181546.5,8929917.6,419916002.7
UCLA-SuEIR,51,38293964.5,1394751.6,161038074.1,1018.9,308465.2,9816828.3,1047133429.0
CovidAnalytics-DELPHI,51,40847196.2,1456849.0,122847530.2,2916.0,255466.0,13655810.5,593019904.0
UMich-RidgeTfReg,42,65941168.5,1352641.1,344859478.3,196.8,276075.3,15384155.1,2468825417.2
DDS-NBDS,51,230232314.5,920922.7,938137575.3,5.4,62824.8,7856569.2,5857457074.5
