,mean_rank
USC-SI_kJalpha,2.9
LANL-GrowthRate,3.3
JHUAPL-Bucky,4.1
JHU_IDD-CovidSP,4.9
UCLA-SuEIR,5.0
CovidAnalytics-DELPHI,5.6
CU-select,6.5
Covid19Sim-Simulator,7.1
IowaStateLW-STEM,7.7
COVIDhub-baseline,8.0
