,mean_rank
COVIDhub-trained_ensemble,6.8
COVIDhub-ensemble,6.9
LNQ-ens1,6.9
JHU_IDD-CovidSP,8.3
COVIDhub-baseline,8.4
OliverWyman-Navigator,8.5
CEID-Walk,8.8
OneQuietNight-ML,8.8
UVA-Ensemble,8.8
UChicagoCHATTOPADHYAY-UnIT,9.1
FAIR-NRAR,9.1
CU-select,9.5
UpstateSU-GRU,10.0
LANL-GrowthRate,10.1
JHUAPL-Bucky,10.6
Google_Harvard-CPF,10.6
IowaStateLW-STEM,11.8
