,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,103846.6,486.7,1031000.0,0.0,50.7,4981.5,28956944.9
COVIDhub-ensemble,3141,104851.2,784.0,1138650.2,0.0,81.0,6889.0,28121809.0
FAIR-NRAR,3135,227592.4,787.2,4298786.0,0.0,84.4,6354.7,193220953.1
LANL-GrowthRate,3111,249906.4,1024.0,3506523.8,0.0,144.0,7225.0,157289222.2
OliverWyman-Navigator,2971,251509.7,1465.6,2686344.9,0.0,121.0,13689.0,68145025.0
CU-select,3111,315390.8,961.0,4664842.9,0.0,121.0,8649.0,160300921.0
UVA-Ensemble,3131,423860.7,1327.8,7204494.3,0.0,117.0,13112.4,253853551.1
Google_Harvard-CPF,3140,444236.3,866.8,5655110.9,0.0,96.4,7947.1,194752491.4
OneQuietNight-ML,3135,595253.6,2500.0,15464747.2,0.0,361.0,15376.0,825815169.0
COVIDhub-baseline,3141,746901.8,2025.0,14393255.3,0.0,169.0,20164.0,722480641.0
CEID-Walk,3141,765813.5,2090.6,16285506.4,0.0,153.3,21052.3,850024112.7
JHUAPL-Bucky,3141,1004130.2,1876.1,14242506.9,0.0,186.8,21810.3,463508407.4
IowaStateLW-STEM,3103,1153774.5,4225.0,25071233.6,0.0,484.0,33489.0,1318416100.0
UpstateSU-GRU,2770,1215490.0,5316.8,25711231.6,0.0,689.7,37599.8,1256336257.3
PandemicCentral-USCounty,3095,1542358.8,5309.0,24409242.7,0.0,562.4,49946.0,1013973277.8
COVIDhub-trained_ensemble,3141,2905110.8,69696.0,39358703.4,49.0,17956.0,311364.0,1869351696.0
JHU_IDD-CovidSP,3141,2945067.0,2506.9,93051728.0,0.0,189.0,22149.1,5075537048.1
