,mean_rank
Karlen-pypm,3.1
LANL-GrowthRate,3.6
USC-SI_kJalpha,4.5
JHU_IDD-CovidSP,5.0
JHUAPL-Bucky,5.2
UCLA-SuEIR,6.4
CovidAnalytics-DELPHI,6.6
CU-select,7.1
Covid19Sim-Simulator,7.5
IowaStateLW-STEM,8.2
COVIDhub-baseline,8.9
