,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
17003,89,160.0,,,,185.0,43.9,,,,,71.0,,,,96.0,-45.1,,,,,,,,False,True,,,,
17005,265,760.0,,,,598.0,178.6,,,,,495.0,,,,333.0,-86.4,,,,,,,,True,True,,,,
17007,583,1736.0,,,,1042.0,638.4,,1174.8,,,1153.0,,,,459.0,55.4,,591.8,,,,,,True,True,,True,,
17009,127,672.0,,,,251.0,81.4,,,,,545.0,,,,124.0,-45.6,,,,,,,,True,True,,,,
17011,394,800.0,,,,837.0,387.0,,414.8,,,406.0,,,,443.0,-7.0,,20.8,,,,,,False,True,,True,,
17013,66,264.0,,,,167.0,613.8,,,,,198.0,,,,101.0,547.8,,,,,,,,True,False,,,,
17015,201,304.0,,,,312.0,100.3,,,,,103.0,,,,111.0,-100.7,,,,,,,,False,True,,,,
17017,195,816.0,,,,342.0,244.2,,,,,621.0,,,,147.0,49.2,,,,,,,,True,True,,,,
17019,3509,6056.0,,,,5845.0,4309.8,,7258.0,4461.0,,2547.0,,,,2336.0,800.8,,3749.0,952.0,,,,,True,True,,False,True,
17021,510,1344.0,,,,1228.0,1040.2,,2039.3,,,834.0,,,,718.0,530.2,,1529.3,,,,,,True,True,,False,,
17023,315,1136.0,,,,653.0,784.8,,,,,821.0,,,,338.0,469.8,,,,,,,,True,True,,,,
17025,152,472.0,,,,453.0,503.8,,,,,320.0,,,,301.0,351.8,,,,,,,,True,False,,,,
17027,805,1968.0,,,,1343.0,590.1,,1171.1,,,1163.0,,,,538.0,-214.9,,366.1,,,,,,True,True,,True,,
17029,697,1648.0,,,,2229.0,471.7,,546.6,,,951.0,,,,1532.0,-225.3,,-150.4,,,,,,False,True,,True,,
17031,62507,144392.0,,,,110604.0,68073.2,,116415.3,120560.0,,81885.0,,,,48097.0,5566.2,,53908.3,58053.0,,,,,True,True,,True,True,
17033,332,752.0,,,,784.0,145.8,,,,,420.0,,,,452.0,-186.2,,,,,,,,False,True,,,,
17035,181,592.0,,,,443.0,222.1,,,,,411.0,,,,262.0,41.1,,,,,,,,True,True,,,,
17037,1292,2672.0,,,,2031.0,2281.6,,1486.3,,,1380.0,,,,739.0,989.6,,194.3,,,,,,True,True,,True,,
17039,236,976.0,,,,552.0,589.3,,,,,740.0,,,,316.0,353.3,,,,,,,,True,True,,,,
17041,530,544.0,,,,783.0,168.6,,,,,14.0,,,,253.0,-361.4,,,,,,,,False,False,,,,
17043,12012,24864.0,,,,20690.0,27178.3,,16401.5,16948.0,,12852.0,,,,8678.0,15166.3,,4389.5,4936.0,,,,,True,False,,True,True,
17045,163,384.0,,,,858.0,51.8,,,,,221.0,,,,695.0,-111.2,,,,,,,,False,True,,,,
17047,85,296.0,,,,215.0,522.2,,,,,211.0,,,,130.0,437.2,,,,,,,,True,False,,,,
17049,362,1808.0,,,,1341.0,889.2,,,,,1446.0,,,,979.0,527.2,,,,,,,,True,True,,,,
17051,261,1040.0,,,,919.0,180.1,,428.0,,,779.0,,,,658.0,-80.9,,167.0,,,,,,True,True,,True,,
17053,283,520.0,,,,439.0,142.5,,,,,237.0,,,,156.0,-140.5,,,,,,,,True,True,,,,
17055,520,1752.0,,,,1383.0,571.2,,,,,1232.0,,,,863.0,51.2,,,,,,,,True,True,,,,
17057,416,896.0,,,,994.0,148.6,,,,,480.0,,,,578.0,-267.4,,,,,,,,False,True,,,,
17059,68,272.0,,,,210.0,83.4,,,,,204.0,,,,142.0,15.4,,,,,,,,True,True,,,,
17061,190,568.0,,,,517.0,396.6,,,,,378.0,,,,327.0,206.6,,,,,,,,True,True,,,,
17063,1057,1680.0,,,,1359.0,1331.5,,1704.8,,,623.0,,,,302.0,274.5,,647.8,,,,,,True,True,,False,,
17065,133,448.0,,,,382.0,220.6,,,,,315.0,,,,249.0,87.6,,,,,,,,True,True,,,,
17067,269,680.0,,,,531.0,353.3,,,,,411.0,,,,262.0,84.3,,,,,,,,True,True,,,,
17069,91,296.0,,,,159.0,147.2,,,,,205.0,,,,68.0,56.2,,,,,,,,True,True,,,,
17071,78,208.0,,,,225.0,14.4,,,,,130.0,,,,147.0,-63.6,,,,,,,,False,True,,,,
17073,479,1352.0,,,,1235.0,223.6,,1254.8,,,873.0,,,,756.0,-255.4,,775.8,,,,,,True,True,,True,,
17075,295,1120.0,,,,888.0,865.4,,564.3,,,825.0,,,,593.0,570.4,,269.3,,,,,,True,True,,True,,
17077,705,1912.0,,,,1509.0,835.6,,717.7,,,1207.0,,,,804.0,130.6,,12.7,,,,,,True,True,,True,,
17079,128,640.0,,,,427.0,236.5,,,,,512.0,,,,299.0,108.5,,,,,,,,True,True,,,,
17081,832,1520.0,,,,1445.0,309.5,,587.7,,,688.0,,,,613.0,-522.5,,-244.3,,,,,,True,True,,True,,
17083,401,824.0,,,,734.0,188.2,,,,,423.0,,,,333.0,-212.8,,,,,,,,True,True,,,,
17085,187,312.0,,,,485.0,31.5,,,,,125.0,,,,298.0,-155.5,,,,,,,,False,False,,,,
17087,202,1144.0,,,,493.0,1155.9,,,,,942.0,,,,291.0,953.9,,,,,,,,True,False,,,,
17089,7271,15760.0,,,,12417.0,6822.8,,8528.9,13040.0,,8489.0,,,,5146.0,-448.2,,1257.9,5769.0,,,,,True,True,,True,True,
17091,1493,2744.0,,,,3158.0,750.5,,2968.4,,,1251.0,,,,1665.0,-742.5,,1475.4,,,,,,False,True,,False,,
17093,2094,4136.0,,,,2941.0,2386.8,,1643.7,5647.0,,2042.0,,,,847.0,292.8,,-450.3,3553.0,,,,,True,True,,True,False,
17095,697,1832.0,,,,1495.0,401.5,,2137.8,,,1135.0,,,,798.0,-295.5,,1440.8,,,,,,True,True,,False,,
17097,9252,16408.0,,,,15655.0,9398.3,,8663.1,9298.0,,7156.0,,,,6403.0,146.3,,-588.9,46.0,,,,,True,True,,True,True,
17099,2004,3480.0,,,,2699.0,3640.1,,2723.3,,,1476.0,,,,695.0,1636.1,,719.3,,,,,,True,False,,True,,
17101,243,696.0,,,,694.0,121.9,,,,,453.0,,,,451.0,-121.1,,,,,,,,True,True,,,,
17103,516,1024.0,,,,827.0,222.1,,892.8,,,508.0,,,,311.0,-293.9,,376.8,,,,,,True,True,,True,,
17105,897,1568.0,,,,1086.0,270.4,,1073.4,,,671.0,,,,189.0,-626.6,,176.4,,,,,,True,True,,True,,
17107,383,1512.0,,,,923.0,437.8,,,,,1129.0,,,,540.0,54.8,,,,,,,,True,True,,,,
17109,284,456.0,,,,770.0,131.9,,,,,172.0,,,,486.0,-152.1,,,,,,,,False,True,,,,
17111,4177,8360.0,,,,5689.0,3727.9,,5301.5,6784.0,,4183.0,,,,1512.0,-449.1,,1124.5,2607.0,,,,,True,True,,True,True,
17113,2207,5824.0,,,,4534.0,3860.2,,4675.9,2529.0,,3617.0,,,,2327.0,1653.2,,2468.9,322.0,,,,,True,True,,True,True,
17115,1114,2888.0,,,,3065.0,1293.5,,1783.8,,,1774.0,,,,1951.0,179.5,,669.8,,,,,,False,True,,True,,
17117,833,1856.0,,,,1463.0,913.1,,1207.0,,,1023.0,,,,630.0,80.1,,374.0,,,,,,True,True,,True,,
17119,5446,11008.0,,,,8647.0,3414.4,,5280.4,12220.0,,5562.0,,,,3201.0,-2031.6,,-165.6,6774.0,,,,,True,True,,True,False,
17121,522,1528.0,,,,1376.0,245.7,,1534.4,,,1006.0,,,,854.0,-276.3,,1012.4,,,,,,True,True,,False,,
17123,226,272.0,,,,257.0,289.8,,,,,46.0,,,,31.0,63.8,,,,,,,,True,False,,,,
17125,169,648.0,,,,373.0,375.8,,,,,479.0,,,,204.0,206.8,,,,,,,,True,True,,,,
17127,319,448.0,,,,702.0,255.5,,,,,129.0,,,,383.0,-63.5,,,,,,,,False,True,,,,
17129,249,360.0,,,,366.0,150.8,,,,,111.0,,,,117.0,-98.2,,,,,,,,False,True,,,,
17131,152,488.0,,,,415.0,98.0,,,,,336.0,,,,263.0,-54.0,,,,,,,,True,True,,,,
17133,705,1584.0,,,,965.0,552.8,,1426.0,,,879.0,,,,260.0,-152.2,,721.0,,,,,,True,True,,True,,
17135,945,2976.0,,,,1083.0,761.2,,1443.7,,,2031.0,,,,138.0,-183.8,,498.7,,,,,,True,True,,True,,
17137,463,872.0,,,,1030.0,191.2,,216.3,,,409.0,,,,567.0,-271.8,,-246.7,,,,,,False,True,,True,,
17139,188,368.0,,,,579.0,104.5,,,,,180.0,,,,391.0,-83.5,,,,,,,,False,True,,,,
17141,645,2208.0,,,,977.0,963.4,,2399.8,,,1563.0,,,,332.0,318.4,,1754.8,,,,,,True,True,,False,,
17143,2792,6408.0,,,,4515.0,3588.3,,3052.7,5103.0,,3616.0,,,,1723.0,796.3,,260.7,2311.0,,,,,True,True,,True,True,
17145,581,1848.0,,,,777.0,638.2,,366.8,,,1267.0,,,,196.0,57.2,,-214.2,,,,,,True,True,,True,,
17147,224,464.0,,,,525.0,206.4,,,,,240.0,,,,301.0,-17.6,,,,,,,,False,True,,,,
17149,213,632.0,,,,472.0,473.7,,,,,419.0,,,,259.0,260.7,,,,,,,,True,True,,,,
17151,63,160.0,,,,172.0,183.7,,,,,97.0,,,,109.0,120.7,,,,,,,,False,False,,,,
17153,90,176.0,,,,178.0,42.6,,,,,86.0,,,,88.0,-47.4,,,,,,,,False,True,,,,
17155,84,128.0,,,,136.0,101.4,,,,,44.0,,,,52.0,17.4,,,,,,,,False,True,,,,
17157,444,1376.0,,,,1287.0,259.7,,757.3,,,932.0,,,,843.0,-184.3,,313.3,,,,,,True,True,,True,,
17159,181,872.0,,,,579.0,537.0,,,,,691.0,,,,398.0,356.0,,,,,,,,True,True,,,,
17161,1702,2800.0,,,,3709.0,682.3,,3286.0,1695.0,,1098.0,,,,2007.0,-1019.7,,1584.0,-7.0,,,,,False,True,,False,True,
17163,4899,10752.0,,,,6764.0,5811.6,,5074.4,13364.0,,5853.0,,,,1865.0,912.6,,175.4,8465.0,,,,,True,True,,True,False,
17165,403,1104.0,,,,1150.0,273.6,,,,,701.0,,,,747.0,-129.4,,,,,,,,False,True,,,,
17167,2356,4104.0,,,,5517.0,3413.7,,1309.6,3687.0,,1748.0,,,,3161.0,1057.7,,-1046.4,1331.0,,,,,False,True,,True,True,
17169,107,192.0,,,,263.0,74.4,,,,,85.0,,,,156.0,-32.6,,,,,,,,False,True,,,,
17171,97,152.0,,,,145.0,87.3,,,,,55.0,,,,48.0,-9.7,,,,,,,,True,True,,,,
17173,273,680.0,,,,898.0,149.4,,,,,407.0,,,,625.0,-123.6,,,,,,,,False,True,,,,
17175,60,208.0,,,,128.0,329.9,,,,,148.0,,,,68.0,269.9,,,,,,,,True,False,,,,
17177,725,912.0,,,,978.0,296.2,,846.7,,,187.0,,,,253.0,-428.8,,121.7,,,,,,False,False,,True,,
17179,2351,5328.0,,,,4058.0,2785.2,,2720.1,3206.0,,2977.0,,,,1707.0,434.2,,369.1,855.0,,,,,True,True,,True,True,
17181,328,1320.0,,,,627.0,632.7,,,,,992.0,,,,299.0,304.7,,,,,,,,True,True,,,,
17183,1621,3728.0,,,,3103.0,923.7,,1498.4,,,2107.0,,,,1482.0,-697.3,,-122.6,,,,,,True,True,,True,,
17185,179,544.0,,,,504.0,231.2,,,,,365.0,,,,325.0,52.2,,,,,,,,True,True,,,,
17187,117,296.0,,,,510.0,101.9,,,,,179.0,,,,393.0,-15.1,,,,,,,,False,True,,,,
17189,225,864.0,,,,487.0,445.9,,,,,639.0,,,,262.0,220.9,,,,,,,,True,True,,,,
17191,257,640.0,,,,810.0,173.8,,,,,383.0,,,,553.0,-83.2,,,,,,,,False,True,,,,
17193,372,824.0,,,,561.0,134.9,,,,,452.0,,,,189.0,-237.1,,,,,,,,True,True,,,,
17195,880,1328.0,,,,1328.0,547.0,,1062.6,,,448.0,,,,448.0,-333.0,,182.6,,,,,,False,True,,True,,
17197,10210,21696.0,,,,17937.0,10845.4,,16037.2,29850.0,,11486.0,,,,7727.0,635.4,,5827.2,19640.0,,,,,True,True,,True,False,
17199,1000,3632.0,,,,2758.0,2838.6,,3096.1,,,2632.0,,,,1758.0,1838.6,,2096.1,,,,,,True,True,,True,,
17201,3159,7824.0,,,,5403.0,3400.3,,2890.3,7913.0,,4665.0,,,,2244.0,241.3,,-268.7,4754.0,,,,,True,True,,True,False,
17203,674,1480.0,,,,1086.0,949.7,,272.3,,,806.0,,,,412.0,275.7,,-401.7,,,,,,True,True,,True,,
18001,425,1384.0,,,,1496.0,721.5,,,,,959.0,,,,1071.0,296.5,,,,,,,,False,True,,,,
18003,5915,13240.0,,,,12611.0,6514.7,,11870.4,23784.0,,7325.0,,,,6696.0,599.7,,5955.4,17869.0,,,,,True,True,,True,False,
18005,1577,3056.0,,,,3043.0,1868.3,,4028.8,,,1479.0,,,,1466.0,291.3,,2451.8,,,,,,True,True,,False,,
18007,117,344.0,,,,241.0,52.1,,,,,227.0,,,,124.0,-64.9,,,,,,,,True,True,,,,
18009,180,1016.0,,,,429.0,1527.0,,,,,836.0,,,,249.0,1347.0,,,,,,,,True,False,,,,
18011,1124,3000.0,,,,2029.0,2888.3,,2932.2,,,1876.0,,,,905.0,1764.3,,1808.2,,,,,,True,True,,True,,
18013,138,480.0,,,,577.0,301.7,,,,,342.0,,,,439.0,163.7,,,,,,,,False,True,,,,
18015,308,760.0,,,,600.0,549.2,,,,,452.0,,,,292.0,241.2,,,,,,,,True,True,,,,
18017,971,1752.0,,,,1250.0,602.6,,773.1,,,781.0,,,,279.0,-368.4,,-197.9,,,,,,True,True,,True,,
18019,2568,6504.0,,,,5516.0,7385.9,,4825.6,,,3936.0,,,,2948.0,4817.9,,2257.6,,,,,,True,False,,True,,
18021,374,1096.0,,,,1023.0,312.7,,,,,722.0,,,,649.0,-61.3,,,,,,,,True,True,,,,
18023,486,1648.0,,,,1097.0,547.7,,647.7,,,1162.0,,,,611.0,61.7,,161.7,,,,,,True,True,,True,,
18025,241,560.0,,,,405.0,389.2,,,,,319.0,,,,164.0,148.2,,,,,,,,True,True,,,,
18027,395,1120.0,,,,1564.0,844.0,,1280.3,,,725.0,,,,1169.0,449.0,,885.3,,,,,,False,True,,False,,
18029,1247,2760.0,,,,2020.0,1167.2,,2505.3,,,1513.0,,,,773.0,-79.8,,1258.3,,,,,,True,True,,True,,
18031,414,1208.0,,,,1063.0,594.8,,1561.6,,,794.0,,,,649.0,180.8,,1147.6,,,,,,True,True,,False,,
18033,632,1672.0,,,,1456.0,1131.6,,826.9,,,1040.0,,,,824.0,499.6,,194.9,,,,,,True,True,,True,,
18035,1554,4776.0,,,,4719.0,1974.3,,3645.6,,,3222.0,,,,3165.0,420.3,,2091.6,,,,,,True,True,,True,,
18037,788,3096.0,,,,1820.0,1466.4,,743.1,,,2308.0,,,,1032.0,678.4,,-44.9,,,,,,True,True,,True,,
18039,2006,4928.0,,,,6980.0,1829.6,,2883.3,3435.0,,2922.0,,,,4974.0,-176.4,,877.3,1429.0,,,,,False,True,,True,True,
18041,395,824.0,,,,1075.0,463.9,,918.5,,,429.0,,,,680.0,68.9,,523.5,,,,,,False,True,,False,,
18043,1578,3400.0,,,,3311.0,3427.8,,3635.0,,,1822.0,,,,1733.0,1849.8,,2057.0,,,,,,True,False,,False,,
18045,341,1040.0,,,,662.0,576.4,,,,,699.0,,,,321.0,235.4,,,,,,,,True,True,,,,
18047,253,776.0,,,,934.0,1101.8,,,,,523.0,,,,681.0,848.8,,,,,,,,False,False,,,,
18049,295,680.0,,,,563.0,402.5,,,,,385.0,,,,268.0,107.5,,,,,,,,True,True,,,,
18051,737,1808.0,,,,1274.0,1445.1,,,,,1071.0,,,,537.0,708.1,,,,,,,,True,True,,,,
18053,955,3448.0,,,,2333.0,2252.1,,3176.3,,,2493.0,,,,1378.0,1297.1,,2221.3,,,,,,True,True,,True,,
18055,429,1792.0,,,,1419.0,532.9,,,,,1363.0,,,,990.0,103.9,,,,,,,,True,True,,,,
18057,5949,15880.0,,,,11212.0,7447.1,,14324.1,6820.0,,9931.0,,,,5263.0,1498.1,,8375.1,871.0,,,,,True,True,,True,True,
18059,1553,4912.0,,,,2772.0,5983.8,,4366.9,,,3359.0,,,,1219.0,4430.8,,2813.9,,,,,,True,False,,True,,
18061,1029,1928.0,,,,1723.0,1606.5,,1989.6,,,899.0,,,,694.0,577.5,,960.6,,,,,,True,True,,False,,
18063,3006,8624.0,,,,6296.0,6501.6,,5746.0,7632.0,,5618.0,,,,3290.0,3495.6,,2740.0,4626.0,,,,,True,True,,True,True,
18065,749,2712.0,,,,1968.0,1125.5,,772.9,,,1963.0,,,,1219.0,376.5,,23.9,,,,,,True,True,,True,,
18067,1693,4832.0,,,,3027.0,1772.3,,3618.1,,,3139.0,,,,1334.0,79.3,,1925.1,,,,,,True,True,,True,,
18069,837,1480.0,,,,1328.0,445.8,,1300.0,,,643.0,,,,491.0,-391.2,,463.0,,,,,,True,True,,True,,
18071,660,1456.0,,,,1895.0,486.2,,1907.2,,,796.0,,,,1235.0,-173.8,,1247.2,,,,,,False,True,,False,,
18073,529,1256.0,,,,1010.0,501.9,,1152.0,,,727.0,,,,481.0,-27.1,,623.0,,,,,,True,True,,True,,
18075,211,448.0,,,,884.0,277.3,,,,,237.0,,,,673.0,66.3,,,,,,,,False,True,,,,
18077,621,1136.0,,,,1568.0,362.1,,1237.7,,,515.0,,,,947.0,-258.9,,616.7,,,,,,False,True,,False,,
18079,348,776.0,,,,1376.0,129.6,,,,,428.0,,,,1028.0,-218.4,,,,,,,,False,True,,,,
18081,2874,9168.0,,,,7077.0,3930.8,,9485.1,7441.0,,6294.0,,,,4203.0,1056.8,,6611.1,4567.0,,,,,True,True,,False,True,
18083,459,1296.0,,,,1625.0,2650.7,,729.4,,,837.0,,,,1166.0,2191.7,,270.4,,,,,,False,False,,True,,
18085,1210,3664.0,,,,2230.0,1402.6,,1602.2,,,2454.0,,,,1020.0,192.6,,392.2,,,,,,True,True,,True,,
18087,264,752.0,,,,1190.0,678.3,,426.6,,,488.0,,,,926.0,414.3,,162.6,,,,,,False,True,,True,,
18089,6137,15432.0,,,,13279.0,8856.2,,3880.1,11498.0,,9295.0,,,,7142.0,2719.2,,-2256.9,5361.0,,,,,True,True,,True,True,
18091,1600,3960.0,,,,3283.0,2766.5,,2999.9,,,2360.0,,,,1683.0,1166.5,,1399.9,,,,,,True,True,,True,,
18093,577,2016.0,,,,1623.0,1010.2,,1088.1,,,1439.0,,,,1046.0,433.2,,511.1,,,,,,True,True,,True,,
18095,1869,6176.0,,,,4982.0,2667.6,,5846.9,4590.0,,4307.0,,,,3113.0,798.6,,3977.9,2721.0,,,,,True,True,,True,True,
18097,14007,39968.0,,,,33263.0,27074.1,,49081.2,29583.0,,25961.0,,,,19256.0,13067.1,,35074.2,15576.0,,,,,True,True,,False,True,
18099,703,1176.0,,,,1465.0,1669.8,,512.0,,,473.0,,,,762.0,966.8,,-191.0,,,,,,False,False,,True,,
18101,147,384.0,,,,476.0,582.3,,,,,237.0,,,,329.0,435.3,,,,,,,,False,False,,,,
18103,646,1232.0,,,,1100.0,615.9,,1662.7,,,586.0,,,,454.0,-30.1,,1016.7,,,,,,True,True,,False,,
18105,1779,4072.0,,,,4434.0,1927.1,,2383.1,2583.0,,2293.0,,,,2655.0,148.1,,604.1,804.0,,,,,False,True,,True,True,
18107,764,1880.0,,,,1306.0,901.8,,999.8,,,1116.0,,,,542.0,137.8,,235.8,,,,,,True,True,,True,,
18109,1331,3056.0,,,,2867.0,2205.8,,3215.0,,,1725.0,,,,1536.0,874.8,,1884.0,,,,,,True,True,,False,,
18111,104,232.0,,,,348.0,93.8,,,,,128.0,,,,244.0,-10.2,,,,,,,,False,True,,,,
18113,740,2104.0,,,,1338.0,1814.5,,718.7,,,1364.0,,,,598.0,1074.5,,-21.3,,,,,,True,True,,True,,
18115,109,248.0,,,,230.0,25.1,,,,,139.0,,,,121.0,-83.9,,,,,,,,True,True,,,,
18117,323,952.0,,,,1006.0,1289.0,,,,,629.0,,,,683.0,966.0,,,,,,,,False,False,,,,
18119,333,1152.0,,,,803.0,652.6,,,,,819.0,,,,470.0,319.6,,,,,,,,True,True,,,,
18121,161,456.0,,,,619.0,93.1,,,,,295.0,,,,458.0,-67.9,,,,,,,,False,True,,,,
18123,402,880.0,,,,797.0,1053.0,,,,,478.0,,,,395.0,651.0,,,,,,,,True,False,,,,
18125,246,696.0,,,,541.0,391.5,,,,,450.0,,,,295.0,145.5,,,,,,,,True,True,,,,
18127,2300,5496.0,,,,4675.0,2109.9,,4697.8,2615.0,,3196.0,,,,2375.0,-190.1,,2397.8,315.0,,,,,True,True,,True,True,
18129,459,1512.0,,,,967.0,2698.0,,,,,1053.0,,,,508.0,2239.0,,,,,,,,True,False,,,,
18131,165,416.0,,,,335.0,57.4,,,,,251.0,,,,170.0,-107.6,,,,,,,,True,True,,,,
18133,667,1336.0,,,,1319.0,492.7,,762.1,,,669.0,,,,652.0,-174.3,,95.1,,,,,,True,True,,True,,
18135,268,1008.0,,,,1010.0,596.9,,,,,740.0,,,,742.0,328.9,,,,,,,,False,True,,,,
18137,510,1784.0,,,,1331.0,883.6,,1922.0,,,1274.0,,,,821.0,373.6,,1412.0,,,,,,True,True,,False,,
18139,290,1064.0,,,,674.0,959.4,,,,,774.0,,,,384.0,669.4,,,,,,,,True,True,,,,
18141,4621,8376.0,,,,8655.0,4072.3,,8520.2,7167.0,,3755.0,,,,4034.0,-548.7,,3899.2,2546.0,,,,,False,True,,False,True,
18143,461,912.0,,,,1057.0,326.0,,,,,451.0,,,,596.0,-135.0,,,,,,,,False,True,,,,
18145,847,2376.0,,,,1930.0,2417.1,,1232.9,,,1529.0,,,,1083.0,1570.1,,385.9,,,,,,True,False,,True,,
18147,495,1224.0,,,,688.0,1239.9,,,,,729.0,,,,193.0,744.9,,,,,,,,True,False,,,,
18149,246,632.0,,,,672.0,106.7,,,,,386.0,,,,426.0,-139.3,,,,,,,,False,True,,,,
18151,477,1712.0,,,,1183.0,610.9,,1435.5,,,1235.0,,,,706.0,133.9,,958.5,,,,,,True,True,,True,,
18153,226,912.0,,,,849.0,510.3,,,,,686.0,,,,623.0,284.3,,,,,,,,True,True,,,,
18155,190,416.0,,,,488.0,188.7,,,,,226.0,,,,298.0,-1.3,,,,,,,,False,True,,,,
18157,3728,9440.0,,,,5991.0,3943.4,,5357.0,3799.0,,5712.0,,,,2263.0,215.4,,1629.0,71.0,,,,,True,True,,True,True,
18159,272,912.0,,,,491.0,603.5,,,,,640.0,,,,219.0,331.5,,,,,,,,True,True,,,,
18161,105,392.0,,,,238.0,310.5,,,,,287.0,,,,133.0,205.5,,,,,,,,True,True,,,,
18163,3954,11032.0,,,,6881.0,10455.5,,7321.1,9713.0,,7078.0,,,,2927.0,6501.5,,3367.1,5759.0,,,,,True,True,,True,True,
18165,229,792.0,,,,605.0,504.4,,,,,563.0,,,,376.0,275.4,,,,,,,,True,True,,,,
18167,1661,4072.0,,,,4296.0,1772.0,,5231.6,,,2411.0,,,,2635.0,111.0,,3570.6,,,,,,False,True,,False,,
18169,565,1032.0,,,,965.0,364.2,,1446.9,,,467.0,,,,400.0,-200.8,,881.9,,,,,,True,True,,False,,
18171,137,528.0,,,,249.0,986.2,,,,,391.0,,,,112.0,849.2,,,,,,,,True,False,,,,
18173,1523,4224.0,,,,2538.0,3423.5,,2414.2,,,2701.0,,,,1015.0,1900.5,,891.2,,,,,,True,True,,True,,
18175,511,1184.0,,,,1164.0,770.5,,,,,673.0,,,,653.0,259.5,,,,,,,,True,True,,,,
18177,1019,2528.0,,,,2886.0,1153.8,,2669.0,,,1509.0,,,,1867.0,134.8,,1650.0,,,,,,False,True,,False,,
18179,482,1120.0,,,,1088.0,2073.2,,,,,638.0,,,,606.0,1591.2,,,,,,,,True,False,,,,
18181,437,1288.0,,,,728.0,561.4,,1399.3,,,851.0,,,,291.0,124.4,,962.3,,,,,,True,True,,False,,
18183,803,1480.0,,,,807.0,762.6,,1069.8,,,677.0,,,,4.0,-40.4,,266.8,,,,,,True,True,,True,,
19001,163,312.0,,,,204.0,58.6,,,,,149.0,,,,41.0,-104.4,,,,,,,,True,True,,,,
19003,31,152.0,,,,112.0,26.2,,,,,121.0,,,,81.0,-4.8,,,,,,,,True,True,,,,
19005,210,400.0,,,,336.0,69.3,,,,,190.0,,,,126.0,-140.7,,,,,,,,True,True,,,,
19007,185,568.0,,,,378.0,196.1,,,,,383.0,,,,193.0,11.1,,,,,,,,True,True,,,,
19009,81,104.0,,,,148.0,143.0,,,,,23.0,,,,67.0,62.0,,,,,,,,False,False,,,,
19011,364,416.0,,,,599.0,175.7,,,,,52.0,,,,235.0,-188.3,,,,,,,,False,False,,,,
19013,1689,3352.0,,,,3415.0,786.3,,2890.4,1778.0,,1663.0,,,,1726.0,-902.7,,1201.4,89.0,,,,,False,True,,True,True,
19015,365,1192.0,,,,565.0,756.2,,,,,827.0,,,,200.0,391.2,,,,,,,,True,True,,,,
19017,350,680.0,,,,577.0,217.4,,529.6,,,330.0,,,,227.0,-132.6,,179.6,,,,,,True,True,,True,,
19019,252,544.0,,,,500.0,400.6,,,,,292.0,,,,248.0,148.6,,,,,,,,True,True,,,,
19021,285,880.0,,,,453.0,100.0,,922.1,,,595.0,,,,168.0,-185.0,,637.1,,,,,,True,True,,False,,
19023,194,816.0,,,,331.0,234.4,,,,,622.0,,,,137.0,40.4,,,,,,,,True,True,,,,
19025,90,264.0,,,,210.0,76.2,,,,,174.0,,,,120.0,-13.8,,,,,,,,True,True,,,,
19027,189,672.0,,,,631.0,225.5,,,,,483.0,,,,442.0,36.5,,,,,,,,True,True,,,,
19029,199,272.0,,,,355.0,261.3,,,,,73.0,,,,156.0,62.3,,,,,,,,False,True,,,,
19031,276,408.0,,,,358.0,288.3,,,,,132.0,,,,82.0,12.3,,,,,,,,True,True,,,,
19033,513,1136.0,,,,1380.0,266.9,,787.1,,,623.0,,,,867.0,-246.1,,274.1,,,,,,False,True,,True,,
19035,136,560.0,,,,286.0,206.3,,,,,424.0,,,,150.0,70.3,,,,,,,,True,True,,,,
19037,115,312.0,,,,314.0,202.3,,,,,197.0,,,,199.0,87.3,,,,,,,,False,True,,,,
19039,214,352.0,,,,243.0,61.1,,,,,138.0,,,,29.0,-152.9,,,,,,,,True,False,,,,
19041,225,512.0,,,,466.0,225.8,,,,,287.0,,,,241.0,0.8,,,,,,,,True,True,,,,
19043,132,560.0,,,,383.0,482.2,,,,,428.0,,,,251.0,350.2,,,,,,,,True,True,,,,
19045,682,1512.0,,,,981.0,350.6,,1578.1,,,830.0,,,,299.0,-331.4,,896.1,,,,,,True,True,,False,,
19047,308,800.0,,,,487.0,196.6,,297.6,,,492.0,,,,179.0,-111.4,,-10.4,,,,,,True,True,,True,,
19049,1746,3832.0,,,,1781.0,1262.0,,1917.1,,,2086.0,,,,35.0,-484.0,,171.1,,,,,,True,True,,True,,
