,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,25.4,6.1,96.6,0.0,2.1,17.5,3180.5
COVIDhub-ensemble,3141,28.1,7.0,119.6,0.0,2.0,19.0,4375.0
COVIDhub-trained_ensemble,3141,28.5,6.0,127.2,0.0,2.0,19.0,4542.0
COVIDhub-baseline,3141,33.6,9.0,113.0,0.0,3.0,24.0,3554.0
OliverWyman-Navigator,2888,34.4,9.0,134.4,0.0,3.0,25.0,3782.0
CEID-Walk,3141,35.1,9.2,113.1,0.0,3.0,25.8,3133.4
UChicagoCHATTOPADHYAY-UnIT,3093,35.7,9.8,120.8,0.0,3.3,25.3,2879.5
UVA-Ensemble,3131,37.2,9.0,144.0,0.0,2.9,25.4,4024.0
CU-select,3107,37.4,9.0,143.9,0.0,3.0,26.0,4375.0
UpstateSU-GRU,2770,41.8,11.2,146.6,0.0,4.2,29.7,3782.2
OneQuietNight-ML,3135,43.3,9.0,208.2,0.0,3.0,25.0,7818.0
LANL-GrowthRate,3111,46.3,10.0,192.5,0.0,4.0,32.0,6341.5
JHU_IDD-CovidSP,3141,46.3,7.7,208.6,0.0,2.5,23.5,4806.1
FAIR-NRAR,3135,53.7,8.3,242.7,0.0,2.7,27.8,6046.2
Google_Harvard-CPF,3140,56.2,12.4,239.9,0.0,4.1,35.7,7464.7
JHUAPL-Bucky,3141,60.5,12.7,248.1,0.0,3.9,39.5,5337.1
IowaStateLW-STEM,3103,96.2,18.0,399.7,0.0,6.0,55.5,9131.0
