,mean_rank
USC-SI_kJalpha,1.4
UCLA-SuEIR,3.1
JHUAPL-Bucky,3.7
IowaStateLW-STEM,3.9
Covid19Sim-Simulator,4.0
COVIDhub-baseline,4.8
