,count,mean,median,std,min,25%,75%,max
FAIR-NRAR,3137,160.7,41.8,540.1,0.0,14.0,117.9,10485.4
LNQ-ens1,3140,170.2,41.2,644.3,0.0,12.0,121.4,19457.4
LANL-GrowthRate,3111,181.0,47.0,584.0,0.0,17.0,139.0,12557.5
COVIDhub-ensemble,3141,208.4,54.0,828.4,0.0,17.0,150.0,21383.0
COVIDhub-trained_ensemble,3141,213.7,59.0,774.9,0.0,20.0,162.0,22107.0
Google_Harvard-CPF,3140,237.4,50.7,870.7,0.0,16.0,166.7,22138.4
JHU_IDD-CovidSP,3141,276.9,48.9,1776.4,0.0,14.6,148.0,77361.8
OneQuietNight-ML,3135,288.7,82.0,1049.6,0.0,28.0,226.0,37718.0
JHUAPL-Bucky,3141,360.4,66.4,1434.1,0.0,21.5,214.0,35958.7
UpstateSU-GRU,2770,382.9,106.9,1474.6,0.0,38.4,281.8,37520.1
COVIDhub-baseline,3141,442.9,88.0,1964.9,0.0,24.0,282.0,70523.0
CEID-Walk,3141,452.8,90.0,2125.4,0.0,24.1,296.9,80750.5
IowaStateLW-STEM,3103,464.9,113.0,2187.3,0.0,37.0,293.0,80928.0
PandemicCentral-USCounty,3093,588.0,139.8,1933.0,0.0,48.8,425.4,44507.2
CU-select,3107,610.8,55.0,4491.9,0.0,19.0,187.0,126569.0
