,count,mean,median,std,min,25%,75%,max
IEM_MED-CovidProject,51,38638385.3,2827708.6,91156283.6,328.4,409201.6,20522414.3,457097555.7
LNQ-ens1,51,46422981.2,2279534.5,111312874.5,6645.2,345897.9,19458427.5,557997927.0
USC-SI_kJalpha,51,53878868.1,3701776.0,168652268.5,961.0,555298.0,30798457.0,1165539600.0
Karlen-pypm,51,68111718.5,4229192.2,223047960.6,3943.8,932836.3,39423824.9,1500423466.1
CU-select,51,80134566.5,4153444.0,228306309.3,4489.0,623366.5,23095586.5,1155660025.0
LANL-GrowthRate,51,84940094.5,10074276.0,217764104.3,256.0,1431884.5,59734117.1,1378896822.2
RobertWalraven-ESG,51,99695130.4,4090789.4,533673504.4,868.5,782380.1,16895907.4,3820162111.7
JHU_CSSE-DECOM,51,112997550.9,14318656.0,246298053.3,21904.0,2291384.5,85440602.0,1109689344.0
COVIDhub-ensemble,51,116264192.3,1806336.0,610991431.2,16.0,200250.0,29648425.0,4361413681.0
Microsoft-DeepSTIA,50,128599654.3,3795430.9,604017607.7,53.6,534783.6,32842911.7,4244481142.7
Covid19Sim-Simulator,51,201465816.6,7682155.3,716614487.2,118.2,545643.7,43440729.1,4045774334.5
Google_Harvard-CPF,51,258041398.0,10514414.2,858376668.1,2810.7,619015.4,131157521.2,5532719115.1
OneQuietNight-ML,51,270824216.2,47238129.0,1025498232.6,24649.0,3268964.0,144360306.0,7210387396.0
OliverWyman-Navigator,51,275625238.8,7739524.0,1160411683.4,2601.0,1374888.5,52585974.5,7887393721.0
UVA-Ensemble,51,283403194.1,4756577.2,1454762386.2,2176.8,661710.8,47958312.1,10372515731.4
BPagano-RtDriven,51,330340076.5,8521144.8,1045336140.3,275.6,1879945.4,62861707.0,4842615003.2
SigSci-TS,49,415026145.2,16556761.0,1790458407.3,1.0,2912924.5,76583137.0,12154180516.0
JHU_UNC_GAS-StatMechPool,51,422459350.0,9897316.0,1248951295.0,30.2,1081575.1,178558486.6,7380184464.0
CEID-Walk,51,472733294.1,30014356.7,1678261839.8,101.8,2789137.7,206948558.1,8872627944.1
COVIDhub-baseline,51,498867367.9,32684089.0,1809814316.0,324.0,2080274.5,188691914.0,9886126041.0
IowaStateLW-STEM,49,544548312.4,36869184.0,1955567373.5,3969.0,3132462.5,177958772.0,13366596996.0
MIT_ISOLAT-Mixtures,50,649381359.2,8153913.6,3718535597.6,16706.5,1726338.7,91489848.5,26553473125.4
UMich-RidgeTfReg,47,649837131.4,35263906.5,2451830923.8,7949.9,2868109.2,205807377.7,16817465960.3
CovidAnalytics-DELPHI,51,728475696.0,9412624.0,3869953410.7,196.0,1430430.5,72881026.0,27420710464.0
JHUAPL-Bucky,51,762360096.5,14113785.7,4102431510.6,34295.7,5768836.9,88579092.9,29158387626.9
MOBS-GLEAM_COVID,50,983420006.2,45068517.1,3792456641.5,138.9,2199686.3,198966086.2,19974282519.6
TTU-squider,51,1315013044.6,59264638.9,7596440270.0,86969.0,4151755.4,284954606.2,54367935520.0
JHU_IDD-CovidSP,51,1397350742.9,45592500.0,6718503649.8,51279.8,5694147.6,213494242.1,45756946769.7
COVIDhub-trained_ensemble,51,2398130917.4,625800256.0,7002475405.1,6651241.0,103473720.5,1220346530.0,44951208289.0
