,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1907,1876.0,1816.7,1987.3,-31.0,-90.3,80.3,False,False
Argentina,28613,26147.9,24250.7,20910.5,-2465.1,-4362.3,-7702.5,False,False
Australia,905,967.6,947.7,937.6,62.6,42.7,32.6,True,True
Austria,965,868.0,899.4,868.7,-97.0,-65.6,-96.3,True,True
Bangladesh,5780,6017.3,5927.2,6010.7,237.3,147.2,230.7,True,True
Belarus,953,964.6,985.7,1008.5,11.6,32.7,55.5,False,False
Belgium,10737,10103.4,10338.8,10242.4,-633.6,-398.2,-494.6,True,True
Bolivia,8627,8787.6,8595.0,8369.3,160.6,-32.0,-257.7,True,False
Brazil,156903,160432.7,156957.7,160876.8,3529.7,54.7,3973.8,True,False
Bulgaria,1084,931.0,935.3,924.3,-153.0,-148.7,-159.7,True,False
Canada,9969,9514.7,9821.8,9484.1,-454.3,-147.2,-484.9,True,False
Chile,13892,14010.3,14106.9,13829.2,118.3,214.9,-62.8,False,True
China,4739,4746.7,4753.0,4754.2,7.7,14.0,15.2,False,False
Colombia,30000,30425.1,29278.1,29283.2,425.1,-721.9,-716.8,False,False
Croatia,429,364.6,342.8,445.3,-64.4,-86.2,16.3,False,True
Cuba,128,149.0,148.2,131.1,21.0,20.2,3.1,True,True
Cyprus,25,22.0,24.3,22.9,-3.0,-0.7,-2.1,True,True
Czechia,2077,1003.3,1221.8,1241.3,-1073.7,-855.2,-835.7,True,True
Denmark,700,691.4,738.2,693.9,-8.6,38.2,-6.1,False,True
Dominican Republic,2220,2280.1,2262.9,2279.3,60.1,42.9,59.3,True,True
Ecuador,12542,12008.0,12077.4,19741.7,-534.0,-464.6,7199.7,True,False
Egypt,6187,6318.9,6367.7,6330.3,131.9,180.7,143.3,False,False
Estonia,73,64.0,73.2,64.1,-9.0,0.2,-8.9,True,True
Finland,353,358.4,366.1,348.4,5.4,13.1,-4.6,False,True
France,34536,33287.3,34918.3,37903.1,-1248.7,382.3,3367.1,True,False
Germany,10035,9749.4,9840.3,9606.2,-285.6,-194.7,-428.8,True,False
Greece,564,537.1,592.4,616.3,-26.9,28.4,52.3,False,False
Honduras,2617,2689.1,2656.9,2564.3,72.1,39.9,-52.7,True,True
Hungary,1390,940.4,982.1,1304.8,-449.6,-407.9,-85.2,True,True
Iceland,11,10.0,11.8,10.7,-1.0,0.8,-0.3,True,True
India,118534,120041.1,125692.0,136178.2,1507.1,7158.0,17644.2,False,False
Indonesia,13205,13599.0,13714.9,13579.2,394.0,509.9,374.2,False,True
Iran,32320,30557.0,30134.9,32130.6,-1763.0,-2185.1,-189.4,False,True
Ireland,1882,1840.6,1879.1,1926.8,-41.4,-2.9,44.8,True,False
Israel,2372,2276.0,2125.5,2274.8,-96.0,-246.5,-97.2,False,False
Italy,37210,36328.7,36560.8,36540.5,-881.3,-649.2,-669.5,True,True
Japan,1710,1707.1,1707.4,1871.2,-2.9,-2.6,161.2,True,False
Kuwait,744,666.6,670.0,677.0,-77.4,-74.0,-67.0,True,True
Latvia,54,36.0,41.2,36.7,-18.0,-12.8,-17.3,True,True
Lithuania,129,106.4,106.8,86.9,-22.6,-22.2,-42.1,True,False
Luxembourg,141,124.0,133.4,124.2,-17.0,-7.6,-16.8,True,True
Malaysia,221,149.4,150.3,132.8,-71.6,-70.7,-88.2,True,False
Malta,50,73.4,68.0,40.3,23.4,18.0,-9.7,True,True
Mexico,88743,87758.4,86316.4,85829.0,-984.6,-2426.6,-2914.0,False,False
Moldova,1669,1611.0,1575.7,1575.5,-58.0,-93.3,-93.5,False,False
Morocco,3255,2990.9,3074.6,3183.7,-264.1,-180.4,-71.3,True,True
Netherlands,7081,6766.0,7046.4,6766.5,-315.0,-34.6,-314.5,True,True
Nigeria,1129,1146.6,1179.2,1193.1,17.6,50.2,64.1,False,False
Norway,279,281.6,294.2,264.4,2.6,15.2,-14.6,False,False
Pakistan,6736,6643.4,6679.2,6626.8,-92.6,-56.8,-109.2,True,False
Panama,2628,2660.1,2584.1,2675.6,32.1,-43.9,47.6,False,False
Peru,34033,35123.6,34926.4,42963.9,1090.6,893.4,8930.9,True,False
Philippines,6934,6732.6,7014.3,7421.8,-201.4,80.3,487.8,True,False
Poland,4351,2968.1,3079.0,3021.6,-1382.9,-1272.0,-1329.4,True,True
Portugal,2297,2111.1,2171.9,2437.7,-185.9,-125.1,140.7,True,True
Romania,6318,5809.6,5845.6,5768.2,-508.4,-472.4,-549.8,True,False
Russia,25647,23671.9,23761.4,24305.5,-1975.1,-1885.6,-1341.5,True,True
Saudi Arabia,5281,5446.7,5354.6,5468.7,165.7,73.6,187.7,True,False
Serbia,789,770.1,764.6,764.1,-18.9,-24.4,-24.9,False,False
Slovakia,159,63.3,64.5,41.4,-95.7,-94.5,-117.6,True,False
Slovenia,235,166.3,175.8,158.9,-68.7,-59.2,-76.1,True,False
South Africa,18944,18114.4,17671.1,17563.2,-829.6,-1272.9,-1380.8,False,False
South Korea,457,487.0,478.0,526.7,30.0,21.0,69.7,True,False
Spain,34752,34074.7,35372.1,35865.0,-677.3,620.1,1113.0,True,False
Sweden,5933,5937.9,5969.7,6089.9,4.9,36.7,156.9,False,False
Switzerland,2081,2137.3,2166.2,2109.1,56.3,85.2,28.1,False,True
Turkey,9727,9890.9,9887.3,10065.2,163.9,160.3,338.2,True,False
Ukraine,6463,5656.3,5836.2,6221.3,-806.7,-626.8,-241.7,True,True
United Arab Emirates,475,442.9,477.1,466.8,-32.1,2.1,-8.2,True,True
United Kingdom,44835,42890.9,44169.1,58511.6,-1944.1,-665.9,13676.6,True,False
