,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1907,2132.1,2233.9,3178.2,225.1,326.9,1271.2,False,False
Argentina,28613,12054.7,12170.3,26155.4,-16558.3,-16442.7,-2457.6,True,True
Australia,905,765.3,818.7,1515.1,-139.7,-86.3,610.1,True,False
Austria,965,789.1,829.8,718.6,-175.9,-135.2,-246.4,True,False
Bangladesh,5780,5833.7,5270.1,9160.9,53.7,-509.9,3380.9,False,False
Belarus,953,958.3,814.3,864.6,5.3,-138.7,-88.4,False,False
Belgium,10737,10129.6,10062.5,10076.4,-607.4,-674.5,-660.6,False,False
Bolivia,8627,9911.6,8001.7,8627.7,1284.6,-625.3,0.7,True,True
Brazil,156903,178289.7,168261.2,177186.6,21386.7,11358.2,20283.6,True,True
Bulgaria,1084,957.1,1030.3,907.4,-126.9,-53.7,-176.6,True,False
Canada,9969,9654.0,9366.6,9511.3,-315.0,-602.4,-457.7,False,False
Chile,13892,15489.1,13553.5,13415.1,1597.1,-338.5,-476.9,True,True
Colombia,30000,38881.9,32866.0,32912.2,8881.9,2866.0,2912.2,True,True
Croatia,429,303.1,415.4,143.2,-125.9,-13.6,-285.8,True,False
Cuba,128,87.0,111.9,87.9,-41.0,-16.1,-40.1,True,True
Cyprus,25,19.0,26.4,19.3,-6.0,1.4,-5.7,True,True
Czechia,2077,538.1,636.6,450.1,-1538.9,-1440.4,-1626.9,True,False
Denmark,700,638.7,700.3,653.5,-61.3,0.3,-46.5,True,True
Dominican Republic,2220,2541.6,2396.4,2562.9,321.6,176.4,342.9,True,False
Ecuador,12542,8356.4,7399.6,22287.1,-4185.6,-5142.4,9745.1,False,False
Egypt,6187,7936.0,6667.0,8315.7,1749.0,480.0,2128.7,True,False
Estonia,73,-8.1,73.2,70.4,-81.1,0.2,-2.6,True,True
Finland,353,329.0,365.5,330.6,-24.0,12.5,-22.4,True,True
France,34536,31133.6,31159.2,32964.2,-3402.4,-3376.8,-1571.8,True,True
Germany,10035,9509.7,9886.6,9565.4,-525.3,-148.4,-469.6,True,True
Greece,564,279.1,307.9,206.5,-284.9,-256.1,-357.5,True,False
Honduras,2617,4471.7,4070.4,6801.4,1854.7,1453.4,4184.4,True,False
Hungary,1390,608.9,670.9,647.9,-781.1,-719.1,-742.1,True,True
Iceland,11,10.0,13.3,10.5,-1.0,2.3,-0.5,False,True
Indonesia,13205,10631.0,12782.3,27766.9,-2574.0,-422.7,14561.9,True,False
Iran,32320,34857.1,28585.4,49951.3,2537.1,-3734.6,17631.3,False,False
Ireland,1882,1751.1,1825.3,2069.9,-130.9,-56.7,187.9,True,False
Israel,2372,1318.6,1456.0,3826.8,-1053.4,-916.0,1454.8,True,False
Italy,37210,35711.3,35627.4,38471.3,-1498.7,-1582.6,1261.3,False,True
Japan,1710,1190.9,1601.0,983.2,-519.1,-109.0,-726.8,True,False
Kuwait,744,741.6,827.6,900.4,-2.4,83.6,156.4,False,False
Latvia,54,43.9,41.4,31.9,-10.1,-12.6,-22.1,False,False
Lithuania,129,80.0,97.0,81.0,-49.0,-32.0,-48.0,True,True
Luxembourg,141,176.3,204.6,114.8,35.3,63.6,-26.2,False,True
Malaysia,221,136.9,151.0,124.4,-84.1,-70.0,-96.6,True,False
Malta,50,9.0,12.5,9.3,-41.0,-37.5,-40.7,True,True
Mexico,88743,95957.1,86158.1,91597.1,7214.1,-2584.9,2854.1,True,True
Moldova,1669,1455.0,1363.7,1392.1,-214.0,-305.3,-276.9,False,False
Morocco,3255,1200.1,2096.6,6998.3,-2054.9,-1158.4,3743.3,True,False
Netherlands,7081,6062.3,6349.4,6491.8,-1018.7,-731.6,-589.2,True,True
Nigeria,1129,1243.7,1311.1,1555.9,114.7,182.1,426.9,False,False
Norway,279,255.0,287.7,255.8,-24.0,8.7,-23.2,True,True
Pakistan,6736,7802.0,7142.4,8356.3,1066.0,406.4,1620.3,True,False
Panama,2628,3569.7,3417.1,3573.4,941.7,789.1,945.4,True,False
Peru,34033,40613.0,31785.7,39833.7,6580.0,-2247.3,5800.7,True,True
Philippines,6934,3564.9,4864.0,2296.1,-3369.1,-2070.0,-4637.9,True,False
Poland,4351,2442.4,2730.6,2019.1,-1908.6,-1620.4,-2331.9,True,False
Portugal,2297,1987.0,2084.5,1993.1,-310.0,-212.5,-303.9,True,True
Romania,6318,5092.7,5388.3,5028.5,-1225.3,-929.7,-1289.5,True,False
Russia,25647,24241.9,21620.7,25880.0,-1405.1,-4026.3,233.0,False,True
Saudi Arabia,5281,5098.7,4666.8,4617.8,-182.3,-614.2,-663.2,False,False
Serbia,789,1254.0,1269.9,1354.3,465.0,480.9,565.3,False,False
Slovakia,159,40.9,39.3,28.2,-118.1,-119.7,-130.8,False,False
Slovenia,235,167.4,160.6,144.4,-67.6,-74.4,-90.6,False,False
South Africa,18944,27301.9,22641.4,33364.7,8357.9,3697.4,14420.7,True,False
South Korea,457,324.7,365.5,315.4,-132.3,-91.5,-141.6,True,False
Spain,34752,28599.1,30360.3,32171.3,-6152.9,-4391.7,-2580.7,True,True
Sweden,5933,6288.4,6089.9,6278.8,355.4,156.9,345.8,True,True
Switzerland,2081,2028.4,2052.3,2085.9,-52.6,-28.7,4.9,True,True
Turkey,9727,7091.6,7003.1,7553.3,-2635.4,-2723.9,-2173.7,False,True
Ukraine,6463,3219.3,3255.9,2855.6,-3243.7,-3207.1,-3607.4,True,False
United Arab Emirates,475,434.0,442.9,379.2,-41.0,-32.1,-95.8,True,False
United Kingdom,44835,51609.9,50318.4,52443.8,6774.9,5483.4,7608.8,True,False
