,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1907,2019.6,2048.4,2192.1,112.6,141.4,285.1,False,False
Argentina,28613,20022.7,17487.3,18629.2,-8590.3,-11125.7,-9983.8,False,False
Australia,905,1712.7,1043.4,1051.8,807.7,138.4,146.8,True,True
Austria,965,740.9,781.1,822.5,-224.1,-183.9,-142.5,True,True
Bangladesh,5780,6660.1,6033.8,7408.6,880.1,253.8,1628.6,True,False
Belarus,953,943.1,860.9,1043.6,-9.9,-92.1,90.6,False,False
Belgium,10737,9124.0,10142.6,11981.5,-1613.0,-594.4,1244.5,True,True
Bolivia,8627,8556.7,7488.8,6472.8,-70.3,-1138.2,-2154.2,False,False
Brazil,156903,168630.9,159212.7,165202.7,11727.9,2309.7,8299.7,True,True
Bulgaria,1084,1147.3,1065.5,881.8,63.3,-18.5,-202.2,True,False
Canada,9969,9517.6,9460.5,9896.4,-451.4,-508.5,-72.6,False,True
Chile,13892,14324.0,14223.0,13158.3,432.0,331.0,-733.7,True,False
Colombia,30000,35446.6,30152.1,37235.7,5446.6,152.1,7235.7,True,False
Croatia,429,286.1,270.3,212.7,-142.9,-158.7,-216.3,False,False
Cuba,128,117.6,131.1,90.7,-10.4,3.1,-37.3,True,False
Cyprus,25,20.0,24.8,20.7,-5.0,-0.2,-4.3,True,True
Czechia,2077,509.4,525.2,527.0,-1567.6,-1551.8,-1550.0,True,True
Denmark,700,639.7,661.2,670.7,-60.3,-38.8,-29.3,True,True
Dominican Republic,2220,2576.7,2479.7,2957.3,356.7,259.7,737.3,True,False
Ecuador,12542,8480.0,7622.6,20654.0,-4062.0,-4919.4,8112.0,False,False
Egypt,6187,6475.4,6054.3,6026.0,288.4,-132.7,-161.0,True,True
Estonia,73,71.9,70.5,64.6,-1.1,-2.5,-8.4,False,False
Finland,353,342.9,354.3,365.1,-10.1,1.3,12.1,True,False
France,34536,31341.7,31710.7,35017.6,-3194.3,-2825.3,481.6,True,True
Germany,10035,9496.4,9699.4,10371.6,-538.6,-335.6,336.6,True,True
Greece,564,419.1,446.7,329.7,-144.9,-117.3,-234.3,True,False
Honduras,2617,3460.9,2708.4,2161.8,843.9,91.4,-455.2,True,True
Hungary,1390,621.9,657.7,668.2,-768.1,-732.3,-721.8,True,True
Iceland,11,10.0,11.8,10.6,-1.0,0.8,-0.4,True,True
Indonesia,13205,12552.3,11833.6,11321.8,-652.7,-1371.4,-1883.2,False,False
Iran,32320,27897.0,26586.6,31385.8,-4423.0,-5733.4,-934.2,False,True
Ireland,1882,1777.0,1823.6,1865.7,-105.0,-58.4,-16.3,True,True
Israel,2372,1586.9,1664.4,2723.0,-785.1,-707.6,351.0,True,True
Italy,37210,35791.3,35990.0,36914.4,-1418.7,-1220.0,-295.6,True,True
Japan,1710,2047.1,1913.8,4220.7,337.1,203.8,2510.7,True,False
Kuwait,744,647.9,649.7,656.6,-96.1,-94.3,-87.4,True,True
Latvia,54,41.9,41.7,34.0,-12.1,-12.3,-20.0,False,False
Lithuania,129,101.7,104.7,84.4,-27.3,-24.3,-44.6,True,False
Luxembourg,141,124.0,146.3,144.8,-17.0,5.3,3.8,True,True
Malaysia,221,133.9,136.8,123.5,-87.1,-84.2,-97.5,True,False
Malta,50,27.7,23.9,10.6,-22.3,-26.1,-39.4,False,False
Mexico,88743,93056.6,85729.0,91380.2,4313.6,-3014.0,2637.2,True,True
Moldova,1669,1400.6,1324.9,1501.7,-268.4,-344.1,-167.3,False,True
Morocco,3255,2863.1,2853.7,7233.5,-391.9,-401.3,3978.5,False,False
Netherlands,7081,6464.1,6494.7,9181.6,-616.9,-586.3,2100.6,True,False
Nigeria,1129,1099.4,1205.0,1169.9,-29.6,76.0,40.9,False,False
Norway,279,264.0,287.1,273.4,-15.0,8.1,-5.6,True,True
Pakistan,6736,6633.7,6711.7,7367.6,-102.3,-24.3,631.6,True,False
Panama,2628,2804.3,2518.2,2647.3,176.3,-109.8,19.3,True,True
Peru,34033,37674.1,34384.1,44977.0,3641.1,351.1,10944.0,True,False
Philippines,6934,7621.4,7120.6,18559.0,687.4,186.6,11625.0,True,False
Poland,4351,2645.9,2662.3,2892.1,-1705.1,-1688.7,-1458.9,True,True
Portugal,2297,1999.7,1973.2,2187.0,-297.3,-323.8,-110.0,False,True
Romania,6318,5982.3,5592.4,6826.2,-335.7,-725.6,508.2,False,False
Russia,25647,22576.4,21019.6,23686.5,-3070.6,-4627.4,-1960.5,False,True
Saudi Arabia,5281,5606.4,5064.6,6053.8,325.4,-216.4,772.8,True,False
Serbia,789,813.1,876.6,792.4,24.1,87.6,3.4,False,True
Slovakia,159,33.0,41.8,36.2,-126.0,-117.2,-122.8,True,True
Slovenia,235,148.7,153.5,143.3,-86.3,-81.5,-91.7,True,False
South Africa,18944,21641.6,19660.7,18859.2,2697.6,716.7,-84.8,True,True
South Korea,457,441.9,407.8,323.7,-15.1,-49.2,-133.3,False,False
Spain,34752,30370.3,30604.5,36816.6,-4381.7,-4147.5,2064.6,True,True
Sweden,5933,5860.3,5895.9,6759.2,-72.7,-37.1,826.2,True,False
Switzerland,2081,2036.4,2079.9,2273.6,-44.6,-1.1,192.6,True,False
