,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1907,2006.4,3364.0,2751.9,99.4,1457.0,844.9,False,False
Argentina,28613,8010.7,8146.0,18202.1,-20602.3,-20467.0,-10410.9,True,True
Australia,905,330.9,333.0,331.9,-574.1,-572.0,-573.1,True,True
Austria,965,752.6,806.0,760.5,-212.4,-159.0,-204.5,True,True
Bangladesh,5780,6304.0,5297.0,17161.6,524.0,-483.0,11381.6,True,False
Belarus,953,984.0,1027.0,689.6,31.0,74.0,-263.4,False,False
Belgium,10737,10049.4,9907.0,10666.7,-687.6,-830.0,-70.3,False,True
Bolivia,8627,6917.9,5494.0,9017.3,-1709.1,-3133.0,390.3,False,True
Brazil,156903,181864.6,150766.0,192308.7,24961.6,-6137.0,35405.7,True,False
Bulgaria,1084,743.4,808.0,796.4,-340.6,-276.0,-287.6,True,True
Canada,9969,9824.4,9463.0,12124.7,-144.6,-506.0,2155.7,False,False
Chile,13892,29621.3,12764.0,13651.4,15729.3,-1128.0,-240.6,True,True
Colombia,30000,26537.9,21918.0,33549.6,-3462.1,-8082.0,3549.6,False,False
Croatia,429,133.9,208.0,129.6,-295.1,-221.0,-299.4,True,False
Cuba,128,87.0,103.0,87.3,-41.0,-25.0,-40.7,True,True
Cyprus,25,19.0,28.0,19.5,-6.0,3.0,-5.5,True,True
Czechia,2077,456.0,479.0,350.7,-1621.0,-1598.0,-1726.3,True,False
Denmark,700,638.7,643.0,661.7,-61.3,-57.0,-38.3,True,True
Dominican Republic,2220,2145.0,3039.0,5219.8,-75.0,819.0,2999.8,False,False
Ecuador,12542,8999.0,7822.0,17589.0,-3543.0,-4720.0,5047.0,False,False
Egypt,6187,10454.6,8354.0,12729.7,4267.6,2167.0,6542.7,True,False
Estonia,73,69.0,80.0,69.7,-4.0,7.0,-3.3,False,True
Finland,353,314.1,354.0,343.7,-38.9,1.0,-9.3,True,True
France,34536,32205.9,30617.0,35569.2,-2330.1,-3919.0,1033.2,False,True
Germany,10035,9383.0,9330.0,10637.8,-652.0,-705.0,602.8,False,True
Greece,564,207.9,217.0,192.9,-356.1,-347.0,-371.1,True,False
Honduras,2617,2646.0,3252.0,5775.7,29.0,635.0,3158.7,False,False
Hungary,1390,609.9,675.0,678.0,-780.1,-715.0,-712.0,True,True
Iceland,11,10.0,12.0,10.4,-1.0,1.0,-0.6,False,True
Indonesia,13205,11584.3,14234.0,37411.8,-1620.7,1029.0,24206.8,True,False
Iran,32320,33019.9,30424.0,50557.3,699.9,-1896.0,18237.3,False,False
Ireland,1882,1850.0,1817.0,1996.9,-32.0,-65.0,114.9,False,False
Israel,2372,1060.3,1333.0,3412.3,-1311.7,-1039.0,1040.3,True,True
Italy,37210,36306.0,35444.0,38292.9,-904.0,-1766.0,1082.9,False,False
Japan,1710,1027.6,1573.0,987.6,-682.4,-137.0,-722.4,True,False
Kuwait,744,657.4,653.0,1136.7,-86.6,-91.0,392.7,False,False
Latvia,54,44.9,38.0,30.6,-9.1,-16.0,-23.4,False,False
Lithuania,129,93.9,103.0,79.6,-35.1,-26.0,-49.4,True,False
Luxembourg,141,111.0,138.0,387.0,-30.0,-3.0,246.0,True,False
Malaysia,221,136.9,149.0,119.5,-84.1,-72.0,-101.5,True,False
Malta,50,9.0,11.0,9.2,-41.0,-39.0,-40.8,True,True
Mexico,88743,97079.1,77248.0,93976.1,8336.1,-11495.0,5233.1,False,True
Moldova,1669,1266.0,1196.0,1678.7,-403.0,-473.0,9.7,False,True
Netherlands,7081,6141.1,6230.0,6632.2,-939.9,-851.0,-448.8,True,True
Nigeria,1129,1468.0,1590.0,4453.8,339.0,461.0,3324.8,False,False
Norway,279,296.6,271.0,250.7,17.6,-8.0,-28.3,True,False
Panama,2628,3687.3,3326.0,3373.5,1059.3,698.0,745.5,True,True
Peru,34033,31436.9,24387.0,45737.4,-2596.1,-9646.0,11704.4,False,False
Philippines,6934,5946.6,5023.0,1988.5,-987.4,-1911.0,-4945.5,False,False
Poland,4351,2358.4,2127.0,2076.4,-1992.6,-2224.0,-2274.6,False,False
Portugal,2297,2090.9,2135.0,7023.3,-206.1,-162.0,4726.3,True,False
Romania,6318,3993.7,3867.0,8273.7,-2324.3,-2451.0,1955.7,False,True
Russia,25647,26249.4,21166.0,34963.2,602.4,-4481.0,9316.2,False,False
Serbia,789,1566.7,1835.0,11553.1,777.7,1046.0,10764.1,False,False
Slovakia,159,28.0,40.0,28.3,-131.0,-119.0,-130.7,True,True
Slovenia,235,125.9,121.0,139.4,-109.1,-114.0,-95.6,False,True
South Korea,457,393.0,336.0,295.4,-64.0,-121.0,-161.6,False,False
Spain,34752,28655.6,28638.0,32184.8,-6096.4,-6114.0,-2567.2,False,True
Sweden,5933,6907.7,5995.0,6016.1,974.7,62.0,83.1,True,True
Switzerland,2081,1982.9,2038.0,2021.5,-98.1,-43.0,-59.5,True,True
Turkey,9727,7264.7,6679.0,7360.1,-2462.3,-3048.0,-2366.9,False,True
Ukraine,6463,2945.1,2653.0,4192.7,-3517.9,-3810.0,-2270.3,False,True
United Arab Emirates,475,422.1,469.0,590.3,-52.9,-6.0,115.3,True,False
United Kingdom,44835,52050.3,49069.0,50457.6,7215.3,4234.0,5622.6,True,True
