,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1907,2145.0,2278.1,2399.2,238.0,371.1,492.2,False,False
Argentina,28613,11669.0,14606.9,8585.2,-16944.0,-14006.1,-20027.8,True,False
Australia,905,649.6,1411.9,331.9,-255.4,506.9,-573.1,False,False
Austria,965,724.9,778.1,729.0,-240.1,-186.9,-236.0,True,True
Bangladesh,5780,6913.7,5560.4,7024.1,1133.7,-219.6,1244.1,True,False
Belarus,953,984.0,941.8,781.1,31.0,-11.2,-171.9,True,False
Belgium,10737,10091.0,9960.3,10223.3,-646.0,-776.7,-513.7,False,True
Bolivia,8627,8137.3,6429.3,5863.9,-489.7,-2197.7,-2763.1,False,False
Brazil,156903,183638.3,180149.5,173435.5,26735.3,23246.5,16532.5,True,True
Bulgaria,1084,854.3,899.6,927.6,-229.7,-184.4,-156.4,True,True
Canada,9969,9422.6,9294.6,10581.5,-546.4,-674.4,612.5,False,False
Chile,13892,16942.0,14831.0,13182.9,3050.0,939.0,-709.1,True,True
Colombia,30000,27979.0,26190.8,33796.6,-2021.0,-3809.2,3796.6,False,False
Croatia,429,341.7,356.8,135.5,-87.3,-72.2,-293.5,True,False
Cuba,128,87.0,105.2,88.6,-41.0,-22.8,-39.4,True,True
Cyprus,25,19.0,27.5,19.4,-6.0,2.5,-5.6,True,True
Czechia,2077,525.3,561.6,353.6,-1551.7,-1515.4,-1723.4,True,False
Denmark,700,638.7,684.8,644.9,-61.3,-15.2,-55.1,True,True
Dominican Republic,2220,2117.3,2150.9,4097.4,-102.7,-69.1,1877.4,True,False
Ecuador,12542,8112.1,7801.4,18797.6,-4429.9,-4740.6,6255.6,False,False
Egypt,6187,8514.6,6009.9,9970.6,2327.6,-177.1,3783.6,True,False
Estonia,73,69.0,86.3,74.1,-4.0,13.3,1.1,False,True
Finland,353,341.9,375.7,328.7,-11.1,22.7,-24.3,False,False
France,34536,30709.3,30810.3,33495.5,-3826.7,-3725.7,-1040.5,True,True
Germany,10035,9535.4,9382.3,9920.6,-499.6,-652.7,-114.4,False,True
Greece,564,304.9,242.7,193.0,-259.1,-321.3,-371.0,False,False
Honduras,2617,3893.1,3702.0,1692.1,1276.1,1085.0,-924.9,True,True
Hungary,1390,596.0,687.4,682.3,-794.0,-702.6,-707.7,True,True
Iceland,11,10.0,13.3,10.4,-1.0,2.3,-0.6,False,True
Indonesia,13205,12983.9,16296.4,18225.6,-221.1,3091.4,5020.6,False,False
Iran,32320,35140.0,29816.1,45320.5,2820.0,-2503.9,13000.5,True,False
Ireland,1882,1905.4,1846.8,1972.0,23.4,-35.2,90.0,False,False
Israel,2372,1254.3,1489.4,2008.2,-1117.7,-882.6,-363.8,True,True
Italy,37210,35904.1,35663.6,37238.5,-1305.9,-1546.4,28.5,False,True
Japan,1710,1152.3,1422.7,981.7,-557.7,-287.3,-728.3,True,False
Kuwait,744,754.4,746.3,689.4,10.4,2.3,-54.6,True,False
Latvia,54,31.0,39.4,32.0,-23.0,-14.6,-22.0,True,True
Lithuania,129,80.0,102.8,78.7,-49.0,-26.2,-50.3,True,False
Luxembourg,141,124.9,155.5,722.0,-16.1,14.5,581.0,True,False
Malaysia,221,136.9,156.8,122.3,-84.1,-64.2,-98.7,True,False
Malta,50,9.0,13.9,9.2,-41.0,-36.1,-40.8,True,True
Mexico,88743,101485.7,94736.2,82899.2,12742.7,5993.2,-5843.8,True,True
Moldova,1669,1390.7,1386.2,1536.2,-278.3,-282.8,-132.8,False,True
Morocco,3255,827.3,942.8,2279.6,-2427.7,-2312.2,-975.4,True,True
Netherlands,7081,6210.4,6224.3,6469.3,-870.6,-856.7,-611.7,True,True
Nigeria,1129,1745.1,1571.4,3615.4,616.1,442.4,2486.4,True,False
Norway,279,255.0,279.7,251.6,-24.0,0.7,-27.4,True,False
Pakistan,6736,8689.1,7534.5,9888.5,1953.1,798.5,3152.5,True,False
Panama,2628,3839.7,3305.0,3635.6,1211.7,677.0,1007.6,True,True
Peru,34033,77705.9,26661.7,41868.7,43672.9,-7371.3,7835.7,True,True
Philippines,6934,3230.6,5065.9,2296.1,-3703.4,-1868.1,-4637.9,True,False
Poland,4351,2275.3,2170.0,1951.8,-2075.7,-2181.0,-2399.2,False,False
Portugal,2297,2077.0,2172.7,3276.0,-220.0,-124.3,979.0,True,False
Romania,6318,4257.0,4338.6,6023.0,-2061.0,-1979.4,-295.0,True,True
Russia,25647,25154.7,22261.0,35322.8,-492.3,-3386.0,9675.8,False,False
Serbia,789,1331.1,1509.8,4804.2,542.1,720.8,4015.2,False,False
Slovakia,159,28.0,35.0,28.4,-131.0,-124.0,-130.6,True,True
Slovenia,235,167.4,136.7,111.2,-67.6,-98.3,-123.8,False,False
South Korea,457,337.6,383.9,302.1,-119.4,-73.1,-154.9,True,False
Spain,34752,28586.3,28897.4,32085.2,-6165.7,-5854.6,-2666.8,True,True
Sweden,5933,6699.9,6103.7,5925.2,766.9,170.7,-7.8,True,True
Switzerland,2081,2079.9,2049.9,2020.4,-1.1,-31.1,-60.6,False,False
Turkey,9727,7181.6,6640.7,8888.7,-2545.4,-3086.3,-838.3,False,True
Ukraine,6463,3180.7,3164.1,3739.1,-3282.3,-3298.9,-2723.9,False,True
United Arab Emirates,475,408.3,459.8,389.9,-66.7,-15.2,-85.1,True,False
United Kingdom,44835,51648.4,49163.7,50457.6,6813.4,4328.7,5622.6,True,True
