,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,349.7,57.9,742.1,0.2,24.2,323.7,3977.7
YYG-ParamSearch,51,351.7,102.5,892.5,1.1,36.9,250.7,5564.9
IHME-CurveFit,51,369.2,135.7,804.1,5.3,36.5,307.0,4743.1
LANL-GrowthRate,51,434.5,104.2,1098.7,0.3,29.0,339.6,6879.8
USACE-ERDC_SEIR,51,439.5,120.6,1063.5,0.4,33.5,354.3,6259.9
UCLA-SuEIR,51,509.4,168.5,1069.2,3.3,52.0,415.5,6309.2
IowaStateLW-STEM,49,555.0,135.0,1277.8,0.0,37.0,451.5,6890.0
SWC-TerminusCM,48,558.4,131.2,1268.9,2.0,34.5,407.5,6965.0
USC-SI_kJalpha,51,561.6,110.7,1971.9,0.2,26.6,311.5,13623.1
Baseline,51,740.7,136.0,2067.1,0.3,50.5,439.1,13026.1
