,count,mean,median,std,min,25%,75%,max
USACE-ERDC_SEIR,51,232.8,46.6,577.0,1.9,18.2,230.8,3880.9
Covid19Sim-Simulator,51,292.1,50.5,679.3,0.4,16.5,226.6,3169.4
YYG-ParamSearch,51,318.6,81.5,857.7,0.0,36.1,167.5,5386.4
CovidAnalytics-DELPHI,51,337.8,71.0,651.2,1.0,26.0,248.5,3048.0
IHME-CurveFit,51,351.3,99.3,735.9,0.4,27.9,314.9,4758.1
LANL-GrowthRate,51,402.1,71.4,1077.9,1.2,31.0,304.7,6960.6
IowaStateLW-STEM,49,402.3,83.0,875.3,2.0,31.9,349.5,4264.0
UCLA-SuEIR,51,413.9,106.1,1030.6,0.5,39.9,246.3,6218.5
Baseline,51,450.2,119.3,1037.7,0.3,34.6,339.3,6116.3
NotreDame-mobility,51,495.9,112.4,1127.0,0.5,37.4,365.5,6124.1
USC-SI_kJalpha,51,500.0,165.5,925.9,0.1,31.0,394.6,4184.0
Auquan-SEIR,51,549.1,115.0,1164.2,0.0,30.5,439.5,6331.0
PSI-DRAFT,51,611.1,148.0,1314.6,2.0,50.5,446.8,6620.0
MITCovAlliance-SIR,51,656.8,138.2,1256.8,0.1,61.0,645.9,6263.3
CovidActNow-SEIR_CAN,51,1767.5,185.9,4461.5,2.4,36.7,744.5,18912.7
