,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,662147.4,3349.3,2504745.2,0.0,585.4,105731.8,15822359.2
IHME-CurveFit,51,770216.4,18413.7,3329964.7,28.2,1336.1,94365.0,22496981.0
YYG-ParamSearch,51,904595.3,10516.3,4535768.7,1.2,1360.1,62880.0,30968568.8
USACE-ERDC_SEIR,51,1301987.2,14543.6,5938832.8,0.1,1124.9,126029.3,39186007.5
LANL-GrowthRate,51,1372216.9,10857.7,6820812.1,0.1,841.0,115597.5,47331320.0
UCLA-SuEIR,51,1380399.2,28401.9,5913920.0,10.6,2723.3,172694.4,39806244.6
SWC-TerminusCM,48,1890238.9,17212.9,7667164.5,4.0,1192.5,166436.5,48511225.0
IowaStateLW-STEM,49,1908907.9,18225.0,7549353.9,0.0,1373.0,204158.5,47472100.0
USC-SI_kJalpha,51,4127594.7,12262.5,26018597.1,0.0,714.0,97585.3,185589201.0
Baseline,51,4737648.4,18496.0,24367582.1,0.1,2568.0,192897.0,169680397.7
