,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,118.0,39.0,240.1,0.0,14.5,109.0,1534.0
LNQ-ens1,51,125.8,48.5,282.5,1.9,14.1,101.2,1886.7
OliverWyman-Navigator,51,135.6,51.0,220.5,0.4,15.3,131.5,1127.7
UMass-MechBayes,51,136.2,41.0,305.5,0.0,8.5,168.0,1997.0
Covid19Sim-Simulator,51,141.4,34.9,338.9,1.9,12.7,117.1,2273.6
YYG-ParamSearch,51,143.2,48.4,351.9,0.1,13.0,101.5,2350.2
UA-EpiCovDA,51,151.6,69.0,280.7,0.0,15.5,133.0,1522.0
CovidAnalytics-DELPHI,51,152.5,42.0,354.3,1.0,13.5,150.0,2376.0
CMU-TimeSeries,51,157.3,38.0,404.9,0.0,11.0,88.0,2640.0
USC-SI_kJalpha,51,181.0,54.2,284.7,0.3,11.7,268.3,1423.9
UCLA-SuEIR,51,201.4,52.5,496.1,1.9,14.1,139.3,3057.8
Baseline,51,204.0,44.6,440.0,0.7,16.8,186.6,2614.7
IHME-CurveFit,51,205.6,77.4,296.9,0.6,26.8,222.2,1056.7
IowaStateLW-STEM,49,208.9,90.0,325.9,1.0,26.0,216.0,1831.0
CU-select,51,211.2,56.0,448.6,2.0,18.0,179.0,2788.0
COVIDhub-baseline,51,221.9,55.1,447.4,0.6,20.3,193.8,2554.7
PSI-DRAFT,50,228.0,82.0,339.1,0.0,22.0,204.5,1663.5
MOBS-GLEAM_COVID,50,232.9,49.6,368.3,0.6,19.6,249.2,1320.8
NotreDame-mobility,51,237.7,69.9,446.4,1.2,22.5,171.6,2162.3
GT-DeepCOVID,45,239.7,86.3,468.3,0.7,15.2,257.1,2675.9
UT-Mobility,51,244.6,56.0,540.2,0.0,17.0,171.0,3088.0
LANL-GrowthRate,51,255.6,59.4,592.4,0.3,23.8,170.1,3514.7
JHU_IDD-CovidSP,51,259.4,150.6,372.2,6.7,46.6,285.9,1769.5
MITCovAlliance-SIR,51,460.1,81.2,1108.2,1.0,20.9,310.6,5153.0
USACE-ERDC_SEIR,51,517.0,137.3,1146.4,3.2,42.1,461.6,6970.1
Karlen-pypm,51,831.0,82.3,3758.2,0.2,15.4,217.1,26557.0
RobertWalraven-ESG,49,1786.6,495.2,3771.2,1.0,92.9,1193.4,18705.6
