,count,mean,median,std,min,25%,75%,max
UA-EpiCovDA,51,82.6,39.0,161.3,1.0,10.0,65.5,995.0
JCB-PRM,51,85.2,37.5,124.2,0.1,11.2,89.9,633.2
OliverWyman-Navigator,51,92.0,36.9,166.0,0.4,13.4,78.8,850.3
COVIDhub-ensemble,51,92.1,21.0,226.0,1.0,5.5,57.5,1490.0
LNQ-ens1,51,101.0,36.9,219.6,0.2,7.7,102.2,1373.9
YYG-ParamSearch,51,103.6,28.9,229.9,0.1,9.3,104.9,1399.1
CMU-TimeSeries,51,103.6,22.0,261.9,0.0,7.0,77.0,1661.0
UCLA-SuEIR,51,109.6,29.0,259.6,0.0,10.6,78.5,1537.4
CovidAnalytics-DELPHI,51,115.7,38.0,270.3,0.0,11.0,105.0,1841.0
Baseline,51,116.3,25.9,257.9,0.4,10.8,94.4,1456.0
COVIDhub-baseline,51,118.2,26.1,255.4,0.0,8.5,88.0,1428.2
IowaStateLW-STEM,49,122.7,48.0,218.7,2.0,11.0,102.5,1130.0
Covid19Sim-Simulator,51,123.9,26.4,308.1,1.4,12.3,106.4,2107.0
USC-SI_kJalpha,51,131.6,41.0,341.0,0.0,12.5,81.0,2037.0
UMass-MechBayes,51,136.2,36.0,341.9,0.0,8.0,84.5,2161.0
CU-select,51,141.7,59.0,220.9,1.0,21.5,183.5,1369.0
IHME-CurveFit,51,145.6,56.8,246.0,1.3,11.0,125.6,1177.0
GT-DeepCOVID,44,147.4,52.0,320.1,0.9,13.2,113.8,1894.5
MOBS-GLEAM_COVID,50,158.0,41.5,376.3,1.0,13.1,121.6,2382.6
JHU_IDD-CovidSP,51,161.3,81.6,265.9,0.1,29.5,164.0,1527.7
LANL-GrowthRate,51,205.9,41.1,532.8,0.4,12.3,135.2,3224.5
RobertWalraven-ESG,49,207.3,58.3,440.0,0.7,23.0,179.4,2493.6
NotreDame-mobility,51,214.7,66.5,394.4,0.6,26.9,165.8,1701.6
USACE-ERDC_SEIR,51,225.6,78.8,358.0,2.6,14.4,294.4,2113.1
UT-Mobility,51,244.9,66.0,528.8,1.0,20.0,160.0,2619.0
PSI-DRAFT,51,252.4,90.0,559.8,1.0,34.5,164.5,3076.0
Karlen-pypm,51,292.2,29.6,1132.9,0.6,9.9,90.9,7515.1
DDS-NBDS,51,330.2,57.9,892.2,0.3,10.9,130.1,4046.9
MITCovAlliance-SIR,51,379.6,55.9,948.0,0.5,10.7,230.8,4501.1
