,total_deaths_2020-06-28,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
Baseline,126652,165739.0,169575,39936.0,42923,-2987.0,-7.0%
USACE-ERDC_SEIR,126652,162210.3,169575,36407.3,42923,-6515.7,-15.2%
USC-SI_kJalpha,126652,175863.2,169575,50060.2,42923,7137.2,16.6%
Covid19Sim-Simulator,126652,158364.1,169575,32561.1,42923,-10361.9,-24.1%
YYG-ParamSearch,126652,157710.3,169575,31907.3,42923,-11015.7,-25.7%
IHME-CurveFit,126652,153223.2,169575,27420.2,42923,-15502.8,-36.1%
LANL-GrowthRate,126652,152039.5,169575,26236.5,42923,-16686.5,-38.9%
UCLA-SuEIR,126652,145622.4,169575,19819.4,42923,-23103.6,-53.8%
SWC-TerminusCM,126652,142818.0,169575,17015.0,42923,-25908.0,-60.4%
STH-3PU,126652,137250.0,169575,11447.0,42923,-31476.0,-73.3%
IowaStateLW-STEM,126652,135094.0,169575,9291.0,42923,-33632.0,-78.4%
