,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,1326.3,197.7,2520.2,0.0,12.1,1511.7,14192.8
USC-SI_kJalpha,51,1395.2,64.0,3978.1,0.0,9.0,441.0,18769.0
YYG-ParamSearch,51,1782.3,28.4,6171.0,0.1,1.3,166.1,27999.6
UCLA-SuEIR,51,2008.9,46.7,9562.4,0.0,9.7,619.5,66735.1
CEID-Walk,51,2161.9,46.7,9110.4,0.0,4.6,751.2,62865.0
COVIDhub-ensemble,51,2363.7,36.0,9179.8,0.0,4.0,210.5,56644.0
COVIDhub-baseline,51,2602.3,36.0,11214.6,0.0,4.0,702.5,76729.0
OliverWyman-Navigator,51,2781.4,53.1,10315.2,0.0,7.5,658.4,64190.8
Baseline,51,2876.1,32.7,10964.4,0.0,5.2,268.5,59955.0
UMass-MechBayes,51,3343.4,25.0,14186.9,0.0,6.5,468.5,94249.0
CMU-TimeSeries,51,3405.8,64.0,16534.3,0.0,6.5,756.5,116964.0
LNQ-ens1,51,3759.3,62.3,14581.0,0.0,15.6,417.5,85385.0
CU-select,51,4833.3,121.0,19463.1,0.0,25.0,2305.0,136900.0
Karlen-pypm,51,5207.5,269.0,20837.9,0.0,22.3,2021.6,146535.8
UA-EpiCovDA,51,6027.5,169.0,26131.9,0.0,16.0,1460.0,184041.0
PSI-DRAFT,51,6570.3,144.0,29626.9,0.0,20.5,2117.0,200256.2
MOBS-GLEAM_COVID,50,6875.2,94.3,27085.9,0.1,19.3,593.3,177568.5
LANL-GrowthRate,51,7033.7,64.1,23749.8,0.2,16.7,769.4,121463.2
Geneva-DetGrowth,51,7078.9,131.9,42472.4,0.0,12.9,760.3,303576.2
CovidAnalytics-DELPHI,51,8087.6,144.0,37264.5,0.0,12.5,1134.5,257049.0
USACE-ERDC_SEIR,51,9488.6,820.5,16601.0,0.0,42.4,11166.6,63590.7
RobertWalraven-ESG,50,10335.5,240.9,31783.4,0.0,13.1,2109.3,186727.7
GT-DeepCOVID,44,12269.2,114.5,60201.8,0.0,16.1,1198.7,416511.7
Auquan-SEIR,51,20524.0,3364.0,74124.4,4.0,306.5,11792.5,518400.0
NotreDame-mobility,51,23687.6,616.4,72196.5,0.1,40.8,4722.8,371404.6
JHU_IDD-CovidSP,51,24310.3,587.6,115078.6,0.0,77.0,4495.4,814722.9
UMich-RidgeTfReg,46,26754.7,143.3,157426.8,0.0,15.0,1220.5,1124875.8
IHME-CurveFit,51,30960.2,424.1,194474.9,0.3,43.1,2281.2,1391242.9
DDS-NBDS,51,32624.2,222.6,180947.2,0.3,25.4,1901.4,1283968.2
