,total_deaths_2020-07-05,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
CovidAnalytics-DELPHI,130311,172668.0,169575,42721.0,39264,3457.0,8.8%
USACE-ERDC_SEIR,130311,164768.0,169575,34821.0,39264,-4443.0,-11.3%
IowaStateLW-STEM,130311,164374.0,169575,34427.0,39264,-4837.0,-12.3%
CovidActNow-SEIR_CAN,130311,163728.0,169575,33781.0,39264,-5483.0,-14.0%
Covid19Sim-Simulator,130311,162374.8,169575,32427.8,39264,-6836.2,-17.4%
IHME-CurveFit,130311,155950.9,169575,26003.9,39264,-13260.1,-33.8%
YYG-ParamSearch,130311,154733.1,169575,24786.1,39264,-14477.9,-36.9%
Baseline,130311,150956.6,169575,21009.6,39264,-18254.4,-46.5%
Columbia_UNC-SurvCon,130311,187741.0,169575,57794.0,39264,18530.0,47.2%
PSI-DRAFT,130311,149744.5,169575,19797.5,39264,-19466.5,-49.6%
MITCovAlliance-SIR,130311,148544.1,169575,18597.1,39264,-20666.9,-52.6%
UCLA-SuEIR,130311,147548.1,169575,17601.1,39264,-21662.9,-55.2%
Auquan-SEIR,130311,146066.0,169575,16119.0,39264,-23145.0,-58.9%
LANL-GrowthRate,130311,145197.0,169575,15250.0,39264,-24014.0,-61.2%
NotreDame-mobility,130311,143956.5,169575,14009.5,39264,-25254.5,-64.3%
STH-3PU,130311,139503.0,169575,9556.0,39264,-29708.0,-75.7%
USC-SI_kJalpha,130311,202756.0,169575,72809.0,39264,33545.0,85.4%
NotreDame-FRED,130311,,169575,,39264,,
