,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,18.5,5.3,38.3,0.3,1.1,12.9,167.3
UCLA-SuEIR,51,20.0,6.8,40.5,0.2,3.1,24.9,258.3
USC-SI_kJalpha,51,20.3,8.0,31.6,0.0,3.0,21.0,137.0
COVIDhub-ensemble,51,21.3,6.0,44.2,0.0,2.0,14.5,238.0
CEID-Walk,51,22.0,6.8,41.4,0.0,2.1,27.4,250.7
Baseline,51,22.4,5.7,49.2,0.1,2.3,16.2,244.9
COVIDhub-baseline,51,22.6,6.0,46.2,0.0,2.0,26.5,277.0
JCB-PRM,51,24.6,14.1,27.1,0.2,3.5,38.6,119.1
UMass-MechBayes,51,24.8,5.0,52.7,0.0,2.5,21.5,307.0
OliverWyman-Navigator,51,25.0,7.3,46.9,0.1,2.7,25.7,253.4
CMU-TimeSeries,51,25.5,8.0,53.0,0.0,2.5,27.5,342.0
LNQ-ens1,51,26.8,7.9,55.7,0.0,3.9,20.4,292.2
Geneva-DetGrowth,51,30.7,11.5,79.1,0.1,3.6,27.5,551.0
MOBS-GLEAM_COVID,50,35.9,9.7,75.5,0.3,4.4,24.3,421.4
CU-select,51,36.4,11.0,59.8,0.0,5.0,48.0,370.0
UA-EpiCovDA,51,36.6,13.0,69.2,0.0,4.0,38.0,429.0
PSI-DRAFT,51,36.7,12.0,73.0,0.0,4.5,46.0,447.5
CovidAnalytics-DELPHI,51,37.6,12.0,82.5,0.0,3.5,33.5,507.0
LANL-GrowthRate,51,38.3,8.0,75.4,0.4,4.1,27.7,348.5
Karlen-pypm,51,38.3,16.4,61.8,0.1,4.7,45.0,382.8
GT-DeepCOVID,44,43.2,10.7,103.0,0.2,4.0,34.5,645.4
RobertWalraven-ESG,50,51.4,15.5,88.6,0.1,3.6,45.8,432.1
UMich-RidgeTfReg,46,55.3,12.0,155.5,0.1,3.9,34.9,1060.6
IHME-CurveFit,51,60.3,20.6,167.0,0.5,6.6,47.8,1179.5
DDS-NBDS,51,63.1,14.9,170.9,0.5,5.0,43.5,1133.1
USACE-ERDC_SEIR,51,63.3,28.6,74.8,0.1,6.5,105.7,252.2
JHU_IDD-CovidSP,51,70.0,24.2,140.7,0.1,8.7,67.0,902.6
NotreDame-mobility,51,77.2,24.8,134.4,0.3,6.4,68.7,609.4
Auquan-SEIR,51,85.2,58.0,116.4,2.0,17.5,108.5,720.0
