,mean_rank
IHME-CurveFit,3.1
YYG-ParamSearch,3.2
UCLA-SuEIR,3.4
Covid19Sim-Simulator,3.5
USACE-ERDC_SEIR,3.8
IowaStateLW-STEM,4.0
