,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,27.5,18.6,32.5,0.0,6.6,32.7,167.9
OliverWyman-Navigator,51,38.4,21.1,65.3,0.2,6.0,29.3,394.0
USC-SI_kJalpha,51,38.4,22.0,40.5,0.0,11.5,47.5,162.0
Baseline,51,40.5,16.7,94.5,0.7,6.8,33.4,649.6
CMU-TimeSeries,51,41.3,16.0,72.2,0.0,5.0,35.0,407.0
COVIDhub-ensemble,51,41.5,22.0,73.7,0.0,8.0,39.0,443.0
YYG-ParamSearch,51,42.4,23.7,65.9,0.3,6.2,48.3,379.7
JCB-PRM,51,45.6,29.7,50.2,1.2,11.3,65.0,208.0
COVIDhub-baseline,51,54.1,18.0,147.8,1.0,6.0,41.7,1039.6
UA-EpiCovDA,51,56.7,20.0,113.9,0.0,8.0,67.5,690.0
UMass-MechBayes,51,57.8,12.0,148.5,1.0,5.0,38.5,957.0
UCLA-SuEIR,51,58.9,18.1,161.2,0.2,8.7,46.5,1129.5
CU-select,51,70.0,26.0,106.0,1.0,9.5,95.0,497.0
IowaStateLW-STEM,49,72.9,41.0,100.8,1.0,8.5,96.0,470.0
CovidAnalytics-DELPHI,51,80.6,34.0,178.6,1.0,10.0,82.5,1041.0
GT-DeepCOVID,43,85.3,32.7,178.8,0.2,8.0,58.5,1050.8
Covid19Sim-Simulator,51,100.4,27.8,227.3,0.1,7.9,93.0,1462.2
JHU_IDD-CovidSP,51,103.1,61.3,142.9,2.0,23.2,138.5,875.3
LANL-GrowthRate,51,106.4,36.9,243.6,0.2,6.3,76.8,1480.1
DDS-NBDS,51,108.5,23.5,265.6,0.0,7.7,53.4,1397.3
RobertWalraven-ESG,49,108.5,31.6,205.0,0.2,11.6,106.0,1127.8
IHME-CurveFit,51,117.3,28.4,233.5,0.7,8.5,95.9,1229.8
Auquan-SEIR,51,125.5,57.0,216.0,3.0,17.0,138.0,1216.0
USACE-ERDC_SEIR,51,138.3,40.5,185.1,0.1,14.0,195.3,800.1
MOBS-GLEAM_COVID,50,139.0,25.9,448.3,0.3,9.3,82.4,3058.3
UT-Mobility,51,188.8,53.0,483.8,0.0,8.0,114.0,2800.0
PSI-DRAFT,51,196.4,47.0,621.9,0.0,11.5,101.0,4230.0
Karlen-pypm,51,205.6,28.0,1052.9,0.1,3.4,117.4,7559.9
NotreDame-mobility,51,216.2,66.6,394.9,0.1,26.8,165.4,1701.7
MITCovAlliance-SIR,51,236.0,34.7,696.7,0.7,12.0,136.9,4472.8
