,2020-11-09_2021-01-02,2020-11-16_2021-01-02,2020-11-23_2021-01-02,2020-11-30_2021-01-02,2020-12-07_2021-01-02,2020-12-14_2021-01-02,2020-12-21_2021-01-02,2020-12-28_2021-01-02
perc_beat_baseline-JHUAPL-Bucky,0.3725490196,0.2745098039,0.3529411765,0.4901960784,0.4705882353,0.3725490196,0.4509803922,0.3333333333
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.431372549,0.44,0.4,0.5098039216
perc_beat_baseline-JHU_IDD-CovidSP,,,0.5098039216,0.5490196078,0.3725490196,0.5490196078,0.3921568627,0.1960784314
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.5294117647,0.3921568627,0.431372549,0.2549019608
perc_beat_baseline-Karlen-pypm,,,,0.3725490196,0.4117647059,0.3137254902,0.3921568627,0.3529411765
perc_beat_baseline-LANL-GrowthRate,,,0.6078431373,0.6666666667,0.6470588235,0.5294117647,0.4705882353,0.4117647059
perc_beat_baseline-LNQ-ens1,,,,,0.6470588235,0.568627451,0.6470588235,0.1568627451
perc_beat_baseline-MSRA-DeepST,,,,,0.52,,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,0.5,0.5,0.36,0.46
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.431372549,0.137254902,0.5490196078
perc_beat_baseline-OneQuietNight-ML,,,0.3333333333,0.4705882353,0.2941176471,0.6274509804,0.5098039216,0.5098039216
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.4,0.42,0.58,0.1568627451
perc_beat_baseline-TTU-squider,,,,,0.3529411765,0.3333333333,0.2352941176,0.2352941176
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.137254902,0.1568627451,0.431372549,0.4509803922,0.4117647059,0.4705882353,0.431372549,0.431372549
perc_beat_baseline-UCSB-ACTS,,,,,0.2156862745,0.1568627451,0.09803921569,0.1764705882
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.431372549,
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.6666666667,0.6666666667,0.22,0.46
perc_beat_baseline-USACE-ERDC_SEIR,,0.4901960784,0.3921568627,0.1764705882,,,,
perc_beat_baseline-USC-SI_kJalpha,0.2352941176,0.09803921569,0.431372549,0.3529411765,0.6274509804,0.4901960784,0.7058823529,0.568627451
perc_beat_baseline-UVA-Ensemble,,,,,0.3333333333,0.137254902,0.09803921569,0.1568627451
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,0.1111111111,0.4444444444,0.2045454545,
mean_abs_error-BPagano-RtDriven,101067.5333,101818.2784,,,37184.83922,24526.85686,15050.48824,6358.807843
mean_abs_error-CEID-Walk,,,,,30507.99216,19034.48431,7422.941176,4006.758824
mean_abs_error-COVIDhub-baseline,99581.13725,80312.03922,62095.21569,49959.23529,30647.56863,18895.39216,7077.215686,3955.490196
mean_abs_error-COVIDhub-ensemble,,,,,22443.52941,14596.5098,8146.862745,4029.568627
mean_abs_error-CU-select,,,46087.5098,48609.21569,27759.33333,14461.43137,6656.823529,6158.137255
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,95206.7451,,58098.13137,50363.92157,32451.99804,18086.3902,9302.256863,3936.907843
mean_abs_error-CovidAnalytics-DELPHI,,179567.7059,130157.7843,86294.39216,58260.13725,33142.62745,14311.92157,8669.823529
mean_abs_error-DDS-NBDS,,,,,60446.53333,26146.6902,18544.94314,49275.86471
mean_abs_error-Geneva-DetGrowth,,,,,,,,5450.788235
mean_abs_error-Google_Harvard-CPF,,,,,39614.43529,24915.05098,25120.28824,10796.59608
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,35259.01373,38250.8549,18882.11373,5536.496078
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,119346.3431,75784.72941,87795.23529,69147.03922,41082.06863,23780.43529,17937.60784,5580.252941
mean_abs_error-JHUAPL-Bucky,116158.851,213732.2,148315.3373,44874.58039,31546.38235,31713.36275,17139.22157,7388.733333
mean_abs_error-JHU_CSSE-DECOM,,,,,36298.47059,,,3923.882353
mean_abs_error-JHU_IDD-CovidSP,,,49263.12745,43060.28824,34633.1902,23153.93137,11776.43333,8060.121569
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,33514.35294,23171.7451,12262.35294,9270.656863
mean_abs_error-Karlen-pypm,,,,62087.80196,35420.06078,33060.97451,18696.90784,9156.807843
mean_abs_error-LANL-GrowthRate,,,51161.15686,40394.92157,17722.92157,17353.66667,13121.26471,8107.343137
mean_abs_error-LNQ-ens1,,,,,18992.23333,13136.75686,8018.933333,5868.778431
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,17133.15686,14066.09804,4148.392157
mean_abs_error-OneQuietNight-ML,,,75716.2549,43346.92157,31155.35294,14653.82353,7341.705882,3777.117647
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,5808.072549
mean_abs_error-TTU-squider,,,,,51541.69804,27872.50196,15427.13725,7803.386275
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,143786.4451,114757.6059,72316.7902,56750.23725,35790.16078,21316.63333,8109.313725,4151.045098
mean_abs_error-UCSB-ACTS,,,,,67111.4902,41815.10196,14641.97451,12334.74314
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,8246.564706,
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,81391.75686,79234.21176,78688.65686,,,,
mean_abs_error-USC-SI_kJalpha,136675.549,122220.8039,64051.37255,60911.62745,20834.21569,17676.78431,8277.921569,4462.156863
mean_abs_error-UVA-Ensemble,,,,,34068.59804,34603.21569,29923.99216,17805.31373
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,
