,2020-11-02_2020-12-26,2020-11-09_2020-12-26,2020-11-16_2020-12-26,2020-11-23_2020-12-26,2020-11-30_2020-12-26,2020-12-07_2020-12-26,2020-12-14_2020-12-26,2020-12-21_2020-12-26
num_states_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,22,30
num_states_beat_baseline-UMich-RidgeTfReg,,,,,3,4,4,12
num_states_beat_baseline-USACE-ERDC_SEIR,,,25,21,9,,,
num_states_beat_baseline-USC-SI_kJalpha,16,13,4,25,25,31,22,30
num_states_beat_baseline-UVA-Ensemble,,,,,24,16,6,4
num_states_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,1,18,9
perc_beat_baseline-BPagano-RtDriven,0.431372549,0.4509803922,0.431372549,,0.431372549,0.3137254902,0.2549019608,0.2549019608
perc_beat_baseline-CEID-Walk,,,,,0.4901960784,0.431372549,0.4705882353,0.4509803922
perc_beat_baseline-COVIDhub-ensemble,,,,,0.7254901961,0.7058823529,0.568627451,0.4509803922
perc_beat_baseline-CU-select,,,0.7058823529,0.6470588235,0.5294117647,0.568627451,0.6274509804,0.6078431373
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.7254901961,0.4705882353,,0.5490196078,0.4901960784,0.4117647059,0.3529411765,0.3725490196
perc_beat_baseline-CovidAnalytics-DELPHI,,0.1176470588,0.137254902,0.2549019608,0.3529411765,0.2745098039,0.2941176471,0.431372549
perc_beat_baseline-DDS-NBDS,,,,,0.568627451,0.4705882353,0.4509803922,0.568627451
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.568627451
perc_beat_baseline-Google_Harvard-CPF,,,,,0.4901960784,0.4509803922,0.3137254902,0.1568627451
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IEM_MED-CovidProject,,,,,,0.4509803922,0.3725490196,0.5098039216
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.2857142857,
perc_beat_baseline-IowaStateLW-STEM,0.306122449,0.3673469388,0.4285714286,0.387755102,0.5102040816,0.4081632653,0.1632653061,0.2040816327
perc_beat_baseline-JCB-PRM,0.5490196078,0.2156862745,0.5294117647,0.4509803922,0.4509803922,0.2941176471,0.1764705882,0.05882352941
perc_beat_baseline-JHUAPL-Bucky,0.5490196078,0.3725490196,0.2549019608,0.3725490196,0.5098039216,0.5294117647,0.3529411765,0.5294117647
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.5098039216,0.431372549,0.46,0.34
perc_beat_baseline-JHU_IDD-CovidSP,,,0.6078431373,0.5490196078,0.5490196078,0.3725490196,0.431372549,0.4509803922
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,0.4705882353,0.4509803922,0.5098039216
perc_beat_baseline-Karlen-pypm,,,,0.2352941176,0.431372549,0.4509803922,0.3725490196,0.3529411765
perc_beat_baseline-LANL-GrowthRate,,,0.6274509804,0.6274509804,0.6470588235,0.6666666667,0.5294117647,0.6666666667
perc_beat_baseline-LNQ-ens1,,,,,0.6078431373,0.6470588235,0.5882352941,0.6862745098
perc_beat_baseline-MSRA-DeepST,,,,,0.56,0.62,,
perc_beat_baseline-Microsoft-DeepSTIA,,,,,,0.64,0.32,0.38
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.6274509804,0.431372549,0.05882352941
perc_beat_baseline-OneQuietNight-ML,,,,0.3529411765,0.4705882353,0.4705882353,0.6862745098,0.5294117647
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.431372549,0.44,0.44,0.42
perc_beat_baseline-TTU-squider,,,,,0.2156862745,0.2941176471,0.2549019608,0.2549019608
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.03921568627,0.1176470588,0.137254902,0.431372549,0.431372549,0.431372549,0.5098039216,0.5098039216
perc_beat_baseline-UCSB-ACTS,,,,,0.2745098039,0.2352941176,0.09803921569,0.137254902
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.431372549,0.5882352941
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.5,0.6666666667,0.6666666667,0.24
perc_beat_baseline-USACE-ERDC_SEIR,,,0.4901960784,0.4117647059,0.1764705882,,,
perc_beat_baseline-USC-SI_kJalpha,0.3137254902,0.2549019608,0.07843137255,0.4901960784,0.4901960784,0.6078431373,0.431372549,0.5882352941
perc_beat_baseline-UVA-Ensemble,,,,,0.4705882353,0.3137254902,0.1176470588,0.07843137255
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,,,0.02222222222,0.4,0.2045454545
mean_abs_error-BPagano-RtDriven,105704.6275,82293.38824,82109.01373,,35822.29216,26456.03922,15344.12549,7077.15098
mean_abs_error-CEID-Walk,,,,,37346.5098,21400.53725,11642.56471,4222.886275
mean_abs_error-COVIDhub-baseline,109552.3725,83247.58824,63367.5098,47192.03922,36536.68627,21296.56863,11592,4004.529412
mean_abs_error-COVIDhub-ensemble,,,,,31310.09804,16333.68627,9817.705882,4486.235294
mean_abs_error-CU-select,,,45986.7451,35271.39216,36019.90196,20162.66667,7659.019608,3613.27451
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,99196.13922,78012.95686,,44689.69608,37483.40196,22725.9,11581.78235,4727.364706
mean_abs_error-CovidAnalytics-DELPHI,,149253.8824,149927.2941,100214.3922,63414.41176,40842.64706,21965.80392,6782.039216
mean_abs_error-DDS-NBDS,,,,,36201.06471,42485.68824,16882.57059,9480.211765
mean_abs_error-Geneva-DetGrowth,,,,,,,,5369.254902
mean_abs_error-Google_Harvard-CPF,,,,,43804.07451,24456.90588,14205.70784,9845.368627
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,,17596.17843,17718.71961,7993.776471
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,107002.4392,98348.79804,59474.29608,65650.58824,48697.93922,28061.59412,15348.37255,8128.24902
mean_abs_error-JHUAPL-Bucky,108008.2078,94067.13333,166740.5843,105075.2902,32294.09804,21453.26667,17106.39216,7302.535294
mean_abs_error-JHU_CSSE-DECOM,,,,,34010.88235,24928.68627,,
mean_abs_error-JHU_IDD-CovidSP,,,49974.30392,38742.36275,34873.07255,27132.9098,16463.16471,6073.870588
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,22156.68627,14657.67647,6760.882353
mean_abs_error-Karlen-pypm,,,,106490.4706,42168.30784,23320.7902,16781.98039,8322.398039
mean_abs_error-LANL-GrowthRate,,,73304.78431,39550.7451,30007.13725,12587.5,7943.941176,4865.147059
mean_abs_error-LNQ-ens1,,,,,33643.38235,13607.73922,7581.552941,4292.437255
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,15517.45098,12149.7451,7115.529412
mean_abs_error-OneQuietNight-ML,,,,58062.45098,30319.64706,19529.58824,8487.568627,4499.54902
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,43350.41569,,,
mean_abs_error-TTU-squider,,,,,82777.10588,37105.69608,18446.73529,8172.07451
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,149690.3608,120405.0373,93013.88431,52990.8451,40900.38627,24843.28235,12634.84706,4339.845098
mean_abs_error-UCSB-ACTS,,,,,86609.87451,46451.32941,26747.64706,8087.472549
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,12672.82745,4147.37451
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,,59234.66471,56856.5098,57009.81765,,,
mean_abs_error-USC-SI_kJalpha,123550.9804,110596.1373,95780.2549,44011.01961,37017.66667,15186.80392,10384.03922,4295.54902
mean_abs_error-UVA-Ensemble,,,,,37197.80392,27209.93137,24195.14314,20463.57647
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,
