,2020-10-12_2020-12-05,2020-10-19_2020-12-05,2020-10-26_2020-12-05,2020-11-02_2020-12-05,2020-11-09_2020-12-05,2020-11-16_2020-12-05,2020-11-23_2020-12-05,2020-11-30_2020-12-05
num_states_beat_baseline-USC-SI_kJalpha_RF,,,,,44,,,
num_states_beat_baseline-UVA-Ensemble,,,,,,29,17,28
perc_beat_baseline-BPagano-RtDriven,,0.5882352941,0.5294117647,0.3725490196,0.5294117647,0.3921568627,0.2941176471,0.5882352941
perc_beat_baseline-CEID-Walk,,,,,0.4901960784,0.4901960784,0.4117647059,0.5294117647
perc_beat_baseline-COVIDhub-ensemble,,,,,0.9019607843,0.6666666667,0.5294117647,0.6274509804
perc_beat_baseline-CU-select,,,0.7254901961,0.7843137255,0.8039215686,0.5882352941,0.6274509804,0.3921568627
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.3529411765,0.1568627451,0.568627451,0.5294117647,0.2549019608,,0.3137254902,0.5490196078
perc_beat_baseline-CovidAnalytics-DELPHI,,0.05882352941,0.1568627451,0.07843137255,0.07843137255,0.03921568627,0.2745098039,0.3921568627
perc_beat_baseline-DDS-NBDS,,,,,0.6862745098,0.5098039216,0.3529411765,0.3725490196
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.5882352941
perc_beat_baseline-Google_Harvard-CPF,,,,,0.7450980392,0.4705882353,0.4705882353,0.5294117647
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.387755102,0.4693877551
perc_beat_baseline-IowaStateLW-STEM,0.1020408163,0.1224489796,0.2244897959,0.3265306122,0.3673469388,0.5510204082,0.3469387755,0.6326530612
perc_beat_baseline-JCB-PRM,0.6078431373,0.4901960784,0.7647058824,0.6078431373,0.3725490196,0.6078431373,0.3529411765,0.5490196078
perc_beat_baseline-JHUAPL-Bucky,0.1960784314,0.4901960784,0.5098039216,0.5294117647,0.5098039216,0.3137254902,0.3921568627,0.4117647059
perc_beat_baseline-JHU_CSSE-DECOM,,,,,0.9019607843,0.5882352941,0.3333333333,0.6470588235
perc_beat_baseline-JHU_IDD-CovidSP,,,0.2745098039,0.1764705882,,0.3529411765,0.2549019608,0.1764705882
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.7647058824,0.4901960784,,
perc_beat_baseline-Karlen-pypm,,,,0.8039215686,0.6862745098,0.431372549,0.2745098039,0.4705882353
perc_beat_baseline-LANL-GrowthRate,,0,0.01960784314,0.8823529412,0.7647058824,0.6274509804,0.568627451,0.5490196078
perc_beat_baseline-LNQ-ens1,,,,,0.862745098,0.5294117647,0.6274509804,0.5098039216
perc_beat_baseline-MSRA-DeepST,,,,,0.6595744681,0.58,0.34,0.6
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.5882352941,0.3921568627,0.6274509804
perc_beat_baseline-OneQuietNight-ML,,,,,,,0.3529411765,0.6862745098
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.7450980392,0.54,0.42,0.431372549
perc_beat_baseline-TTU-squider,,,,,0.2549019608,0.137254902,0.2156862745,0.2941176471
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.03921568627,0,0,0.05882352941,0.137254902,0.137254902,0.5098039216,0.5294117647
perc_beat_baseline-UCSB-ACTS,,,,,0.5882352941,0.3333333333,0.2941176471,0.3333333333
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.5294117647,0.3333333333
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.3,0.24,0.34,0.5
perc_beat_baseline-USACE-ERDC_SEIR,0.4509803922,,0.431372549,,,0.5098039216,0.4705882353,0.3137254902
perc_beat_baseline-USC-SI_kJalpha,0.4117647059,0.3333333333,0.3529411765,0.4509803922,0.3529411765,0.3725490196,0.431372549,0.431372549
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,0.862745098,,,
perc_beat_baseline-UVA-Ensemble,,,,,,0.568627451,0.3333333333,0.5490196078
mean_abs_error-BPagano-RtDriven,,63265.41961,59672.19608,55385.57255,31277.35098,28185.82157,18242.08235,4842.368627
mean_abs_error-CEID-Walk,,,,,36734.34314,18631.88235,9184.343137,5328.272549
mean_abs_error-COVIDhub-baseline,84629.05882,76343.29412,65184.23529,55432.66667,36597.13725,18668.82353,8987.921569,5231.235294
mean_abs_error-COVIDhub-ensemble,,,,,31134.78431,16819.78431,7833.235294,4662.294118
mean_abs_error-CU-select,,,52706.82353,41804.31373,20564.56863,13359.72549,6920.54902,5783.784314
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,86974.45098,84354.15686,63971.40196,52966.83922,37510.31176,,9502.927451,5188.723529
mean_abs_error-CovidAnalytics-DELPHI,,109012.902,87573.76471,82382.66667,68366.11765,54764.27451,22722.43137,8753.647059
mean_abs_error-DDS-NBDS,,,,,30488.77255,62844.3451,20720.47647,6417.019608
mean_abs_error-Geneva-DetGrowth,,,,,,,,5143.111765
mean_abs_error-Google_Harvard-CPF,,,,,26849.21569,27712.1549,11909.4098,5315.058824
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,75396.52745,77788.71176,54121.73529,53075.17451,39490.82549,17820.07255,13104.70588,6251.021569
mean_abs_error-JHUAPL-Bucky,94354.18824,75066.94314,65905.27255,53345.44902,36943.3451,40031.41961,19240.46863,4496.176471
mean_abs_error-JHU_CSSE-DECOM,,,,,29949.96078,17230.90196,12612.5098,4647.627451
mean_abs_error-JHU_IDD-CovidSP,,,80617.02353,74802.51569,,21326.54118,12587.21569,9240.335294
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,30697.16667,22882.18627,,
mean_abs_error-Karlen-pypm,,,,33960.32941,28271.32745,31743.22941,17492.46078,5539.945098
mean_abs_error-LANL-GrowthRate,,100059.5608,85908.16471,37604.0098,26056.31373,27110.70588,8674.598039,5138.333333
mean_abs_error-LNQ-ens1,,,,,22648.59608,16332.37059,5935.95098,5639.811765
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,16177.27451,11032,3678
mean_abs_error-OneQuietNight-ML,,,,,,,11363.11765,4562.039216
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,25746.57647,,,7015.029412
mean_abs_error-TTU-squider,,,,,57717.44118,39990.70196,23763.68235,14426.9098
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,105994.5902,102845.2118,90456.82157,74347.63137,53051.02745,31247.56471,8686.117647,5386.329412
mean_abs_error-UCSB-ACTS,,,,,36782.22353,21817.55686,22007.58431,13350.4451
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,8181.311765,6012.460784
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,85398.3,,62812.3902,,,14847.02157,9613.103922,8011.527451
mean_abs_error-USC-SI_kJalpha,87766.15686,80658.29412,69540.7451,56008.72549,43373.23529,25798.62745,9393.862745,5380.392157
mean_abs_error-USC-SI_kJalpha_RF,,,,,26924.86667,,,
mean_abs_error-UVA-Ensemble,,,,,,24607.51176,10990.1098,6741.278431
