,2020-08-17_2020-10-10,2020-08-24_2020-10-10,2020-08-31_2020-10-10,2020-09-07_2020-10-10,2020-09-14_2020-10-10,2020-09-21_2020-10-10,2020-09-28_2020-10-10,2020-10-05_2020-10-10
num_states_beat_baseline-IowaStateLW-STEM,17,14,14,21,17,18,16,12
num_states_beat_baseline-JCB-PRM,,,,22,26,24,29,32
num_states_beat_baseline-JHUAPL-Bucky,,,,,29,27,22,26
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,,,22
num_states_beat_baseline-JHU_IDD-CovidSP,,,,21,21,15,16,11
num_states_beat_baseline-Karlen-pypm,,,,18,18,18,16,12
num_states_beat_baseline-LANL-GrowthRate,,6,7,6,7,7,15,17
num_states_beat_baseline-LNQ-ens1,,,,,20,23,33,26
num_states_beat_baseline-OliverWyman-Navigator,,,,,,24,27,33
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,10,8,5,7,6,6,1,11
num_states_beat_baseline-TTU-squider,,,,,11,,8,10
num_states_beat_baseline-UCLA-SuEIR,18,17,14,11,9,10,14,10
num_states_beat_baseline-UMich-RidgeTfReg,,,,,24,20,17,23
num_states_beat_baseline-USACE-ERDC_SEIR,15,13,14,21,18,22,28,
num_states_beat_baseline-USC-SI_kJalpha,14,7,12,16,13,17,24,32
perc_beat_baseline-CEID-Walk,,,,,0.431372549,0.5098039216,0.5098039216,0.5098039216
perc_beat_baseline-COVIDhub-ensemble,,,,,0.1764705882,0.2745098039,0.3333333333,0.1960784314
perc_beat_baseline-CU-select,,,0.431372549,0.2745098039,0.2745098039,0.3137254902,0.3921568627,0.431372549
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.5,0.1960784314,0.3137254902,0.431372549,0.5294117647,0.2745098039,0.3529411765,0.4117647059
perc_beat_baseline-CovidAnalytics-DELPHI,,0.1960784314,0.1568627451,0.1176470588,0.09803921569,0.05882352941,0.03921568627,0.01960784314
perc_beat_baseline-DDS-NBDS,,,,,0.3333333333,0.4705882353,0.5490196078,0.2156862745
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.5098039216
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.4897959184,0.5714285714
perc_beat_baseline-IowaStateLW-STEM,0.3469387755,0.2857142857,0.2857142857,0.4285714286,0.3469387755,0.3673469388,0.3265306122,0.2448979592
perc_beat_baseline-JCB-PRM,,,,0.431372549,0.5098039216,0.4705882353,0.568627451,0.6274509804
perc_beat_baseline-JHUAPL-Bucky,,,,,0.568627451,0.5294117647,0.431372549,0.5098039216
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,,,0.5238095238
perc_beat_baseline-JHU_IDD-CovidSP,,,,0.4117647059,0.4117647059,0.2941176471,0.3137254902,0.2156862745
perc_beat_baseline-Karlen-pypm,,,,0.3529411765,0.3529411765,0.3529411765,0.3137254902,0.2352941176
perc_beat_baseline-LANL-GrowthRate,,0.1176470588,0.137254902,0.1176470588,0.137254902,0.137254902,0.2941176471,0.3333333333
perc_beat_baseline-LNQ-ens1,,,,,0.3921568627,0.4509803922,0.6470588235,0.5098039216
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.4705882353,0.5294117647,0.6470588235
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0.2,0.1568627451,0.09803921569,0.137254902,0.1176470588,0.1176470588,0.02083333333,0.2156862745
perc_beat_baseline-TTU-squider,,,,,0.2156862745,,0.1568627451,0.1960784314
perc_beat_baseline-UCLA-SuEIR,0.3529411765,0.3333333333,0.2745098039,0.2156862745,0.1764705882,0.1960784314,0.2745098039,0.1960784314
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.4897959184,0.4,0.34,0.46
perc_beat_baseline-USACE-ERDC_SEIR,0.2941176471,0.2549019608,0.2745098039,0.4117647059,0.3529411765,0.431372549,0.5490196078,
perc_beat_baseline-USC-SI_kJalpha,0.2745098039,0.137254902,0.2352941176,0.3137254902,0.2549019608,0.3333333333,0.4705882353,0.6274509804
mean_abs_error-CEID-Walk,,,,,6373.507843,3692.682353,2430.519608,964.9137255
mean_abs_error-COVIDhub-baseline,20048.84314,12603.19608,8451.372549,6937.431373,6192.901961,3715.509804,2501.176471,1020.019608
mean_abs_error-COVIDhub-ensemble,,,,,7587.176471,4166.72549,2018.72549,1171.058824
mean_abs_error-CU-select,,,15744.41176,15803.05882,9056.941176,5490.470588,2858.058824,1072.039216
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,14932.39412,8760.464706,6655.421569,6768.652941,5235.270588,2608.252941,1242.427451
mean_abs_error-CovidAnalytics-DELPHI,,19669.86275,17491.54902,14455.7451,12578.43137,10013.56863,6787.72549,3202.823529
mean_abs_error-DDS-NBDS,,,,,8083.835294,6697.321569,2936.592157,1598.823529
mean_abs_error-Geneva-DetGrowth,,,,,,,,1065.986275
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,5936.062745,7276.380392,4368.662745,1749.160784,1030.578431
mean_abs_error-JHUAPL-Bucky,,,,,5098.270588,3608.509804,2629.547059,1102.058824
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,,8776.443137,8685.376471,7222.780392,3855.094118,2046.494118
mean_abs_error-Karlen-pypm,,,,9734.47451,8415.821569,5526.335294,2933.405882,1610.766667
mean_abs_error-LANL-GrowthRate,,20404.05882,15207.00392,12470.89608,10151.24706,6055.168627,3242.282353,1775.833333
mean_abs_error-LNQ-ens1,,,,,7359.94902,3813.02549,1512.535294,988.4843137
mean_abs_error-OliverWyman-Navigator,,,,,,5030.235294,3447.607843,977.0588235
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,16686.82549,17706.98039,15660.03529,13829.49804,9042.67451,,1726.192157
mean_abs_error-TTU-squider,,,,,17451.34902,,7858.954902,3210.458824
mean_abs_error-UCLA-SuEIR,20444.00588,15393.1549,11494.1549,9216.017647,9758.711765,5245.280392,2911.070588,1329.996078
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,18687.87647,17162.45882,13484.28431,8575.87451,8638.372549,6872.807843,2431.717647,
mean_abs_error-USC-SI_kJalpha,18988.15686,18774.98039,12930.31373,8227.568627,10417.84314,4331.568627,2447.921569,925
