,2020-08-31_2020-10-24,2020-09-07_2020-10-24,2020-09-14_2020-10-24,2020-09-21_2020-10-24,2020-09-28_2020-10-24,2020-10-05_2020-10-24,2020-10-12_2020-10-24,2020-10-19_2020-10-24
num_states_beat_baseline-IowaStateLW-STEM,11,17,17,15,15,5,6,12
num_states_beat_baseline-JCB-PRM,,9,26,22,31,36,31,16
num_states_beat_baseline-JHUAPL-Bucky,,,25,27,19,17,13,15
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,28,,24
num_states_beat_baseline-JHU_IDD-CovidSP,,,18,14,17,18,10,5
num_states_beat_baseline-Karlen-pypm,,,,18,17,15,24,33
num_states_beat_baseline-LANL-GrowthRate,,3,3,3,3,2,13,15
num_states_beat_baseline-LNQ-ens1,,,,,26,22,38,34
num_states_beat_baseline-MSRA-DeepST,,,,,,,,34
num_states_beat_baseline-OliverWyman-Navigator,,,,,,38,35,31
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,3,6,2,3,1,8,12,32
num_states_beat_baseline-TTU-squider,,,,,14,12,7,1
num_states_beat_baseline-UCLA-SuEIR,12,11,8,5,6,3,4,2
num_states_beat_baseline-UMich-RidgeTfReg,,,,,21,28,27,24
num_states_beat_baseline-USACE-ERDC_SEIR,14,19,14,17,23,,26,
num_states_beat_baseline-USC-SI_kJalpha,5,12,7,13,16,24,26,31
perc_beat_baseline-BPagano-RtDriven,,,,,,,,0.3333333333
perc_beat_baseline-CEID-Walk,,,,,0.431372549,0.5490196078,0.5098039216,0.5490196078
perc_beat_baseline-COVIDhub-ensemble,,,,,0.1960784314,0.1764705882,0.137254902,0.1568627451
perc_beat_baseline-CU-select,,,0.4117647059,0.4509803922,0.4705882353,0.5882352941,0.4901960784,0.5098039216
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.2156862745,0.3921568627,0.5098039216,0.1960784314,0.2549019608,0.4901960784,0.2156862745,0.2549019608
perc_beat_baseline-CovidAnalytics-DELPHI,,0.09803921569,0.137254902,0.05882352941,0.03921568627,0.03921568627,0.07843137255,0.01960784314
perc_beat_baseline-DDS-NBDS,,,,,0.568627451,0.5098039216,0.5490196078,0.3333333333
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.6666666667
perc_beat_baseline-Google_Harvard-CPF,,,,,,,0.09803921569,
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.612244898,
perc_beat_baseline-IowaStateLW-STEM,0.2244897959,0.3469387755,0.3469387755,0.306122449,0.306122449,0.1020408163,0.1224489796,0.2448979592
perc_beat_baseline-JCB-PRM,,0.1764705882,0.5098039216,0.431372549,0.6078431373,0.7058823529,0.6078431373,0.3137254902
perc_beat_baseline-JHUAPL-Bucky,,,0.4901960784,0.5294117647,0.3725490196,0.3333333333,0.2549019608,0.2941176471
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,0.6666666667,,0.4705882353
perc_beat_baseline-JHU_IDD-CovidSP,,,0.3529411765,0.2745098039,0.3333333333,0.3529411765,0.1960784314,0.09803921569
perc_beat_baseline-Karlen-pypm,,,,0.3529411765,0.3333333333,0.2941176471,0.4705882353,0.6470588235
perc_beat_baseline-LANL-GrowthRate,,0.05882352941,0.05882352941,0.05882352941,0.05882352941,0.03921568627,0.2549019608,0.2941176471
perc_beat_baseline-LNQ-ens1,,,,,0.5098039216,0.431372549,0.7450980392,0.6666666667
perc_beat_baseline-MSRA-DeepST,,,,,,,,0.7234042553
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.7450980392,0.6862745098,0.6078431373
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0.05882352941,0.1176470588,0.03921568627,0.05882352941,0.02083333333,0.1568627451,0.2352941176,0.6274509804
perc_beat_baseline-TTU-squider,,,,,0.2745098039,0.2352941176,0.137254902,0.01960784314
perc_beat_baseline-UCLA-SuEIR,0.2352941176,0.2156862745,0.1568627451,0.09803921569,0.1176470588,0.05882352941,0.07843137255,0.03921568627
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.42,0.56,0.54,0.48
perc_beat_baseline-USACE-ERDC_SEIR,0.2745098039,0.3725490196,0.2745098039,0.3333333333,0.4509803922,,0.5098039216,
perc_beat_baseline-USC-SI_kJalpha,0.09803921569,0.2352941176,0.137254902,0.2549019608,0.3137254902,0.4705882353,0.5098039216,0.6078431373
mean_abs_error-BPagano-RtDriven,,,,,,,,2228.884314
mean_abs_error-CEID-Walk,,,,,8064.458824,6442.072549,4172.372549,1938.539216
mean_abs_error-COVIDhub-baseline,14888.15686,12545.86275,13913.4902,9602.686275,8010.313725,6213.470588,4026.078431,1905.72549
mean_abs_error-COVIDhub-ensemble,,,,,8938.470588,7540.156863,4835.921569,2174.019608
mean_abs_error-CU-select,,,16322.2549,13631.84314,9813.431373,6420.137255,3657.137255,1793.490196
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,17579.4,14403.67059,15728.16863,14174.27059,9686.64902,6066.609804,4702.698039,2482.776471
mean_abs_error-CovidAnalytics-DELPHI,,26184.96078,25373.70588,22721.21569,19289.45098,14494.23529,9690.27451,5537.137255
mean_abs_error-DDS-NBDS,,,,,14307.91373,6701.607843,3747.588235,2299.733333
mean_abs_error-Geneva-DetGrowth,,,,,,,,1530.839216
mean_abs_error-Google_Harvard-CPF,,,,,,,7683.141176,
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,16160.40196,15788.79804,12054.82157,7159.898039,4574.019608,3114.772549,2272.770588
mean_abs_error-JHUAPL-Bucky,,,12659.10392,9181.527451,8704.492157,7437.764706,4816.619608,2581.584314
mean_abs_error-JHU_CSSE-DECOM,,,,,,,,2017.931373
mean_abs_error-JHU_IDD-CovidSP,,,18758.89608,17414.42745,11675.61373,9017.652941,7993.709804,4449.092157
mean_abs_error-Karlen-pypm,,,,14025.62745,10466.37255,8678.884314,4289.096078,1703.356863
mean_abs_error-LANL-GrowthRate,,26481.20196,23440.62941,16860.99412,13908.23137,11183.82157,5635.896078,2656.068627
mean_abs_error-LNQ-ens1,,,,,7377.188235,6743.170588,3231.680392,1576.25098
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,4066.647059,2636.313725,1451.156863
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,31506.60784,29943.51176,27916.3451,21756.56078,,10672.61176,5484.686275,1491.764706
mean_abs_error-TTU-squider,,,,,16804.63333,13551.50196,9756.431373,5777.372549
mean_abs_error-UCLA-SuEIR,20623.0098,18290.19216,21497.13529,14960.51961,11425.55882,10173.30196,6075.292157,2755.92549
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,23371.61373,17880.13137,18937.65686,14057.15294,9757.819608,,3732.170588,
mean_abs_error-USC-SI_kJalpha,26989.27451,20029.64706,23574.90196,13574.35294,10240.92157,6554.019608,4022.568627,1800.470588
