,2020-09-14_2020-11-07,2020-09-21_2020-11-07,2020-09-28_2020-11-07,2020-10-05_2020-11-07,2020-10-12_2020-11-07,2020-10-19_2020-11-07,2020-10-26_2020-11-07,2020-11-02_2020-11-07
num_states_with_projections-USC-SI_kJalpha,51,51,51,51,51,51,51,51
num_states_with_projections-USC-SI_kJalpha_RF,,,,,,,,51
num_states_beat_baseline-BPagano-RtDriven,,,,,,28,24,13
num_states_beat_baseline-CEID-Walk,,,,,23,27,26,27
num_states_beat_baseline-COVIDhub-ensemble,,,,,6,13,24,25
num_states_beat_baseline-CU-select,,,31,38,39,36,34,32
num_states_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
num_states_beat_baseline-Covid19Sim-Simulator,23,7,13,25,13,7,12,14
num_states_beat_baseline-CovidAnalytics-DELPHI,,2,2,2,5,3,10,4
num_states_beat_baseline-DDS-NBDS,,,,,35,37,39,37
num_states_beat_baseline-Geneva-DetGrowth,,,,,,,,41
num_states_beat_baseline-Google_Harvard-CPF,,,,,5,,27,34
num_states_beat_baseline-IBF-TimeSeries,,,,,,,,
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,35,29
num_states_beat_baseline-IowaStateLW-STEM,17,16,15,5,4,6,20,27
num_states_beat_baseline-JCB-PRM,32,23,29,36,32,23,38,24
num_states_beat_baseline-JHUAPL-Bucky,24,,20,17,10,22,21,18
num_states_beat_baseline-JHU_CSSE-DECOM,,,,,,41,33,31
num_states_beat_baseline-JHU_IDD-CovidSP,,,20,22,15,12,9,5
num_states_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,32,19
num_states_beat_baseline-Karlen-pypm,,,,15,29,38,39,40
num_states_beat_baseline-LANL-GrowthRate,,1,0,0,2,1,14,35
num_states_beat_baseline-LNQ-ens1,,,,,42,44,46,43
num_states_beat_baseline-MSRA-DeepST,,,,,,20,,40
num_states_beat_baseline-OliverWyman-Navigator,,,,,,43,42,41
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,1,1,0,2,6,41,15,22
num_states_beat_baseline-TTU-squider,,,,,5,2,6,13
num_states_beat_baseline-UCLA-SuEIR,6,3,3,2,3,0,4,4
num_states_beat_baseline-UCSB-ACTS,,,,,,,25,21
num_states_beat_baseline-UMich-RidgeTfReg,,,,,26,28,33,28
num_states_beat_baseline-USACE-ERDC_SEIR,16,21,19,,29,,33,
num_states_beat_baseline-USC-SI_kJalpha,5,11,11,20,24,28,30,34
num_states_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,39
perc_beat_baseline-BPagano-RtDriven,,,,,,0.5490196078,0.4705882353,0.2549019608
perc_beat_baseline-CEID-Walk,,,,,0.4509803922,0.5294117647,0.5098039216,0.5294117647
perc_beat_baseline-COVIDhub-ensemble,,,,,0.1176470588,0.2549019608,0.4705882353,0.4901960784
perc_beat_baseline-CU-select,,,0.6078431373,0.7450980392,0.7647058824,0.7058823529,0.6666666667,0.6274509804
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.4509803922,0.137254902,0.2549019608,0.4901960784,0.2549019608,0.137254902,0.2352941176,0.2745098039
perc_beat_baseline-CovidAnalytics-DELPHI,,0.03921568627,0.03921568627,0.03921568627,0.09803921569,0.05882352941,0.1960784314,0.07843137255
perc_beat_baseline-DDS-NBDS,,,,,0.6862745098,0.7254901961,0.7647058824,0.7254901961
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.8039215686
perc_beat_baseline-Google_Harvard-CPF,,,,,0.09803921569,,0.5294117647,0.6666666667
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.7142857143,0.5918367347
perc_beat_baseline-IowaStateLW-STEM,0.3469387755,0.3265306122,0.306122449,0.1020408163,0.08163265306,0.1224489796,0.4081632653,0.5510204082
perc_beat_baseline-JCB-PRM,0.6274509804,0.4509803922,0.568627451,0.7058823529,0.6274509804,0.4509803922,0.7450980392,0.4705882353
perc_beat_baseline-JHUAPL-Bucky,0.4705882353,,0.3921568627,0.3333333333,0.1960784314,0.431372549,0.4117647059,0.3529411765
perc_beat_baseline-JHU_CSSE-DECOM,,,,,,0.8039215686,0.6470588235,0.6458333333
perc_beat_baseline-JHU_IDD-CovidSP,,,0.3921568627,0.431372549,0.2941176471,0.2352941176,0.1764705882,0.09803921569
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,,,0.6274509804,0.3725490196
perc_beat_baseline-Karlen-pypm,,,,0.2941176471,0.568627451,0.7450980392,0.7647058824,0.7843137255
perc_beat_baseline-LANL-GrowthRate,,0.01960784314,0,0,0.03921568627,0.01960784314,0.2745098039,0.6862745098
perc_beat_baseline-LNQ-ens1,,,,,0.8235294118,0.862745098,0.9019607843,0.8431372549
perc_beat_baseline-MSRA-DeepST,,,,,,0.4255319149,,0.8510638298
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.8431372549,0.8235294118,0.8039215686
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0.01960784314,0.01960784314,0,0.03921568627,0.1176470588,0.8039215686,0.2941176471,0.431372549
perc_beat_baseline-TTU-squider,,,,,0.09803921569,0.03921568627,0.1176470588,0.2549019608
perc_beat_baseline-UCLA-SuEIR,0.1176470588,0.05882352941,0.05882352941,0.03921568627,0.05882352941,0,0.07843137255,0.07843137255
perc_beat_baseline-UCSB-ACTS,,,,,,,0.4901960784,0.4117647059
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.52,0.56,0.66,0.56
perc_beat_baseline-USACE-ERDC_SEIR,0.3137254902,0.4117647059,0.3725490196,,0.568627451,,0.6470588235,
perc_beat_baseline-USC-SI_kJalpha,0.09803921569,0.2156862745,0.2156862745,0.3921568627,0.4705882353,0.5490196078,0.5882352941,0.6666666667
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,,,0.7647058824
mean_abs_error-BPagano-RtDriven,,,,,,12603.9451,9251.313725,6269.884314
mean_abs_error-CEID-Walk,,,,,18120.56471,13655.1,8921.121569,5078.807843
mean_abs_error-COVIDhub-baseline,30809.4902,24651.19608,21034.70588,21318.21569,17733.13725,13561.21569,8886.470588,5088.588235
mean_abs_error-COVIDhub-ensemble,,,,,20202.96078,14662.76471,9310.313725,5027.137255
mean_abs_error-CU-select,,,20570.7451,18386.5098,14614.37255,10525.2549,8161.705882,4478.882353
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,34683.23922,33819.03137,27620.92353,20533.70196,19146.68431,16182.43333,9605.758824,5423.768627
mean_abs_error-CovidAnalytics-DELPHI,,46124.39216,42463.84314,36773.17647,30387.62745,25693.13725,15774.5098,9289.039216
mean_abs_error-DDS-NBDS,,,,,14170.28039,11142.8451,6744.356863,3561.933333
mean_abs_error-Geneva-DetGrowth,,,,,,,,3730.97451
mean_abs_error-Google_Harvard-CPF,,,,,25951.61176,,8743.182353,5422.729412
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,32931.83529,31034.33137,22731.34314,16021.83137,14293.85294,13836.78235,8340.556863,4928.652941
mean_abs_error-JHUAPL-Bucky,30034.53922,,23705.09216,24332.2098,20431.7902,14399.96863,9950.94902,5494.307843
mean_abs_error-JHU_CSSE-DECOM,,,,,,11959.80392,9070.27451,
mean_abs_error-JHU_IDD-CovidSP,,,28933.16078,24023.64706,24190.46471,19810.33137,15894.2451,10134.71569
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,,,9214.54902,5305.196078
mean_abs_error-Karlen-pypm,,,,25453.22549,16509.26667,10279.7,5890.909804,3710.329412
mean_abs_error-LANL-GrowthRate,,40022.76078,36462.46275,32030.47255,24509.59412,18833.46471,11415.20784,3700.656863
mean_abs_error-LNQ-ens1,,,,,15392.89608,11351.18039,6577.405882,3445.445098
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,8097.431373,6268.705882,4367.803922
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,52538.70784,45470.61765,,33245.3902,23981.56863,11474.14314,10465.52353,5361.64902
mean_abs_error-TTU-squider,,,,,30175.20196,25975.17059,17225.64706,8464.133333
mean_abs_error-UCLA-SuEIR,44280.34118,36155.86667,31344.82353,30697.25098,24955.52549,20712.46471,12669.23922,6046.396078
mean_abs_error-UCSB-ACTS,,,,,,,9731.439216,5219.2
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,40711.99608,28176.70588,27837.2549,,15536.61569,,7698.845098,
mean_abs_error-USC-SI_kJalpha,47659.15686,35376.27451,30172.5098,22958.66667,17759.11765,13164.45098,8503.156863,4737.568627
mean_abs_error-USC-SI_kJalpha_RF,,,,,,,,4762.331373
