,2020-10-05_2020-11-28,2020-10-12_2020-11-28,2020-10-19_2020-11-28,2020-10-26_2020-11-28,2020-11-02_2020-11-28,2020-11-09_2020-11-28,2020-11-16_2020-11-28,2020-11-23_2020-11-28
perc_beat_baseline-JHU_UNC_GAS-StatMechPool,,,,,0.8823529412,0.7647058824,0.3529411765,
perc_beat_baseline-Karlen-pypm,,,,0.7843137255,0.8039215686,0.7058823529,0.3725490196,0.2156862745
perc_beat_baseline-LANL-GrowthRate,,0,0,0.03921568627,0.8823529412,0.7647058824,0.568627451,0.4509803922
perc_beat_baseline-LNQ-ens1,,,,,0.9607843137,0.862745098,0.5294117647,0.568627451
perc_beat_baseline-MSRA-DeepST,,,,,0.7234042553,0.829787234,0.42,0.28
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.862745098,0.5098039216,0.3333333333
perc_beat_baseline-OneQuietNight-ML,,,,,,,,0.3333333333
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,0,,,,0.4117647059,0.7450980392,0.4,0.4117647059
perc_beat_baseline-TTU-squider,,,,,0.2745098039,0.2549019608,0.09803921569,0.2549019608
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.01960784314,0.03921568627,0,0,0.05882352941,0.1568627451,0.1176470588,0.4117647059
perc_beat_baseline-UCSB-ACTS,,,,,0.7450980392,0.568627451,0.2745098039,0.2745098039
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.4509803922,0.5098039216
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.48,0.38,0.26,0.42
perc_beat_baseline-USACE-ERDC_SEIR,,0.5294117647,,0.4705882353,,,0.431372549,0.4901960784
perc_beat_baseline-USC-SI_kJalpha,0.3333333333,0.4705882353,0.4117647059,0.4117647059,0.5098039216,0.431372549,0.3921568627,0.3137254902
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,0.9411764706,0.9019607843,,
perc_beat_baseline-UVA-Ensemble,,,,,,,0.4901960784,0.4117647059
mean_abs_error-BPagano-RtDriven,,,48107.51176,43950.1451,39736.65294,19145.22157,14332.14118,8001.060784
mean_abs_error-CEID-Walk,,,,,39646.5451,23942.26863,9249.17451,3416.766667
mean_abs_error-COVIDhub-baseline,70141.21569,64490.52941,57231.62745,47620.58824,39432.70588,23907.33333,9336.352941,3428.019608
mean_abs_error-COVIDhub-ensemble,,,,,37338.92157,20140.98039,8294.72549,3586.470588
mean_abs_error-CU-select,,,45753.66667,38213.80392,29782.84314,12991.98039,7045.843137,2785.137255
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,66739.08039,66658.17255,63759.1549,47551.25882,38392.29608,25796.89804,,3466.903922
mean_abs_error-CovidAnalytics-DELPHI,,89351.60784,84433.43137,66018.72549,58469.17647,44825.56863,30211.01961,8796.431373
mean_abs_error-DDS-NBDS,,,,,26036.08235,16055.76471,23768.51961,8022.041176
mean_abs_error-Geneva-DetGrowth,,,,,,,,5087.243137
mean_abs_error-Google_Harvard-CPF,,,,,40938.79412,18454.31961,14501.32745,4697.627451
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,57488.34118,56501.01961,57459.3098,40394.39412,36973.20588,24456.90196,10131.64118,5594.996078
mean_abs_error-JHUAPL-Bucky,,72014.20392,56510.34118,48241.97451,37709.90392,23837.65882,17674.03725,6743.188235
mean_abs_error-JHU_CSSE-DECOM,,,,,,19582.41176,8485.058824,5486.921569
mean_abs_error-JHU_IDD-CovidSP,,,64697.80392,61669.1451,55994.91961,,14388.48235,5570.966667
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,33177.45098,20588.18627,11151.16667,
mean_abs_error-Karlen-pypm,,,,30836.0451,22460.90196,14759.2902,13952.33529,7118.317647
mean_abs_error-LANL-GrowthRate,,83688.64314,75478.81961,62521.07647,25511.67647,15219.57843,13530.4902,4279.5
mean_abs_error-LNQ-ens1,,,,,27900.75294,12977.6,8633.833333,2969.943137
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,11654,8040.078431,4969.019608
mean_abs_error-OneQuietNight-ML,,,,,,,,4648.529412
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,96462.00784,,,,39522.32941,15327.99412,,6061.168627
mean_abs_error-TTU-squider,,,,,53692.88235,38818.26667,23252.31373,9368.837255
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,89598.37647,82002.41569,78498.13529,66923.22157,52519.74706,33825.58235,15238.60588,3538.619608
mean_abs_error-UCSB-ACTS,,,,,33245.03922,25069.68824,12667.13137,10410.33529
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,8472.107843,3743.786275
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,,63328.37451,,44262.41765,,,8361.494118,2822.947059
mean_abs_error-USC-SI_kJalpha,76612.09804,66113.64706,59687.31373,49777.80392,38847.76471,26792.66667,11897.76471,4177.823529
mean_abs_error-USC-SI_kJalpha_RF,,,,,33050.79804,17278.09608,,
mean_abs_error-UVA-Ensemble,,,,,,,12746.36667,4030.613725
