,2020-08-03_2020-09-26,2020-08-10_2020-09-26,2020-08-17_2020-09-26,2020-08-24_2020-09-26,2020-08-31_2020-09-26,2020-09-07_2020-09-26,2020-09-14_2020-09-26,2020-09-21_2020-09-26
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,33,24
num_states_beat_baseline-IowaStateLW-STEM,21,,20,17,17,25,18,15
num_states_beat_baseline-JCB-PRM,,,,,,25,27,22
num_states_beat_baseline-JHUAPL-Bucky,,,,,16,21,31,26
num_states_beat_baseline-JHU_IDD-CovidSP,,,,20,14,15,15,12
num_states_beat_baseline-Karlen-pypm,,,,15,18,20,19,16
num_states_beat_baseline-LANL-GrowthRate,,15,12,6,9,15,16,19
num_states_beat_baseline-LNQ-ens1,,,,,23,28,20,28
num_states_beat_baseline-OliverWyman-Navigator,,,,,,,24,21
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,14,10,10,6,9,8
num_states_beat_baseline-TTU-squider,,,,,,,12,
num_states_beat_baseline-UCLA-SuEIR,23,21,22,16,14,18,9,10
num_states_beat_baseline-UMich-RidgeTfReg,,,,,17,17,23,12
num_states_beat_baseline-USACE-ERDC_SEIR,22,17,21,13,15,24,19,24
num_states_beat_baseline-USC-SI_kJalpha,20,18,16,12,12,18,11,21
perc_beat_baseline-CEID-Walk,,,,,0.4705882353,0.4901960784,0.4117647059,0.4901960784
perc_beat_baseline-COVIDhub-ensemble,,,,,0.2745098039,0.4901960784,0.2745098039,0.3333333333
perc_beat_baseline-CU-select,,,0.4117647059,0.4705882353,0.3333333333,0.2352941176,0.3137254902,0.2156862745
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.3725490196,,0.5625,0.1960784314,0.3333333333,0.4509803922,0.4509803922,0.2745098039
perc_beat_baseline-CovidAnalytics-DELPHI,,0.2352941176,0.2352941176,0.1960784314,0.1764705882,0.1960784314,0.137254902,0.03921568627
perc_beat_baseline-DDS-NBDS,,,,,0.2156862745,0.4509803922,0.431372549,0.5294117647
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.4705882353
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.1764705882,0.1176470588,,,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.6734693878,0.4897959184
perc_beat_baseline-IowaStateLW-STEM,0.4285714286,,0.4081632653,0.3469387755,0.3469387755,0.5102040816,0.3673469388,0.306122449
perc_beat_baseline-JCB-PRM,,,,,,0.4901960784,0.5294117647,0.431372549
perc_beat_baseline-JHUAPL-Bucky,,,,,0.3137254902,0.4117647059,0.6078431373,0.5098039216
perc_beat_baseline-JHU_IDD-CovidSP,,,,0.3921568627,0.2745098039,0.2941176471,0.2941176471,0.2352941176
perc_beat_baseline-Karlen-pypm,,,,0.2941176471,0.3529411765,0.3921568627,0.3725490196,0.3137254902
perc_beat_baseline-LANL-GrowthRate,,0.2941176471,0.2352941176,0.1176470588,0.1764705882,0.2941176471,0.3137254902,0.3725490196
perc_beat_baseline-LNQ-ens1,,,,,0.4509803922,0.5490196078,0.3921568627,0.5490196078
perc_beat_baseline-OliverWyman-Navigator,,,,,,,0.4705882353,0.4117647059
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,0.28,0.1960784314,0.1960784314,0.1176470588,0.1764705882,0.1568627451
perc_beat_baseline-TTU-squider,,,,,,,0.2352941176,
perc_beat_baseline-UCLA-SuEIR,0.4509803922,0.4117647059,0.431372549,0.3137254902,0.2745098039,0.3529411765,0.1764705882,0.1960784314
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.3953488372,0.3469387755,0.4693877551,0.24
perc_beat_baseline-USACE-ERDC_SEIR,0.431372549,0.3333333333,0.4117647059,0.2549019608,0.2941176471,0.4705882353,0.3725490196,0.4705882353
perc_beat_baseline-USC-SI_kJalpha,0.3921568627,0.3529411765,0.3137254902,0.2352941176,0.2352941176,0.3529411765,0.2156862745,0.4117647059
mean_abs_error-CEID-Walk,,,,,4318.064706,3166.7,2494.531373,1117.986275
mean_abs_error-COVIDhub-baseline,24608.05882,15354.03922,13282.72549,7233.156863,4347.607843,3430.686275,2477.960784,1069.235294
mean_abs_error-COVIDhub-ensemble,,,,,4130.823529,2814.705882,2770.54902,1180.372549
mean_abs_error-CU-select,,,25127.29412,6638.980392,8793.960784,7276.27451,2788.333333,1749.45098
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,27655.04706,,,8845.470588,4292.656863,3312.864706,2579.478431,1345.398039
mean_abs_error-CovidAnalytics-DELPHI,,26424.7451,17996.43137,11757.76471,9632.745098,7125.509804,5222.803922,2844.411765
mean_abs_error-DDS-NBDS,,,,,6079.790196,3762.696078,3131.421569,1186.880392
mean_abs_error-Geneva-DetGrowth,,,,,,,,1039.539216
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IHME-CurveFit,72339.3098,82199.58627,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,3077.564706,2793.145098,1212.831373
mean_abs_error-JHUAPL-Bucky,,,,,6098.727451,4142.682353,2065.17451,1107.513725
mean_abs_error-JHU_IDD-CovidSP,,,,7112.460784,5707.154902,4537.035294,3946.641176,2245.92549
mean_abs_error-Karlen-pypm,,,,8799.343137,5635.070588,4451.554902,3326.192157,1586.45098
mean_abs_error-LANL-GrowthRate,,15333.31176,11689.22157,10819.41961,6999.545098,4632.982353,3300.12549,1435.14902
mean_abs_error-LNQ-ens1,,,,,3883.911765,2719.129412,2783.868627,1091.282353
mean_abs_error-OliverWyman-Navigator,,,,,,,2348.843137,1528.745098
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,9593.101961,9558.568627,7114.3,5575.67451,2549.696078
mean_abs_error-TTU-squider,,,,,,,8090.254902,
mean_abs_error-UCLA-SuEIR,18251.16275,10705.25294,13420.28235,9008.631373,5891.562745,4020.105882,3545.32549,1173.45098
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,15724.18235,14134.69608,10681.60196,9515.105882,7332.790196,3589.584314,3142.052941,1740.276471
mean_abs_error-USC-SI_kJalpha,16198.56863,14271.82353,10664.41176,9444.470588,5879.823529,3408.823529,3659.137255,1302.45098
