,2020-07-20_2020-09-12,2020-07-27_2020-09-12,2020-08-03_2020-09-12,2020-08-10_2020-09-12,2020-08-17_2020-09-12,2020-08-24_2020-09-12,2020-08-31_2020-09-12,2020-09-07_2020-09-12
num_states_beat_baseline-IQVIA_ACOE-STAN,,,,,,,13,12
num_states_beat_baseline-IowaStateLW-STEM,15,24,26,,22,17,19,19
num_states_beat_baseline-JCB-PRM,,,,,,,,22
num_states_beat_baseline-JHUAPL-Bucky,,,,,,,18,12
num_states_beat_baseline-JHU_IDD-CovidSP,,,,17,16,20,21,22
num_states_beat_baseline-Karlen-pypm,,,,13,19,17,17,22
num_states_beat_baseline-LANL-GrowthRate,,17,20,19,19,12,25,34
num_states_beat_baseline-LNQ-ens1,,,,,22,14,31,39
num_states_beat_baseline-OliverWyman-Navigator,,,,,,19,22,
num_states_beat_baseline-QJHong-Encounter,,,,,,,,
num_states_beat_baseline-RobertWalraven-ESG,,,,,18,11,10,27
num_states_beat_baseline-TTU-squider,,,,,18,11,,
num_states_beat_baseline-UCLA-SuEIR,18,20,26,25,21,18,22,28
num_states_beat_baseline-UMich-RidgeTfReg,,,,,7,11,19,17
num_states_beat_baseline-USACE-ERDC_SEIR,19,22,24,22,26,18,22,27
num_states_beat_baseline-USC-SI_kJalpha,17,29,24,23,22,15,20,22
perc_beat_baseline-CEID-Walk,,,,,0.4509803922,0.4509803922,0.4901960784,0.4901960784
perc_beat_baseline-COVIDhub-ensemble,,,,,0.568627451,0.3137254902,0.4901960784,0.7450980392
perc_beat_baseline-CU-select,,,,0.3921568627,0.3725490196,0.4509803922,0.3529411765,0.3921568627
perc_beat_baseline-Columbia_UNC-SurvCon,,,,,,,,
perc_beat_baseline-Covid19Sim-Simulator,0.2156862745,0.2745098039,0.2549019608,,0.625,0.2941176471,0.5294117647,0.6078431373
perc_beat_baseline-CovidAnalytics-DELPHI,0.1960784314,0.1764705882,0.2352941176,0.1960784314,0.2352941176,0.1764705882,0.1960784314,0.3333333333
perc_beat_baseline-DDS-NBDS,,,,,0.2941176471,0.3725490196,0.4117647059,0.6078431373
perc_beat_baseline-Geneva-DetGrowth,,,,,,,,0.6078431373
perc_beat_baseline-IBF-TimeSeries,,,,,,,,
perc_beat_baseline-IHME-CurveFit,0.2156862745,0.1960784314,0.1960784314,0.09803921569,,,,
perc_beat_baseline-IQVIA_ACOE-STAN,,,,,,,0.2653061224,0.2448979592
perc_beat_baseline-IowaStateLW-STEM,0.306122449,0.4897959184,0.5306122449,,0.4489795918,0.3469387755,0.387755102,0.387755102
perc_beat_baseline-JCB-PRM,,,,,,,,0.431372549
perc_beat_baseline-JHUAPL-Bucky,,,,,,,0.3529411765,0.2352941176
perc_beat_baseline-JHU_IDD-CovidSP,,,,0.3333333333,0.3137254902,0.3921568627,0.4117647059,0.431372549
perc_beat_baseline-Karlen-pypm,,,,0.2549019608,0.3725490196,0.3333333333,0.3333333333,0.431372549
perc_beat_baseline-LANL-GrowthRate,,0.3333333333,0.3921568627,0.3725490196,0.3725490196,0.2352941176,0.4901960784,0.6666666667
perc_beat_baseline-LNQ-ens1,,,,,0.431372549,0.2745098039,0.6078431373,0.7647058824
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.3725490196,0.431372549,
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.36,0.2156862745,0.1960784314,0.5294117647
perc_beat_baseline-TTU-squider,,,,,0.3529411765,0.2156862745,,
perc_beat_baseline-UCLA-SuEIR,0.3529411765,0.3921568627,0.5098039216,0.4901960784,0.4117647059,0.3529411765,0.431372549,0.5490196078
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.1944444444,0.275,0.4418604651,0.3469387755
perc_beat_baseline-USACE-ERDC_SEIR,0.3725490196,0.431372549,0.4705882353,0.431372549,0.5098039216,0.3529411765,0.431372549,0.5294117647
perc_beat_baseline-USC-SI_kJalpha,0.3333333333,0.568627451,0.4705882353,0.4509803922,0.431372549,0.2941176471,0.3921568627,0.431372549
mean_abs_error-CEID-Walk,,,,,7800.386275,3822.543137,2155.17451,1183.952941
mean_abs_error-COVIDhub-baseline,24641.01961,21600.90196,17147.03922,9747.764706,8040.529412,3750.607843,2044.352941,1201.470588
mean_abs_error-COVIDhub-ensemble,,,,,5173.705882,2836.941176,1558.392157,843.1960784
mean_abs_error-CU-select,,,,10541.52941,14483.15686,3214.254902,2906.27451,1402.117647
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,48531.18039,41549.35686,21702.9451,,,4355.347059,1676.24902,937.3196078
mean_abs_error-CovidAnalytics-DELPHI,31586.41176,31252.4902,27168,18555.52941,11466.15686,6796.294118,4178.921569,1829
mean_abs_error-DDS-NBDS,,,,,11135.45098,3193.721569,2262.576471,1040.45098
mean_abs_error-Geneva-DetGrowth,,,,,,,,1005.186275
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IHME-CurveFit,67874.13137,56292.17647,53724.89412,54891.5451,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,,,,,,,,989.9647059
mean_abs_error-JHUAPL-Bucky,,,,,,,2276.970588,1753.888235
mean_abs_error-JHU_IDD-CovidSP,,,,14013.40588,8269.947059,3792.666667,1857.919608,963.472549
mean_abs_error-Karlen-pypm,,,,15014.20784,6459.978431,4539.558824,2266.080392,1221.672549
mean_abs_error-LANL-GrowthRate,,17759.66667,13003.66471,8022.662745,6042.188235,4019.639216,1877.366667,535.8392157
mean_abs_error-LNQ-ens1,,,,,5963.823529,3268.492157,1430.062745,769.5901961
mean_abs_error-OliverWyman-Navigator,,,,,,3203.117647,2093,
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,4218.821569,3642.3,1282.096078
mean_abs_error-TTU-squider,,,,,6833.396078,11095.18039,,
mean_abs_error-UCLA-SuEIR,36217.38824,19013.61961,13037.28039,6944.868627,7313.913725,4461.013725,2174.784314,1070.123529
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,23046.62549,16402.06667,9365.507843,7301.670588,5706.537255,3666.819608,2282.227451,932.1372549
mean_abs_error-USC-SI_kJalpha,27772.46275,10616.70588,9550.862745,6915.764706,4767.882353,3910.882353,1883.431373,1281.980392
