,2020-07-06_2020-08-29,2020-07-13_2020-08-29,2020-07-20_2020-08-29,2020-07-27_2020-08-29,2020-08-03_2020-08-29,2020-08-10_2020-08-29,2020-08-17_2020-08-29,2020-08-24_2020-08-29
perc_beat_baseline-USACE-ERDC_SEIR,0.1568627451,0.1568627451,0.3137254902,0.3725490196,0.4705882353,0.5294117647,0.5294117647,0.5294117647
perc_beat_baseline-USC-SI_kJalpha,0.3529411765,0.2745098039,0.3333333333,0.5098039216,0.4901960784,0.4901960784,0.568627451,0.3725490196
mean_abs_error-CEID-Walk,,,,,,4358.511765,3280.845098,1009.003922
mean_abs_error-COVIDhub-baseline,14869.84314,11889.98039,14914.7451,12527.52941,9514.843137,4362.901961,3415.509804,943.5490196
mean_abs_error-COVIDhub-ensemble,,,,,7103.784314,3156.372549,2295.568627,734.254902
mean_abs_error-CU-select,,,,,,4453.215686,4865.862745,822.6470588
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,39992.45882,39099.66863,33533.92745,28488.6902,13830.71569,,,1540.313725
mean_abs_error-CovidAnalytics-DELPHI,24569.80392,20289.41176,20860.17647,19376.07843,16170.03922,9949.196078,5057.803922,2030.862745
mean_abs_error-DDS-NBDS,,,,,6857.113725,4365.266667,3614.121569,1025.254902
mean_abs_error-Geneva-DetGrowth,,,,,,,,1060.437255
mean_abs_error-IHME-CurveFit,,,52458.71373,42312.1902,35976.3549,31011.77255,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JHU_IDD-CovidSP,,,,17636.26078,12977.55882,6866.256863,3454.843137,1218.480392
mean_abs_error-Karlen-pypm,,,,42821.20196,22516.27843,7599.231373,2830.470588,1255.121569
mean_abs_error-LANL-GrowthRate,,26956.32745,14931.95882,12200.08627,8081.801961,4116.578431,2319.209804,893.4980392
mean_abs_error-LNQ-ens1,,,,,5328.021569,2325.535294,2419.862745,841.8882353
mean_abs_error-OliverWyman-Navigator,,,,,,3179.078431,2500.764706,761.5098039
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,,1180.878431
mean_abs_error-TTU-squider,,,,,,,3807.392157,3897.370588
mean_abs_error-UCLA-SuEIR,17252.22157,22623.69804,22597.33333,12170.25098,8509.827451,3771.147059,3120.031373,997.8137255
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,25413.55686,18490.37255,17500.39608,11810.68431,5594.956863,3492.264706,2487.062745,788.427451
mean_abs_error-USC-SI_kJalpha,24392.36471,23305.97059,21331.81569,6484.627451,5778.078431,3150.078431,1861.372549,971.4313725
