,2020-11-16_2021-01-09,2020-11-23_2021-01-09,2020-11-30_2021-01-09,2020-12-07_2021-01-09,2020-12-14_2021-01-09,2020-12-21_2021-01-09,2020-12-28_2021-01-09,2021-01-04_2021-01-09
perc_beat_baseline-OliverWyman-Navigator,,,,,,0.2549019608,0.7647058824,0.431372549
perc_beat_baseline-OneQuietNight-ML,,0.3529411765,0.4509803922,,0.568627451,0.5882352941,0.5490196078,0.4509803922
perc_beat_baseline-QJHong-Encounter,,,,,,,,
perc_beat_baseline-RobertWalraven-ESG,,,,,0.52,0.62,0.1176470588,0.2549019608
perc_beat_baseline-TTU-squider,,,,,0.3333333333,0.2156862745,0.3137254902,0.2745098039
perc_beat_baseline-UCF-AEM,,,,,,,,
perc_beat_baseline-UCLA-SuEIR,0.1568627451,0.431372549,0.4509803922,0.4509803922,0.4509803922,0.3725490196,0.2745098039,0.3921568627
perc_beat_baseline-UCSB-ACTS,,,,,0.1960784314,0.2156862745,0.3137254902,0.568627451
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,0.3137254902
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.6666666667,0.32,0.5,0.44
perc_beat_baseline-USACE-ERDC_SEIR,0.3921568627,0.3529411765,0.1568627451,,,,,
perc_beat_baseline-USC-SI_kJalpha,0.1176470588,0.3529411765,0.2352941176,0.5490196078,0.5098039216,0.568627451,0.6666666667,0.2941176471
perc_beat_baseline-UVA-Ensemble,,,,,0.2156862745,0.2352941176,0.1960784314,0.6274509804
perc_beat_baseline-Wadhwani_AI-BayesOpt,,,,0.1111111111,0.4222222222,0.25,,0
mean_abs_error-BPagano-RtDriven,122342.898,,,,30775.6451,22519.58235,13604.32941,5062.709804
mean_abs_error-CEID-Walk,,,,,,,11323.90784,5678.937255
mean_abs_error-COVIDhub-baseline,100964.098,80413.92157,66092.60784,42865.31373,28016.07843,12096.56863,11475.45098,5781.470588
mean_abs_error-COVIDhub-ensemble,,,,,18731.23529,12536.88235,11953.03922,6273.705882
mean_abs_error-CU-select,,,64807.96078,35249.70588,20035.15686,13357.66667,17551.13725,4525.470588
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,,73854.22157,66535.18039,43046.11961,22837.2902,13840.86863,11042.37647,7003.37451
mean_abs_error-CovidAnalytics-DELPHI,,,,74339.35294,43343.90196,26805,17484.80392,8751.392157
mean_abs_error-DDS-NBDS,,,,,39010.5549,29982.29804,155793.0588,11977.17255
mean_abs_error-Geneva-DetGrowth,,,,,,,,5863.978431
mean_abs_error-Google_Harvard-CPF,,,,,39385.11569,43562.4902,20307.43922,6692.276471
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IEM_MED-CovidProject,,,,,64352.56863,33041.92157,16797.71176,6682.078431
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,94802.14314,111679.8255,90550.07255,54846.7902,35473.31373,28267.56471,12232.09412,
mean_abs_error-JHUAPL-Bucky,255222.5941,193916.9667,57899.82941,43554.84902,47890.11765,32499.84706,22640.46667,3572.219608
mean_abs_error-JHU_CSSE-DECOM,,,,,,,13219.78431,
mean_abs_error-JHU_IDD-CovidSP,,,55416.60392,45836.93333,33092.3902,19997.59216,19771.64314,14316.23333
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,30905.7549,16543.38235,23837.76471,11064.66667
mean_abs_error-Karlen-pypm,,,,52505.77059,52633.33137,30411.84706,23437.28235,5650.894118
mean_abs_error-LANL-GrowthRate,,,54270.84314,25802.53922,25226.92157,25198.98039,19875.40196,7983.205882
mean_abs_error-LNQ-ens1,,,,,17613.42353,14328.08431,17370.88235,6221.086275
mean_abs_error-Microsoft-DeepSTIA,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,18757.90196,10217.23529,6174.117647
mean_abs_error-OneQuietNight-ML,,90071.80392,56268.33333,,24665.54902,9525.941176,9673.411765,5192.392157
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,,,,,,18331.18039,7114.656863
mean_abs_error-TTU-squider,,,,,39191.16471,23231.54118,16932.57647,9585.02549
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,141431.7706,94844.06667,74816.81569,49358.36667,32414.59412,15115.03137,14249.14902,5833.468627
mean_abs_error-UCSB-ACTS,,,,,55174.15882,22233.69216,23038.05686,7953.439216
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,,8295.454902
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,109969.4176,108664.5451,107045.4118,,,,,
mean_abs_error-USC-SI_kJalpha,154364.3725,91366.66667,91923.98039,37929.86275,27300.39216,14807.27451,12064,6920.058824
mean_abs_error-UVA-Ensemble,,,,,44611.51373,38505.07843,24775.16471,18239.09216
mean_abs_error-Wadhwani_AI-BayesOpt,,,,,,,,
