,2020-09-28_2020-11-21,2020-10-05_2020-11-21,2020-10-12_2020-11-21,2020-10-19_2020-11-21,2020-10-26_2020-11-21,2020-11-02_2020-11-21,2020-11-09_2020-11-21,2020-11-16_2020-11-21
perc_beat_baseline-UCLA-SuEIR,0.07843137255,0.01960784314,0.03921568627,0,0,0.05882352941,0.137254902,0.1960784314
perc_beat_baseline-UCSB-ACTS,,,,,0.6470588235,0.6862745098,0.4705882353,0.1568627451
perc_beat_baseline-UChicagoCHATTOPADHYAY-UnIT,,,,,,,0.9411764706,0.7254901961
perc_beat_baseline-UMich-RidgeTfReg,,,,,0.64,0.52,0.52,0.4
perc_beat_baseline-USACE-ERDC_SEIR,0.3725490196,,0.4901960784,,0.568627451,,,0.5490196078
perc_beat_baseline-USC-SI_kJalpha,0.1764705882,0.3529411765,0.4901960784,0.4117647059,0.4705882353,0.5490196078,0.5294117647,0.4901960784
perc_beat_baseline-USC-SI_kJalpha_RF,,,,,,0.9019607843,0.8823529412,
perc_beat_baseline-UVA-Ensemble,,,,,,,,0.5098039216
mean_abs_error-BPagano-RtDriven,,,,36214.1902,31607.48431,27861.14706,11487.90784,5338.7
mean_abs_error-CEID-Walk,,,,,34598.59412,27664.77647,15427.91373,4166.492157
mean_abs_error-COVIDhub-baseline,52366.70588,53409.27451,48445.60784,42212.54902,34149.52941,27525.33333,15408.11765,4304.470588
mean_abs_error-COVIDhub-ensemble,,,,,34979.7451,26347.52941,13713.13725,3329.803922
mean_abs_error-CU-select,,,39716.60784,33681.72549,27771.80392,21514.92157,10168.58824,3328.294118
mean_abs_error-Columbia_UNC-SurvCon,,,,,,,,
mean_abs_error-Covid19Sim-Simulator,63193.06471,51049.45686,50402.30196,47345.52353,34818.79216,27395.70196,17393.69804,
mean_abs_error-CovidAnalytics-DELPHI,,,69044.23529,64143.39216,48758.5098,40194.78431,27599.37255,13426.88235
mean_abs_error-DDS-NBDS,,,,,20763.09608,16582.01373,8749.127451,7229.686275
mean_abs_error-Geneva-DetGrowth,,,,,,,,3568.398039
mean_abs_error-Google_Harvard-CPF,,,,,34096.98627,28470.18235,12596.47843,5049.235294
mean_abs_error-IBF-TimeSeries,,,,,,,,
mean_abs_error-IQVIA_ACOE-STAN,,,,,,,,
mean_abs_error-IowaStateLW-STEM,,,,,,,,
mean_abs_error-JCB-PRM,54752.26275,43359.17255,41589.50588,41973.22745,29955.16275,25568.57059,15065.43922,4904.703922
mean_abs_error-JHUAPL-Bucky,,,54044.37451,42075.84118,34863.03725,25814.26275,14652.82549,5403.6
mean_abs_error-JHU_CSSE-DECOM,,,,,30994.39216,,13174.15686,2883.941176
mean_abs_error-JHU_IDD-CovidSP,,,55630.08824,49627.63922,46516.99608,40869.07647,,9042.521569
mean_abs_error-JHU_UNC_GAS-StatMechPool,,,,,32258.63725,24592.33333,14831.22549,5349.72549
mean_abs_error-Karlen-pypm,,,,30050.45686,20962.67451,15770.67451,8691.241176,4370.398039
mean_abs_error-LANL-GrowthRate,,70504.86078,63014.91569,55491.73725,43998.25686,18112.93137,8410.343137,4227.901961
mean_abs_error-LNQ-ens1,,,,,26180.55294,19131.07255,7029.007843,2876.329412
mean_abs_error-MSRA-DeepST,,,,,,,,
mean_abs_error-OliverWyman-Navigator,,,,,,21648.19608,8411.019608,3019.431373
mean_abs_error-QJHong-Encounter,,,,,,,,
mean_abs_error-RobertWalraven-ESG,,74736.01961,,,39818.22941,27164.23725,8419.735294,
mean_abs_error-TTU-squider,,,,,52689.42549,37279.22157,25084.54706,11505.78039
mean_abs_error-UCF-AEM,,,,,,,,
mean_abs_error-UCLA-SuEIR,69529.78627,69303.98039,62290.06275,58451.46275,47800.44314,35625.73725,19994.06863,5774.417647
mean_abs_error-UCSB-ACTS,,,,,34527.31961,24176.04902,17158.76275,6867.613725
mean_abs_error-UChicagoCHATTOPADHYAY-UnIT,,,,,,,6474.043137,2643.82549
mean_abs_error-UMich-RidgeTfReg,,,,,,,,
mean_abs_error-USACE-ERDC_SEIR,63994.27843,,46311.85882,,30748.44706,,,4060.298039
mean_abs_error-USC-SI_kJalpha,69639.33333,57911.84314,49103.84314,43239.64706,34810.82353,26531.37255,15947.62745,4969.215686
mean_abs_error-USC-SI_kJalpha_RF,,,,,,23833.76863,12208.80588,
mean_abs_error-UVA-Ensemble,,,,,,,,5369.992157
