,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1481,1367.0,1375.0,1043.6,-114.0,-106.0,-437.4,True,False
Austria,705,710.6,696.0,698.3,5.6,-9.0,-6.7,False,False
Belgium,9771,9756.0,9756.0,10093.1,-15.0,-15.0,322.1,False,False
Bolivia,1378,1142.3,1172.0,1708.6,-235.7,-206.0,330.6,True,False
Brazil,64265,63805.9,62909.0,70892.2,-459.1,-1356.0,6627.2,False,False
Bulgaria,241,260.1,244.0,176.5,19.1,3.0,-64.5,True,False
Canada,8732,8950.0,8909.0,8070.7,218.0,177.0,-661.3,True,False
Chile,6192,6456.3,6387.0,3203.0,264.3,195.0,-2989.0,True,False
Colombia,4001,3485.4,3436.0,3880.1,-515.6,-565.0,-120.9,False,True
Croatia,113,107.0,109.0,106.6,-6.0,-4.0,-6.4,True,False
Cuba,86,86.7,87.0,85.5,0.7,1.0,-0.5,False,True
Cyprus,19,20.7,19.0,17.8,1.7,0.0,-1.2,True,True
Czechia,351,346.3,341.0,371.2,-4.7,-10.0,20.2,False,False
Denmark,606,608.9,611.0,620.5,2.9,5.0,14.5,False,False
Dominican Republic,786,778.7,733.0,639.4,-7.3,-53.0,-146.6,False,False
Ecuador,4769,4727.0,4572.0,5618.1,-42.0,-197.0,849.1,False,False
Egypt,3280,3316.9,3047.0,1954.5,36.9,-233.0,-1325.5,False,False
Estonia,69,69.0,71.0,85.9,0.0,2.0,16.9,False,False
Finland,329,328.7,332.0,367.0,-0.3,3.0,38.0,False,False
France,29896,30055.1,29875.0,33196.8,159.1,-21.0,3300.8,True,False
Germany,9020,9056.7,9063.0,9164.3,36.7,43.0,144.3,False,False
Greece,192,200.3,193.0,194.0,8.3,1.0,2.0,True,True
Honduras,629,520.1,509.0,487.5,-108.9,-120.0,-141.5,False,False
Hungary,589,587.4,591.0,602.5,-1.6,2.0,13.5,False,False
Iceland,10,10.0,10.0,10.3,0.0,0.0,0.3,True,False
Ireland,1741,1735.9,1732.0,1696.9,-5.1,-9.0,-44.1,False,False
Israel,330,315.6,316.0,328.8,-14.4,-14.0,-1.2,True,True
Italy,34854,35147.3,35109.0,34523.1,293.3,255.0,-330.9,True,False
Japan,977,999.6,985.0,1117.6,22.6,8.0,140.6,True,False
Latvia,30,33.4,32.0,27.4,3.4,2.0,-2.6,True,True
Lithuania,79,76.0,79.0,96.2,-3.0,0.0,17.2,True,False
Luxembourg,110,110.0,111.0,114.8,0.0,1.0,4.8,False,False
Malaysia,121,121.0,125.0,114.1,0.0,4.0,-6.9,False,False
Mexico,30366,31162.3,31331.0,26848.5,796.3,965.0,-3517.5,False,False
Moldova,580,598.3,594.0,542.5,18.3,14.0,-37.5,True,False
Netherlands,6132,6151.9,6164.0,6221.6,19.9,32.0,89.6,False,False
Norway,251,258.3,251.0,232.8,7.3,0.0,-18.2,True,False
Panama,720,646.1,623.0,662.0,-73.9,-97.0,-58.0,False,True
Peru,10412,10559.6,10537.0,13952.4,147.6,125.0,3540.4,True,False
Philippines,1290,1312.4,1281.0,1269.7,22.4,-9.0,-20.3,True,True
Poland,1512,1535.6,1493.0,1271.4,23.6,-19.0,-240.6,True,False
Portugal,1605,1558.0,1576.0,1932.5,-47.0,-29.0,327.5,True,False
Romania,1731,1687.6,1622.0,1486.2,-43.4,-109.0,-244.8,False,False
Russia,10011,10107.4,10040.0,12889.6,96.4,29.0,2878.6,True,False
Serbia,306,274.0,270.0,294.5,-32.0,-36.0,-11.5,False,True
Slovakia,28,28.0,28.0,28.3,0.0,0.0,0.3,True,False
Slovenia,111,109.0,110.0,114.5,-2.0,-1.0,3.5,True,False
South Korea,283,286.1,287.0,313.0,3.1,4.0,30.0,False,False
Spain,28385,30360.6,28524.0,26984.6,1975.6,139.0,-1400.4,True,True
Sweden,5420,5518.0,5442.0,6749.1,98.0,22.0,1329.1,True,False
Switzerland,1965,1985.1,1969.0,2053.6,20.1,4.0,88.6,True,False
Turkey,5206,5229.4,5111.0,5067.7,23.4,-95.0,-138.3,False,False
Ukraine,1243,1212.3,1216.0,1272.9,-30.7,-27.0,29.9,True,True
United Kingdom,44283,44291.0,43764.0,43081.2,8.0,-519.0,-1201.8,False,False
