,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,33280.4,4991.7,106718.9,0.6,348.5,15636.3,640721.8
Google_Harvard-CPF,51,43307.5,3358.4,137135.6,0.3,383.4,23397.1,883209.0
USC-SI_kJalpha,51,46009.0,4624.0,146473.0,1.0,992.5,29385.0,1028196.0
Karlen-pypm,51,52903.1,3047.0,208239.7,1.2,1046.6,14277.0,1316067.8
BPagano-RtDriven,51,57938.7,6941.6,160759.2,2.5,1172.3,25981.4,843453.0
MOBS-GLEAM_COVID,50,62559.8,4294.7,244862.7,0.4,529.4,24442.6,1629526.2
Caltech-CS156,51,68071.1,5275.3,185617.2,0.2,234.9,25357.6,1001556.7
Columbia_UNC-SurvCon,51,68287.7,6400.0,151302.9,0.0,1089.0,41544.5,906304.0
UCSD_NEU-DeepGLEAM,50,69513.4,9754.4,232733.7,27.6,3105.7,37458.9,1500969.9
IowaStateLW-STEM,49,72923.4,8464.0,227018.6,0.0,1894.5,54325.0,1555009.0
COVIDhub-ensemble,51,75699.7,3481.0,283847.7,4.0,576.0,36302.5,1849600.0
SteveMcConnell-CovidComplete,51,77653.5,4489.0,238731.1,4.0,930.5,50258.5,1570009.0
Covid19Sim-Simulator,51,79648.2,8867.6,184687.0,2.6,1339.0,38302.9,996763.6
Microsoft-DeepSTIA,50,84224.3,2783.5,420127.9,0.1,526.2,9905.7,2983737.7
GT-DeepCOVID,50,90479.6,6283.3,314434.4,1.7,1268.5,48464.2,1907884.7
UCSB-ACTS,51,93296.8,12741.9,177349.7,3.8,336.8,67381.1,630207.5
JHU_IDD-CovidSP,51,96064.3,12549.0,394577.2,25.8,1940.4,51570.7,2818149.0
MIT_CritData-GBCF,51,101355.2,4225.0,346258.4,9.0,788.0,32580.5,2211169.0
OliverWyman-Navigator,51,114089.5,3833.2,497168.2,5.9,842.4,27984.3,3302204.5
UMass-MechBayes,51,118933.2,6889.0,302036.9,16.0,2762.5,40522.0,1803649.0
IHME-CurveFit,51,132208.9,32004.6,291291.7,0.1,4322.4,84933.6,1270838.0
CMU-TimeSeries,51,140717.3,6084.0,708321.2,4.0,585.0,56645.0,5053504.0
LNQ-ens1,51,150042.4,17345.9,374367.2,75.0,4612.8,75253.4,2216673.4
epiforecasts-ensemble1,51,151846.9,4693.5,352653.9,2.9,849.1,92233.6,1387737.0
CovidAnalytics-DELPHI,51,153039.9,7921.0,376236.5,36.0,1494.5,69432.5,1852321.0
PSI-DRAFT,51,153098.5,14161.0,481016.6,16.0,1521.0,79025.0,3083536.0
CEID-Walk,51,156353.3,8494.2,638144.8,17.6,1465.2,54250.3,4459209.3
COVIDhub-baseline,51,167172.0,7921.0,697640.6,25.0,900.6,51574.5,4880047.0
DDS-NBDS,51,179626.6,14147.2,665487.4,19.1,2478.9,89955.2,4670697.3
UMich-RidgeTfReg,50,179731.6,8000.5,556205.2,2.4,2408.6,45014.3,3129558.0
CU-select,51,183357.3,11236.0,761640.9,1.0,3616.0,53664.5,5303809.0
JHU_CSSE-DECOM,51,188868.4,5041.0,1118254.4,4.0,462.5,30985.0,7991929.0
Baseline,51,203236.4,6331.6,847783.8,0.5,1568.8,65908.7,5922269.9
LANL-GrowthRate,51,257473.5,7396.0,943693.7,16.0,1142.5,107069.0,6068832.2
RobertWalraven-ESG,51,280875.3,18964.0,930611.2,5.0,3887.3,132772.2,6293826.6
UCLA-SuEIR,51,281975.4,24237.4,1043175.7,0.2,1789.7,115158.3,7184399.4
AIpert-pwllnod,51,339221.1,17948.4,1817245.1,2.5,2218.1,57034.6,12946237.0
JHUAPL-Bucky,51,345119.2,19709.2,689266.2,0.3,4538.9,259114.1,2954792.0
UA-EpiCovDA,51,351110.2,35721.0,970930.8,1.0,7484.5,191406.5,5837056.0
TTU-squider,51,609264.8,26555.0,1756039.0,2.9,2414.0,314461.8,11090212.1
