,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,77.7,30.0,107.5,0.0,15.0,99.5,502.0
UCSD_NEU-DeepGLEAM,50,78.6,39.5,116.7,0.6,14.7,96.8,716.7
Karlen-pypm,51,80.3,33.5,125.8,0.7,12.9,73.8,643.5
MOBS-GLEAM_COVID,50,81.8,41.9,122.6,0.2,12.9,104.8,752.7
UChicagoCHATTOPADHYAY-UnIT,51,83.9,50.8,124.0,0.7,17.2,84.5,694.3
OliverWyman-Navigator,51,86.7,34.9,144.6,2.3,13.1,82.1,891.6
Google_Harvard-CPF,51,86.7,28.2,141.7,0.2,12.7,85.6,730.2
AIpert-pwllnod,51,90.7,43.5,124.2,0.5,17.9,112.1,720.1
UMich-RidgeTfReg,50,92.2,41.4,122.7,1.4,16.7,116.5,582.6
GT-DeepCOVID,49,96.7,42.7,123.2,0.5,16.0,130.1,639.8
Microsoft-DeepSTIA,50,101.0,34.6,187.4,0.2,10.4,108.5,1148.3
CMU-TimeSeries,51,102.5,41.0,146.3,0.0,14.5,133.0,772.0
COVIDhub-baseline,51,102.6,41.0,147.6,1.0,14.0,127.5,841.0
CEID-Walk,51,102.8,44.5,143.4,0.9,14.8,137.1,827.6
Geneva-DetGrowth,51,105.2,47.3,133.7,0.3,19.7,137.6,613.9
LANL-GrowthRate,51,107.6,43.0,179.4,1.0,22.5,140.5,1143.0
Wadhwani_AI-BayesOpt,44,108.5,45.0,172.3,0.4,20.7,108.9,1031.4
COVIDhub-ensemble,51,110.7,41.0,163.9,2.0,14.5,140.0,893.0
CovidAnalytics-DELPHI,51,112.5,44.0,185.0,1.0,25.0,97.0,836.0
Baseline,51,112.9,39.3,183.4,0.4,12.4,151.6,1049.6
UCLA-SuEIR,51,116.6,47.7,167.2,0.8,18.2,138.3,808.2
MIT_CritData-GBCF,51,117.7,50.0,165.6,1.0,15.5,146.0,799.0
Caltech-CS156,51,119.4,54.8,168.9,0.4,14.5,151.3,845.8
LNQ-ens1,51,120.4,55.3,150.5,0.5,23.4,137.1,764.3
SteveMcConnell-CovidComplete,51,121.5,60.0,166.4,0.0,17.0,144.0,851.0
PSI-DRAFT,51,122.5,45.0,192.5,1.0,17.5,110.5,838.5
USC-SI_kJalpha,51,125.4,52.0,170.8,2.0,19.0,174.5,894.0
UMass-MechBayes,51,125.6,55.0,190.2,1.0,22.5,147.0,1067.0
DDS-NBDS,51,125.8,55.7,183.6,1.3,23.1,158.6,1085.5
JHU_IDD-CovidSP,51,140.0,60.9,181.7,1.6,13.0,182.4,720.8
Columbia_UNC-SurvCon,51,140.8,57.0,200.8,1.0,29.5,172.5,1156.0
UCSB-ACTS,51,148.6,89.3,178.8,0.1,31.0,182.6,953.7
UA-EpiCovDA,51,148.8,53.0,225.4,0.0,27.0,184.5,1137.0
MITCovAlliance-SIR,51,170.4,73.6,346.3,1.3,23.9,170.6,2319.0
RobertWalraven-ESG,51,177.1,95.1,228.3,1.9,35.3,226.0,1184.7
JHUAPL-Bucky,51,177.9,62.3,298.0,0.9,29.7,172.7,1738.7
BPagano-RtDriven,51,183.5,81.9,344.3,5.4,32.0,209.1,2277.0
epiforecasts-ensemble1,49,185.5,49.4,284.4,0.3,15.2,263.2,1223.4
CU-select,51,187.3,105.0,272.8,1.0,35.5,245.0,1697.0
Covid19Sim-Simulator,51,234.7,125.3,331.6,2.7,39.8,328.2,1804.4
WalmartLabsML-LogForecasting,51,314.2,162.2,427.7,0.4,54.5,437.4,2472.5
TTU-squider,51,335.6,205.5,435.1,0.0,59.9,466.8,2370.6
