,count,mean,median,std,min,25%,75%,max
Caltech-CS156,51,124.5,79.2,177.1,4.5,27.9,172.1,1178.9
UMass-MechBayes,51,139.9,47.0,236.5,0.0,16.0,173.0,1379.0
GT-DeepCOVID,50,146.6,70.9,269.9,2.1,26.7,127.1,1672.9
COVIDhub-ensemble,51,147.1,76.0,206.6,1.0,34.5,169.0,1248.0
Karlen-pypm,51,160.8,74.6,220.9,1.2,33.0,193.3,1340.0
LNQ-ens1,51,166.9,107.8,209.2,1.2,46.7,229.1,1285.5
SteveMcConnell-CovidComplete,51,167.0,79.0,281.4,2.0,29.0,184.0,1536.0
Google_Harvard-CPF,51,186.4,118.7,231.4,1.6,45.6,228.6,1313.3
OliverWyman-Navigator,51,191.4,106.9,270.2,1.9,23.9,249.3,1532.3
epiforecasts-ensemble1,51,192.9,63.0,293.1,1.6,26.1,195.3,1334.9
CovidAnalytics-DELPHI,51,195.7,96.0,297.6,4.0,41.0,188.5,1332.0
USC-SI_kJalpha,51,198.6,94.0,298.6,0.0,30.0,229.0,1293.0
CMU-TimeSeries,51,201.8,132.0,210.9,3.0,41.5,278.5,1035.0
MOBS-GLEAM_COVID,50,203.2,129.9,278.3,0.3,32.3,243.0,1314.0
MIT_CritData-GBCF,51,206.7,129.0,214.2,2.0,52.5,309.5,1047.0
UCSD_NEU-DeepGLEAM,50,221.2,134.5,274.5,3.3,50.5,274.0,1360.3
Baseline,51,221.3,96.7,388.8,0.7,49.3,264.6,2358.6
COVIDhub-baseline,51,227.4,101.6,375.5,4.0,41.5,271.8,2250.6
UCSB-ACTS,51,233.4,130.2,280.0,3.2,41.1,276.9,1371.7
UCLA-SuEIR,51,239.3,124.2,398.3,0.6,47.4,237.9,2454.6
JCB-PRM,51,244.0,168.3,304.8,4.0,61.3,294.8,1798.2
BPagano-RtDriven,51,249.0,138.0,339.1,0.2,55.6,260.5,1579.3
IowaStateLW-STEM,49,253.4,148.0,362.0,1.0,44.5,277.5,2233.0
RobertWalraven-ESG,51,258.3,166.8,333.9,6.9,62.2,345.6,1897.0
Covid19Sim-Simulator,51,262.2,134.9,379.7,1.8,50.6,313.5,2126.1
Microsoft-DeepSTIA,50,266.3,158.3,297.3,0.6,83.4,305.7,1447.7
JHU_CSSE-DECOM,51,269.0,139.0,479.1,1.0,24.0,280.5,3129.0
DDS-NBDS,51,272.3,123.2,443.4,0.0,37.9,353.9,2758.8
UT-Mobility,51,277.8,140.0,353.2,2.0,49.5,381.2,1808.5
CU-select,51,299.0,151.0,489.9,11.0,60.5,346.0,3051.0
LANL-GrowthRate,51,316.5,114.0,670.1,2.0,22.8,216.5,3493.5
UA-EpiCovDA,51,317.9,128.0,499.1,0.0,28.0,386.5,2394.0
UMich-RidgeTfReg,50,320.4,149.9,486.6,2.2,61.0,384.5,2699.3
JHU_IDD-CovidSP,51,329.4,173.5,500.1,3.1,81.8,390.3,3211.3
AIpert-pwllnod,51,332.3,123.9,492.8,3.5,50.1,365.7,2379.7
IHME-CurveFit,51,338.6,197.6,403.2,1.9,54.6,502.7,1966.8
Columbia_UNC-SurvCon,51,383.0,118.0,737.7,5.0,48.0,391.5,3823.0
PSI-DRAFT,51,397.2,231.0,660.9,1.0,55.2,503.0,3846.5
JHUAPL-Bucky,51,416.4,166.7,712.5,1.2,48.1,496.2,3745.6
TTU-squider,51,447.4,180.8,637.4,1.5,43.7,547.9,3213.7
Wadhwani_AI-BayesOpt,44,460.0,280.6,573.4,0.2,103.8,548.4,2784.4
WalmartLabsML-LogForecasting,51,847.8,510.6,1091.9,6.3,162.3,1041.7,5998.7
