,mean_rank
Karlen-pypm,5.9
JHUAPL-Bucky,6.0
JCB-PRM,6.4
LANL-GrowthRate,6.9
Covid19Sim-Simulator,7.0
COVIDhub-baseline,7.2
UCLA-SuEIR,7.8
IowaStateLW-STEM,7.9
CovidAnalytics-DELPHI,8.0
IHME-CurveFit,8.4
Wadhwani_AI-BayesOpt,9.0
JHU_IDD-CovidSP,9.5
PSI-DRAFT,9.5
NotreDame-mobility,10.5
Columbia_UNC-SurvCon,11.4
WalmartLabsML-LogForecasting,14.8
