,total_deaths_2020-12-06,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JCB-PRM,285550,377361.0,379070,95062.0,93520,1542.0,1.6%
LANL-GrowthRate,285550,371972.0,379070,89673.0,93520,-3847.0,-4.1%
IHME-CurveFit,285550,371714.2,379070,89415.2,93520,-4104.8,-4.4%
Karlen-pypm,285550,380695.1,379070,98396.1,93520,4876.1,5.2%
UCM_MESALab-FoGSEIR,285550,381008.0,379070,98709.0,93520,5189.0,5.5%
PSI-DRAFT,285550,369144.5,379070,86845.5,93520,-6674.5,-7.1%
IBF-TimeSeries,285550,368523.0,379070,86224.0,93520,-7296.0,-7.8%
QJHong-Encounter,285550,366071.8,379070,83772.8,93520,-9747.2,-10.4%
JHUAPL-Bucky,285550,363020.0,379070,80721.0,93520,-12799.0,-13.7%
Covid19Sim-Simulator,285550,360461.7,379070,78162.7,93520,-15357.3,-16.4%
Columbia_UNC-SurvCon,285550,359862.0,379070,77563.0,93520,-15957.0,-17.1%
UCLA-SuEIR,285550,359689.2,379070,77390.2,93520,-16129.8,-17.2%
Baseline,285550,357225.3,379070,74926.3,93520,-18593.7,-19.9%
COVIDhub-baseline,285550,356901.9,379070,74602.9,93520,-18917.1,-20.2%
IowaStateLW-STEM,285550,356320.0,379070,74021.0,93520,-19499.0,-20.9%
CovidAnalytics-DELPHI,285550,355436.0,379070,73137.0,93520,-20383.0,-21.8%
JHU_IDD-CovidSP,285550,343571.2,379070,61272.2,93520,-32247.8,-34.5%
NotreDame-mobility,285550,335900.8,379070,53601.8,93520,-39918.2,-42.7%
WalmartLabsML-LogForecasting,285550,304793.6,379070,22494.6,93520,-71025.4,-75.9%
Wadhwani_AI-BayesOpt,285550,,379070,,93520,,
