,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,639.6,290.0,1042.2,16.7,121.5,634.1,6083.1
IowaStateLW-STEM,49,789.1,394.0,1336.8,8.0,129.5,723.5,7720.0
JCB-PRM,51,874.5,416.8,1246.8,5.4,168.7,897.9,6213.8
UCLA-SuEIR,51,891.6,447.4,1418.3,9.9,145.7,868.6,7760.2
Covid19Sim-Simulator,51,929.3,370.2,1419.6,1.3,186.3,854.6,6289.2
Baseline,51,985.4,459.9,1466.7,1.4,232.6,988.4,7798.3
COVIDhub-baseline,51,1005.9,433.6,1486.8,12.5,267.1,1182.0,8101.6
JHUAPL-Bucky,51,1049.2,291.5,2351.6,1.2,88.3,999.8,15993.8
USACE-ERDC_SEIR,51,1677.3,548.2,2782.4,7.2,124.6,1902.0,13772.9
WalmartLabsML-LogForecasting,51,1924.8,1204.2,2095.9,49.4,651.1,2178.3,9265.6
Columbia_UNC-SurvCon,51,4371.6,1765.0,6695.9,3.0,556.5,5809.0,37027.0
