,total_deaths_2020-08-30,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,183204,408728.6,379070,225662.6,195866,29796.6,15.2%
Baseline,183204,301224.9,379070,118158.9,195866,-77707.1,-39.7%
STH-3PU,183204,278058.0,379070,94992.0,195866,-100874.0,-51.5%
IowaStateLW-STEM,183204,272997.0,379070,89931.0,195866,-105935.0,-54.1%
Covid19Sim-Simulator,183204,229626.8,379070,46560.8,195866,-149305.2,-76.2%
