,count,mean,median,std,min,25%,75%,max
Caltech-CS156,51,219.2,99.1,398.4,0.1,22.0,225.7,2388.3
UMass-MechBayes,51,226.8,129.0,295.2,8.0,51.0,272.5,1651.0
USC-SI_kJalpha,51,232.3,138.0,344.7,1.0,43.5,257.0,1806.0
SteveMcConnell-CovidComplete,51,233.0,124.0,453.8,2.0,41.5,214.5,2939.0
LNQ-ens1,51,238.7,108.8,303.1,10.0,56.5,277.4,1525.6
COVIDhub-ensemble,51,255.0,96.0,493.6,1.0,24.0,212.0,2939.0
Google_Harvard-CPF,51,263.6,149.2,326.8,5.4,63.6,311.7,1684.0
Karlen-pypm,51,280.3,167.5,446.1,1.1,56.9,253.2,2662.1
epiforecasts-ensemble1,51,293.4,113.5,447.0,1.1,35.1,396.6,1985.5
UA-EpiCovDA,51,294.6,139.0,359.9,4.0,47.5,408.5,1757.0
LANL-GrowthRate,51,311.3,108.0,555.2,1.0,35.5,280.5,3222.5
CU-select,51,320.7,196.0,394.1,2.0,76.0,390.5,2167.0
JHUAPL-Bucky,51,321.2,158.9,377.1,3.4,44.4,523.8,1554.5
MIT_CritData-GBCF,51,326.4,172.0,491.4,3.0,63.5,468.5,3257.0
GT-DeepCOVID,50,336.1,157.6,596.6,2.7,60.8,292.0,3416.5
JCB-PRM,51,338.6,190.6,435.6,0.7,72.4,350.3,2018.0
Microsoft-DeepSTIA,50,358.6,168.0,492.9,0.8,80.4,385.7,2779.5
JHU_CSSE-DECOM,51,366.9,227.0,521.2,2.0,82.0,471.5,3489.0
UT-Mobility,51,391.0,179.5,568.6,5.0,75.5,440.5,3267.5
CMU-TimeSeries,51,400.5,222.0,431.2,6.0,79.5,588.5,2070.0
OliverWyman-Navigator,51,401.4,164.6,601.2,6.5,76.1,472.6,3391.2
BPagano-RtDriven,51,403.3,240.6,517.3,0.5,68.5,400.3,1961.0
Covid19Sim-Simulator,51,404.6,150.3,638.9,8.0,53.6,511.7,3921.6
IowaStateLW-STEM,49,405.1,159.0,615.5,6.0,59.5,502.0,3823.0
Columbia_UNC-SurvCon,51,422.9,271.0,520.6,0.0,69.5,495.0,2498.0
COVIDhub-baseline,51,423.3,215.8,720.8,3.0,60.4,430.5,4390.9
Baseline,51,430.7,228.4,719.8,0.7,69.3,407.7,4371.9
MOBS-GLEAM_COVID,50,431.0,189.7,723.4,12.5,79.0,357.5,4233.9
UCSB-ACTS,51,450.3,205.8,655.6,4.0,86.6,495.7,3939.3
UCLA-SuEIR,51,450.6,201.7,745.7,2.3,86.8,471.2,4577.5
UCSD_NEU-DeepGLEAM,50,454.4,221.8,715.2,12.4,113.2,404.4,4115.7
CovidAnalytics-DELPHI,51,464.9,194.0,945.3,3.0,89.0,502.5,6341.0
IHME-CurveFit,51,497.1,281.8,628.6,3.8,79.4,673.3,2950.8
RobertWalraven-ESG,51,540.7,273.4,671.2,7.4,98.1,624.9,2620.7
JHU_IDD-CovidSP,51,554.1,338.6,649.3,4.6,73.0,826.3,3216.2
Wadhwani_AI-BayesOpt,45,556.8,298.7,720.9,6.2,124.8,627.1,3016.6
TTU-squider,51,563.5,298.1,675.3,6.7,111.5,886.2,3049.3
NotreDame-mobility,51,883.2,281.5,1418.6,2.3,165.7,727.9,6451.1
PSI-DRAFT,51,892.3,293.0,1906.3,1.0,110.5,922.8,12851.5
DDS-NBDS,51,902.8,361.0,1304.8,15.9,120.3,934.1,5711.6
WalmartLabsML-LogForecasting,51,1131.8,671.8,1403.1,10.0,268.1,1343.7,7392.1
