,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,614.3,235.2,1002.8,17.7,124.2,546.1,5738.7
Covid19Sim-Simulator,51,676.8,303.6,961.5,8.3,122.0,847.7,4849.3
JHUAPL-Bucky,51,691.8,373.7,812.6,0.9,153.1,989.7,4140.1
JHU_IDD-CovidSP,51,785.2,462.0,919.1,3.0,155.2,934.7,4191.8
IowaStateLW-STEM,49,796.4,437.5,1232.6,0.5,185.0,701.0,7462.0
LANL-GrowthRate,51,957.7,412.0,1411.6,3.0,116.0,1123.0,7985.0
COVIDhub-baseline,51,985.5,562.3,1425.3,11.0,215.8,1042.6,7927.0
Baseline,51,1004.2,574.1,1457.2,1.4,187.1,1077.6,8065.7
UCLA-SuEIR,51,1045.3,591.7,1484.1,6.9,222.9,1169.0,7866.9
Columbia_UNC-SurvCon,51,1052.1,468.0,1573.8,5.0,181.0,1194.5,7635.0
NotreDame-mobility,51,1068.3,550.0,1598.8,23.7,158.7,1036.2,8504.2
PSI-DRAFT,51,1154.8,543.0,1596.6,3.0,221.5,1180.2,6294.5
USACE-ERDC_SEIR,51,1556.7,449.6,2776.3,5.1,141.3,1434.7,15276.8
WalmartLabsML-LogForecasting,51,1750.2,1092.2,1947.2,39.9,568.3,1980.4,9057.3
