,mean_rank
JCB-PRM,5.1
JHUAPL-Bucky,5.8
Covid19Sim-Simulator,5.8
JHU_IDD-CovidSP,5.9
IowaStateLW-STEM,6.1
Columbia_UNC-SurvCon,6.4
LANL-GrowthRate,6.8
COVIDhub-baseline,7.2
USACE-ERDC_SEIR,7.3
PSI-DRAFT,7.6
UCLA-SuEIR,7.6
NotreDame-mobility,7.7
WalmartLabsML-LogForecasting,11.7
