,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,828.9,420.9,1315.8,2.5,191.2,677.8,6678.8
BPagano-RtDriven,51,1003.2,584.1,1365.9,6.0,116.5,1245.3,7090.7
COVIDhub-baseline,51,1379.3,813.8,1813.5,12.1,272.3,1495.9,9113.3
IowaStateLW-STEM,49,1380.3,790.0,1855.0,13.0,220.0,1379.0,9432.0
Baseline,51,1390.6,850.3,1821.3,16.0,251.0,1421.8,9171.3
UCLA-SuEIR,51,1778.5,1069.2,2092.3,50.6,447.3,2029.3,9309.4
JHUAPL-Bucky,51,1798.1,771.7,2478.8,3.4,277.6,2372.8,12525.1
USACE-ERDC_SEIR,51,1978.8,400.0,3383.2,8.2,153.9,2008.4,15951.4
WalmartLabsML-LogForecasting,51,2151.7,1428.8,2275.1,57.9,723.0,2412.6,9539.3
Columbia_UNC-SurvCon,50,8068.6,3095.0,13980.5,11.0,609.5,7997.5,72550.0
