,total_deaths_2020-11-29,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
JCB-PRM,267270,372544.8,372530,105671.8,105260,411.8,0.4%
QJHong-Encounter,267270,369483.6,372530,102610.6,105260,-2649.4,-2.5%
JHUAPL-Bucky,267270,355292.8,372530,88419.8,105260,-16840.2,-16.0%
Covid19Sim-Simulator,267270,389476.3,372530,122603.3,105260,17343.3,16.5%
IBF-TimeSeries,267270,341962.0,372530,75089.0,105260,-30171.0,-28.7%
JHU_IDD-CovidSP,267270,340404.8,372530,73531.8,105260,-31728.2,-30.1%
IowaStateLW-STEM,267270,339044.0,372530,72171.0,105260,-33089.0,-31.4%
Columbia_UNC-SurvCon,267270,338589.0,372530,71716.0,105260,-33544.0,-31.9%
COVIDhub-baseline,267270,326678.8,372530,59805.8,105260,-45454.2,-43.2%
Baseline,267270,325485.4,372530,58612.4,105260,-46647.6,-44.3%
PSI-DRAFT,267270,325182.0,372530,58309.0,105260,-46951.0,-44.6%
NotreDame-mobility,267270,324467.9,372530,57594.9,105260,-47665.1,-45.3%
UCLA-SuEIR,267270,320480.3,372530,53607.3,105260,-51652.7,-49.1%
LANL-GrowthRate,267270,319641.0,372530,52768.0,105260,-52492.0,-49.9%
USACE-ERDC_SEIR,267270,439001.2,372530,172128.2,105260,66868.2,63.5%
WalmartLabsML-LogForecasting,267270,290719.1,372530,23846.1,105260,-81413.9,-77.3%
