,total_deaths_2020-10-18,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IHME-CurveFit,220303,334994.6,379070,115320.6,158767,-43446.4,-27.4%
BPagano-RtDriven,220303,316983.2,379070,97309.2,158767,-61457.8,-38.7%
Baseline,220303,277845.1,379070,58171.1,158767,-100595.9,-63.4%
STH-3PU,220303,272850.0,379070,53176.0,158767,-105591.0,-66.5%
UCLA-SuEIR,220303,266572.5,379070,46898.5,158767,-111868.5,-70.5%
Covid19Sim-Simulator,220303,264285.6,379070,44611.6,158767,-114155.4,-71.9%
IowaStateLW-STEM,220303,264088.0,379070,44414.0,158767,-114353.0,-72.0%
