,actual_deaths,Baseline,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,STH-3PU,error-Baseline,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-STH-3PU,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-STH-3PU
Ohio,9599,6996.3,4885.1,10215.4,6598.0,,-2602.7,-4713.9,616.4,-3001.0,,False,True,False,
Oklahoma,2738,2016.7,1422.0,3684.4,1498.0,,-721.3,-1316.0,946.4,-1240.0,,False,False,False,
Oregon,1603,992.9,758.5,4061.5,757.0,,-610.1,-844.5,2458.5,-846.0,,False,False,False,
Pennsylvania,17626,9622.1,8346.0,17774.0,8543.0,,-8003.9,-9280.0,148.0,-9083.0,,False,True,False,
Rhode Island,1916,1208.7,1110.7,1594.4,1310.0,,-699.3,-797.3,-313.6,-598.0,,False,True,True,
South Carolina,5758,7170.4,2743.9,6486.5,4192.0,,1412.4,-3014.1,728.5,-1566.0,,False,True,False,
South Dakota,1570,319.9,618.9,501.5,363.0,,-1250.1,-951.1,-1068.5,-1207.0,,True,True,True,
Tennessee,7704,5558.3,2572.3,7181.0,3982.0,,-2145.7,-5131.7,-523.0,-3722.0,,False,True,False,
Texas,30313,37572.9,17920.7,39172.1,37594.0,24248.0,7603.9,-12048.3,9203.1,7625.0,-5721.0,False,False,False,True
Utah,1390,821.9,797.2,2207.5,925.0,,-568.1,-592.8,817.5,-465.0,,False,False,True,
Vermont,156,58.0,66.2,64.5,60.0,,-98.0,-89.8,-91.5,-96.0,,True,True,True,
Virginia,5381,4174.7,3431.4,4486.2,3040.0,,-1206.3,-1949.6,-894.8,-2341.0,,False,True,False,
Washington,3698,3491.3,3071.1,8311.4,2626.0,,-220.7,-640.9,4599.4,-1086.0,,False,False,False,
West Virginia,1570,556.3,248.1,967.2,399.0,,-1013.7,-1321.9,-602.8,-1171.0,,False,True,False,
Wisconsin,5567,1915.0,2537.8,3794.2,1748.0,,-3598.0,-2975.2,-1718.8,-3765.0,,True,True,False,
Wyoming,489,176.0,77.3,34.0,47.0,,-313.0,-411.7,-455.0,-442.0,,False,False,False,
US,372530,310837.7,214513.9,411487.9,268800.0,278052.0,-61330.3,-157654.1,39319.9,-103368.0,-94116.0,False,True,False,False
