,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1549,1600.1,1643.7,1768.1,51.1,94.7,219.1,False,False
Argentina,9739,7091.7,7459.6,11005.2,-2647.3,-2279.4,1266.2,True,True
Australia,753,436.3,456.9,492.3,-316.7,-296.1,-260.7,True,True
Austria,735,747.1,754.1,715.8,12.1,19.1,-19.2,False,False
Bangladesh,4447,4251.7,4183.3,4634.9,-195.3,-263.7,187.9,False,True
Belarus,705,727.3,692.5,672.2,22.3,-12.5,-32.8,True,False
Belgium,9906,9961.6,9915.1,9896.0,55.6,9.1,-10.0,True,True
Bolivia,5398,5921.6,5618.2,5461.3,523.6,220.2,63.3,True,True
Brazil,126203,128589.7,125850.5,135774.3,2386.7,-352.5,9571.3,True,False
Bulgaria,671,621.1,635.0,562.1,-49.9,-36.0,-108.9,True,False
Canada,9192,9262.0,9146.7,9219.1,70.0,-45.3,27.1,True,True
Chile,11551,12017.1,11116.0,11735.1,466.1,-435.0,184.1,True,True
Colombia,21156,22214.9,22396.6,24443.2,1058.9,1240.6,3287.2,False,False
Croatia,197,212.1,240.6,142.6,15.1,43.6,-54.4,False,False
Cuba,100,87.0,95.4,87.9,-13.0,-4.6,-12.1,True,True
Cyprus,21,19.0,21.2,19.3,-2.0,0.2,-1.7,True,True
Czechia,431,447.1,466.8,398.1,16.1,35.8,-32.9,False,False
Denmark,627,624.7,641.8,625.1,-2.3,14.8,-1.9,False,True
Dominican Republic,1840,1736.6,1715.1,1544.8,-103.4,-124.9,-295.2,False,False
Ecuador,6724,6809.4,6676.5,19559.7,85.4,-47.5,12835.7,True,False
Egypt,5511,6123.0,5872.7,6143.6,612.0,361.7,632.6,True,False
Estonia,64,33.9,66.5,68.8,-30.1,2.5,4.8,True,True
Finland,336,329.0,340.0,327.7,-7.0,4.0,-8.3,True,False
France,30730,30622.6,30666.3,31432.7,-107.4,-63.7,702.7,True,False
Germany,9329,9299.7,9411.3,9278.7,-29.3,82.3,-50.3,False,False
Greece,280,237.1,238.4,206.2,-42.9,-41.6,-73.8,True,False
Honduras,2006,2644.7,2569.0,3254.7,638.7,563.0,1248.7,True,False
Hungary,624,601.9,621.6,623.1,-22.1,-2.4,-0.9,True,True
Iceland,10,10.0,11.0,10.5,0.0,1.0,0.5,False,False
Indonesia,7940,7446.0,8289.3,10992.4,-494.0,349.3,3052.4,True,False
Iran,22154,24427.1,23550.8,25629.2,2273.1,1396.8,3475.2,True,False
Ireland,1777,1758.1,1785.6,1855.8,-18.9,8.6,78.8,True,False
Israel,1007,856.6,909.5,1178.7,-150.4,-97.5,171.7,True,False
Italy,35534,35382.3,35387.4,35849.9,-151.7,-146.6,315.9,True,False
Japan,1361,1085.9,1172.7,983.1,-275.1,-188.3,-377.9,True,False
Kuwait,540,573.6,601.7,552.8,33.6,61.7,12.8,False,True
Latvia,35,36.9,35.0,31.9,1.9,0.0,-3.1,True,False
Lithuania,86,80.0,85.3,80.9,-6.0,-0.7,-5.1,True,True
Luxembourg,124,141.3,149.0,113.8,17.3,25.0,-10.2,False,True
Malaysia,128,129.9,135.2,124.4,1.9,7.2,-3.6,False,False
Malta,14,9.0,10.1,9.3,-5.0,-3.9,-4.7,True,True
Mexico,67326,67495.1,67037.7,69500.8,169.1,-288.3,2174.8,False,False
Moldova,1063,1063.0,1054.4,1020.0,0.0,-8.6,-43.0,False,False
Morocco,1329,717.1,967.6,736.1,-611.9,-361.4,-592.9,True,True
Netherlands,6275,6125.3,6227.3,6260.5,-149.7,-47.7,-14.5,True,True
Nigeria,1054,1033.7,1092.4,1119.5,-20.3,38.4,65.5,False,False
Norway,264,255.0,265.2,255.8,-9.0,1.2,-8.2,True,True
Pakistan,6340,6724.0,6726.4,6800.2,384.0,386.4,460.2,False,False
Panama,2075,2330.7,2471.5,2639.9,255.7,396.5,564.9,False,False
Peru,29554,28216.0,26982.2,37093.9,-1338.0,-2571.8,7539.9,False,False
Philippines,3790,2675.9,3130.1,1778.2,-1114.1,-659.9,-2011.8,True,False
Poland,2113,2022.4,2094.2,1896.0,-90.6,-18.8,-217.0,True,False
Portugal,1838,1840.0,1867.3,1797.0,2.0,29.3,-41.0,False,False
Romania,3850,3510.7,3585.6,3236.7,-339.3,-264.4,-613.3,True,False
Russia,17707,18256.9,17956.2,17677.9,549.9,249.2,-29.1,True,True
Saudi Arabia,4049,3810.7,3798.2,3770.3,-238.3,-250.8,-278.7,False,False
Serbia,723,862.0,876.0,812.8,139.0,153.0,89.8,False,True
Slovakia,37,33.9,32.1,28.2,-3.1,-4.9,-8.8,False,False
Slovenia,135,139.4,132.3,128.6,4.4,-2.7,-6.4,True,False
South Africa,14779,16122.9,15648.7,19040.2,1343.9,869.7,4261.2,True,False
South Korea,334,310.7,321.6,314.6,-23.3,-12.4,-19.4,True,True
Spain,29418,28508.1,29288.0,28982.4,-909.9,-130.0,-435.6,True,True
Sweden,5835,5966.4,5962.8,6042.1,131.4,127.8,207.1,True,False
Switzerland,2013,2000.4,2005.4,2006.8,-12.6,-7.6,-6.2,True,True
Turkey,6620,6286.6,6284.8,6301.6,-333.4,-335.2,-318.4,False,True
Ukraine,2863,2351.3,2337.5,2147.4,-511.7,-525.5,-715.6,False,False
United Arab Emirates,388,385.0,386.6,364.6,-3.0,-1.4,-23.4,True,False
United Kingdom,41638,48466.9,48249.2,48567.0,6828.9,6611.2,6929.0,True,False
