,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1549,1537.4,1630.0,1549.0,-11.6,81.0,-0.0,False,True
Argentina,9739,5105.7,5568.0,7529.9,-4633.3,-4171.0,-2209.1,True,True
Australia,753,225.9,222.0,126.2,-527.1,-531.0,-626.8,False,False
Austria,735,731.6,751.0,727.0,-3.4,16.0,-8.0,False,False
Bangladesh,4447,4442.0,4248.0,5363.8,-5.0,-199.0,916.8,False,False
Belarus,705,739.0,749.0,645.0,34.0,44.0,-60.0,False,False
Belgium,9906,9923.4,9873.0,10143.7,17.4,-33.0,237.7,False,False
Bolivia,5398,4509.9,4318.0,5821.4,-888.1,-1080.0,423.4,False,True
Brazil,126203,130148.6,121997.0,139742.2,3945.6,-4206.0,13539.2,False,False
Bulgaria,671,519.4,536.0,515.8,-151.6,-135.0,-155.2,True,False
Canada,9192,9355.4,9262.0,9942.8,163.4,70.0,750.8,True,False
Chile,11551,18953.3,10708.0,10601.9,7402.3,-843.0,-949.1,True,True
Colombia,21156,16534.9,16401.0,22431.4,-4621.1,-4755.0,1275.4,False,True
Croatia,197,126.9,154.0,129.5,-70.1,-43.0,-67.5,True,True
Cuba,100,87.0,95.0,87.3,-13.0,-5.0,-12.7,True,True
Cyprus,21,19.0,23.0,19.5,-2.0,2.0,-1.5,False,True
Czechia,431,407.0,404.0,350.7,-24.0,-27.0,-80.3,False,False
Denmark,627,624.7,629.0,632.8,-2.3,2.0,5.8,True,False
Dominican Republic,1840,1557.0,1954.0,1878.0,-283.0,114.0,38.0,True,True
Ecuador,6724,7137.0,7036.0,15034.4,413.0,312.0,8310.4,True,False
Egypt,5511,7346.6,6905.0,6773.8,1835.6,1394.0,1262.8,True,True
Estonia,64,69.0,74.0,68.9,5.0,10.0,4.9,False,True
Finland,336,321.1,341.0,334.2,-14.9,5.0,-1.8,True,True
France,30730,31169.9,30485.0,32203.7,439.9,-245.0,1473.7,True,False
Germany,9329,9236.0,9262.0,9621.0,-93.0,-67.0,292.0,True,False
Greece,280,200.9,205.0,192.9,-79.1,-75.0,-87.1,True,False
Honduras,2006,1764.0,2190.0,2327.5,-242.0,184.0,321.5,True,False
Hungary,624,602.9,640.0,642.4,-21.1,16.0,18.4,True,True
Iceland,10,10.0,11.0,10.4,0.0,1.0,0.4,False,False
Indonesia,7940,7825.3,9059.0,11341.7,-114.7,1119.0,3401.7,False,False
Iran,22154,23506.9,23521.0,23583.0,1352.9,1367.0,1429.0,False,False
Ireland,1777,1801.0,1789.0,1836.3,24.0,12.0,59.3,True,False
Israel,1007,731.3,849.0,1129.5,-275.7,-158.0,122.5,True,True
Italy,35534,35669.0,35340.0,36128.0,135.0,-194.0,594.0,False,False
Japan,1361,1006.6,1209.0,987.5,-354.4,-152.0,-373.5,True,False
Kuwait,540,531.4,511.0,580.3,-8.6,-29.0,40.3,False,False
Latvia,35,37.9,34.0,30.6,2.9,-1.0,-4.4,True,False
Lithuania,86,86.9,91.0,79.6,0.9,5.0,-6.4,False,False
Luxembourg,124,111.0,121.0,123.5,-13.0,-3.0,-0.5,True,True
Malaysia,128,129.9,139.0,119.5,1.9,11.0,-8.5,False,False
Malta,14,9.0,10.0,9.2,-5.0,-4.0,-4.8,True,True
Mexico,67326,67833.1,63888.0,69093.4,507.1,-3438.0,1767.4,False,False
Moldova,1063,972.0,982.0,1084.0,-91.0,-81.0,21.0,True,True
Netherlands,6275,6148.1,6203.0,6349.6,-126.9,-72.0,74.6,True,True
Nigeria,1054,1125.0,1260.0,1587.9,71.0,206.0,533.9,False,False
Norway,264,275.6,263.0,250.7,11.6,-1.0,-13.3,True,False
Panama,2075,2378.3,2446.0,2623.4,303.3,371.0,548.4,False,False
Peru,29554,22217.9,21321.0,34116.6,-7336.1,-8233.0,4562.6,False,True
Philippines,3790,3867.6,3495.0,1621.0,77.6,-295.0,-2169.0,False,False
Poland,2113,1987.4,1932.0,1889.6,-125.6,-181.0,-223.4,False,False
Portugal,1838,1887.9,1930.0,3096.1,49.9,92.0,1258.1,False,False
Romania,3850,2999.7,3057.0,3502.8,-850.3,-793.0,-347.2,True,True
Russia,17707,19214.4,18292.0,22323.1,1507.4,585.0,4616.1,True,False
Serbia,723,1013.7,1085.0,3379.9,290.7,362.0,2656.9,False,False
Slovakia,37,28.0,32.0,28.3,-9.0,-5.0,-8.7,True,True
Slovenia,135,118.9,116.0,119.7,-16.1,-19.0,-15.3,False,True
South Korea,334,344.0,321.0,295.4,10.0,-13.0,-38.6,False,False
Spain,29418,28536.6,28590.0,29235.4,-881.4,-828.0,-182.6,True,True
Sweden,5835,6256.7,5914.0,5839.0,421.7,79.0,4.0,True,True
Switzerland,2013,1975.9,2005.0,1991.1,-37.1,-8.0,-21.9,True,True
Turkey,6620,6368.7,6260.0,6179.2,-251.3,-360.0,-440.8,False,False
Ukraine,2863,2217.1,2127.0,2438.6,-645.9,-736.0,-424.4,False,True
United Arab Emirates,388,380.1,399.0,412.8,-7.9,11.0,24.8,False,False
United Kingdom,41638,48683.3,47726.0,47665.2,7045.3,6088.0,6027.2,True,True
