,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,700,1457.4,936.0,457.1,757.4,236.0,-242.9,True,True
Belgium,9732,26215.4,12090.0,8039.0,16483.4,2358.0,-1693.0,True,True
Bulgaria,216,170.1,130.0,47.2,-45.9,-86.0,-168.8,False,False
Croatia,107,283.6,149.0,55.9,176.6,42.0,-51.1,True,True
Cyprus,19,21.9,37.0,17.5,2.9,18.0,-1.5,False,True
Czechia,349,659.1,517.0,194.0,310.1,168.0,-155.0,True,True
Denmark,604,1163.3,727.0,683.1,559.3,123.0,79.1,True,True
Estonia,69,187.9,115.0,56.7,118.9,46.0,-12.3,True,True
Finland,328,468.6,327.0,118.5,140.6,-1.0,-209.5,True,False
France,29781,72302.3,39383.0,22555.3,42521.3,9602.0,-7225.7,True,True
Germany,8968,20002.6,12418.0,4957.4,11034.6,3450.0,-4010.6,True,True
Greece,191,260.9,231.0,119.2,69.9,40.0,-71.8,True,False
Hungary,578,1076.1,647.0,305.2,498.1,69.0,-272.8,True,True
Ireland,1734,3330.6,1923.0,889.9,1596.6,189.0,-844.1,True,True
Italy,34716,60732.7,39521.0,26007.4,26016.7,4805.0,-8708.6,True,True
Latvia,30,5.0,22.0,80.0,-25.0,-8.0,50.0,True,False
Lithuania,78,153.3,114.0,39.2,75.3,36.0,-38.8,True,True
Luxembourg,110,142.0,159.0,116.4,32.0,49.0,6.4,False,True
Malta,9,3.0,19.0,14.4,-6.0,10.0,5.4,False,True
Netherlands,6124,13061.3,8049.0,6814.3,6937.3,1925.0,690.3,True,True
Norway,249,529.7,359.0,279.9,280.7,110.0,30.9,True,True
Poland,1435,1621.7,1020.0,646.2,186.7,-415.0,-788.8,False,False
Portugal,1561,2784.0,2503.0,980.1,1223.0,942.0,-580.9,True,True
Romania,1589,1781.7,1387.0,617.7,192.7,-202.0,-971.3,False,False
Slovakia,28,110.6,58.0,252.0,82.6,30.0,224.0,True,False
Slovenia,109,281.0,170.0,70.3,172.0,61.0,-38.7,True,True
Spain,28341,52429.6,30073.0,23679.6,24088.6,1732.0,-4661.4,True,True
Sweden,5460,7858.4,4370.0,5887.3,2398.4,-1090.0,427.3,True,True
Switzerland,1962,4222.0,2489.0,1583.6,2260.0,527.0,-378.4,True,True
United Kingdom,40373,69974.1,36513.0,37520.5,29601.1,-3860.0,-2852.5,True,True
