,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,1207,771.3,916.0,601.4,-435.7,-291.0,-605.6,True,False
Austria,700,693.4,736.0,645.8,-6.6,36.0,-54.2,False,False
Belgium,9732,11371.4,10125.0,10524.5,1639.4,393.0,792.5,True,True
Brazil,57070,45374.4,61027.0,52965.3,-11695.6,3957.0,-4104.7,True,True
Bulgaria,216,207.6,222.0,175.5,-8.4,6.0,-40.5,True,False
Canada,8576,11244.7,10430.0,9332.5,2668.7,1854.0,756.5,True,True
Chile,5347,1258.3,1660.0,628.5,-4088.7,-3687.0,-4718.5,True,False
Colombia,2939,1224.1,1839.0,1450.7,-1714.9,-1100.0,-1488.3,True,True
Croatia,107,124.3,148.0,126.3,17.3,41.0,19.3,False,False
Cyprus,19,22.9,23.0,10.0,3.9,4.0,-9.0,False,False
Czechia,349,403.4,381.0,387.1,54.4,32.0,38.1,True,True
Denmark,604,664.1,684.0,723.9,60.1,80.0,119.9,False,False
Dominican Republic,718,662.3,612.0,766.4,-55.7,-106.0,48.4,False,True
Ecuador,4424,6303.0,5709.0,5158.5,1879.0,1285.0,734.5,True,True
Egypt,2708,1245.0,1536.0,1363.7,-1463.0,-1172.0,-1344.3,True,True
Estonia,69,80.6,87.0,64.5,11.6,18.0,-4.5,False,True
Finland,328,479.6,442.0,402.3,151.6,114.0,74.3,True,True
France,29781,38232.1,33737.0,30788.1,8451.1,3956.0,1007.1,True,True
Germany,8968,10263.9,9804.0,9663.9,1295.9,836.0,695.9,True,True
Greece,191,233.3,202.0,164.3,42.3,11.0,-26.7,True,True
Hungary,578,673.6,635.0,666.6,95.6,57.0,88.6,True,True
Iceland,10,10.0,12.0,20.1,0.0,2.0,10.1,False,False
Ireland,1734,2040.9,1852.0,1734.5,306.9,118.0,0.5,True,True
Israel,317,389.1,336.0,271.8,72.1,19.0,-45.2,True,True
Italy,34716,39803.4,36621.0,34784.9,5087.4,1905.0,68.9,True,True
Latvia,30,24.9,32.0,16.0,-5.1,2.0,-14.0,True,False
Lithuania,78,91.1,76.0,54.4,13.1,-2.0,-23.6,True,False
Luxembourg,110,142.1,128.0,114.4,32.1,18.0,4.4,True,True
Malaysia,121,142.3,141.0,112.1,21.3,20.0,-8.9,True,True
Mexico,26381,15204.4,20833.0,6001.1,-11176.6,-5548.0,-20379.9,True,False
Moldova,521,457.0,613.0,361.5,-64.0,92.0,-159.5,False,False
Netherlands,6124,7104.7,6924.0,6884.7,980.7,800.0,760.7,True,True
Norway,249,308.1,269.0,224.9,59.1,20.0,-24.1,True,True
Panama,592,456.6,491.0,519.8,-135.4,-101.0,-72.2,True,True
Peru,9135,7093.6,6434.0,5292.2,-2041.4,-2701.0,-3842.8,False,False
Philippines,1236,1439.0,1388.0,1506.4,203.0,152.0,270.4,True,False
Poland,1435,1657.1,1630.0,1418.1,222.1,195.0,-16.9,True,True
Portugal,1561,1704.1,1621.0,1583.3,143.1,60.0,22.3,True,True
Romania,1589,1962.1,2028.0,2581.8,373.1,439.0,992.8,False,False
Slovakia,28,39.7,36.0,24.1,11.7,8.0,-3.9,True,True
Slovenia,109,115.7,125.0,119.5,6.7,16.0,10.5,False,False
South Korea,282,304.0,306.0,327.0,22.0,24.0,45.0,False,False
Spain,28341,33080.4,30597.0,29509.8,4739.4,2256.0,1168.8,True,True
Sweden,5460,6338.1,6069.0,5516.9,878.1,609.0,56.9,True,True
Switzerland,1962,2162.1,2121.0,1935.3,200.1,159.0,-26.7,True,True
Turkey,5082,6213.4,5195.0,5103.4,1131.4,113.0,21.4,True,True
Ukraine,1121,1234.4,2227.0,975.0,113.4,1106.0,-146.0,False,False
United Kingdom,40373,51034.0,44695.0,42920.0,10661.0,4322.0,2547.0,True,True
