,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,216,206.6,187.0,58.2,-9.4,-29.0,-157.8,False,False
Canada,8576,12689.3,9806.0,4504.8,4113.3,1230.0,-4071.2,True,True
Croatia,107,267.6,236.0,63.9,160.6,129.0,-43.1,True,True
Cyprus,19,22.9,25.0,18.0,3.9,6.0,-1.0,False,True
Estonia,69,102.1,102.0,92.1,33.1,33.0,23.1,True,True
Finland,328,544.3,608.0,358.3,216.3,280.0,30.3,False,True
France,29781,40692.9,34249.0,25096.0,10911.9,4468.0,-4685.0,True,True
Germany,8968,13858.9,12497.0,6921.9,4890.9,3529.0,-2046.1,True,True
Greece,191,222.6,213.0,141.5,31.6,22.0,-49.5,True,False
Hungary,578,874.3,675.0,311.3,296.3,97.0,-266.7,True,True
Ireland,1734,3000.1,2541.0,1389.1,1266.1,807.0,-344.9,True,True
Italy,34716,46484.0,38748.0,27777.1,11768.0,4032.0,-6938.9,True,True
Latvia,30,47.4,46.0,239.3,17.4,16.0,209.3,True,False
Luxembourg,110,158.9,140.0,130.2,48.9,30.0,20.2,True,True
Portugal,1561,2143.0,2021.0,1022.7,582.0,460.0,-538.3,True,True
Romania,1589,2133.6,2137.0,677.4,544.6,548.0,-911.6,False,False
Slovenia,109,206.0,140.0,102.2,97.0,31.0,-6.8,True,True
Spain,28341,41559.7,31272.0,25230.9,13218.7,2931.0,-3110.1,True,True
Sweden,5460,6489.7,6374.0,16961.5,1029.7,914.0,11501.5,True,False
United Kingdom,40373,89224.3,46131.0,27100.1,48851.3,5758.0,-13272.9,True,True
